i,j,t
0,157,200207
0,118,200207
0,160,200207
0,36,200207
0,159,200207
0,83,200207
0,143,200207
0,170,200207
0,46,200207
0,132,200207
0,54,200207
0,51,200207
0,19,200207
0,20,200207
0,17,200207
0,99,200207
0,12,200207
0,146,200207
0,38,200207
0,1,200207
0,96,200207
0,110,200207
0,183,200207
0,165,200207
0,115,200207
0,29,200207
0,142,200207
0,69,200207
0,121,200207
0,137,200207
0,134,200207
0,18,200207
0,85,200207
0,27,200207
0,14,200207
0,163,200207
0,53,200207
0,102,200207
0,64,200207
0,6,200207
0,28,200207
0,136,200207
0,65,200207
0,2,200207
0,11,200207
0,116,200207
0,25,200207
0,149,200207
0,4,200207
0,32,200207
0,81,200207
0,26,200207
0,40,200207
0,52,200207
0,13,200207
0,120,200207
0,112,200207
0,135,200207
0,119,200207
0,72,200207
0,21,200207
0,48,200207
0,23,200207
0,77,200207
0,5,200207
0,16,200207
0,100,200207
0,59,200207
0,10,200207
0,31,200207
0,97,200207
0,80,200207
0,35,200207
0,154,200207
0,108,200207
0,60,200207
0,274,200207
0,92,200207
1,96,200207
1,247,200207
1,46,200207
1,274,200207
1,137,200207
1,93,200207
1,64,200207
1,34,200207
1,10,200207
1,35,200207
1,23,200207
1,143,200207
1,129,200207
1,457,200207
1,99,200207
1,38,200207
1,77,200207
1,83,200207
1,181,200207
1,32,200207
1,18,200207
1,25,200207
1,85,200207
1,16,200207
1,36,200207
1,102,200207
1,14,200207
1,155,200207
1,52,200207
1,13,200207
1,220,200207
1,134,200207
1,12,200207
1,24,200207
1,97,200207
1,26,200207
1,2,200207
1,100,200207
1,117,200207
1,0,200207
1,108,200207
1,184,200207
1,51,200207
1,48,200207
1,33,200207
1,69,200207
1,346,200207
1,161,200207
1,7,200207
1,22,200207
1,28,200207
1,116,200207
1,113,200207
1,157,200207
1,115,200207
1,89,200207
1,80,200207
1,183,200207
1,54,200207
1,124,200207
1,119,200207
1,112,200207
1,81,200207
1,160,200207
1,142,200207
1,132,200207
1,60,200207
1,17,200207
1,59,200207
1,121,200207
1,154,200207
1,27,200207
1,72,200207
1,19,200207
1,31,200207
1,136,200207
1,107,200207
1,9,200207
1,4,200207
1,6,200207
1,146,200207
1,40,200207
1,133,200207
1,92,200207
1,165,200207
1,135,200207
1,20,200207
1,11,200207
1,21,200207
1,5,200207
1,29,200207
2,15,200207
2,81,200207
2,137,200207
2,286,200207
2,165,200207
2,93,200207
2,25,200207
2,138,200207
2,143,200207
2,4,200207
2,282,200207
2,72,200207
2,102,200207
2,170,200207
2,28,200207
2,18,200207
2,19,200207
2,113,200207
2,132,200207
2,112,200207
2,116,200207
2,46,200207
2,99,200207
2,223,200207
2,208,200207
2,181,200207
2,41,200207
2,16,200207
2,64,200207
2,23,200207
2,31,200207
2,11,200207
2,97,200207
2,10,200207
2,111,200207
2,6,200207
2,180,200207
2,40,200207
2,96,200207
2,1,200207
2,32,200207
2,248,200207
2,155,200207
2,5,200207
2,20,200207
2,149,200207
2,26,200207
2,85,200207
2,136,200207
2,38,200207
2,53,200207
2,9,200207
2,54,200207
2,142,200207
2,14,200207
2,124,200207
2,77,200207
2,135,200207
2,0,200207
2,154,200207
2,48,200207
2,146,200207
2,27,200207
2,108,200207
2,83,200207
2,60,200207
2,160,200207
2,17,200207
2,29,200207
2,92,200207
2,274,200207
4,46,200207
4,165,200207
4,87,200207
4,427,200207
4,51,200207
4,20,200207
4,36,200207
4,48,200207
4,64,200207
4,30,200207
4,60,200207
4,9,200207
4,21,200207
4,108,200207
4,139,200207
4,183,200207
4,50,200207
4,54,200207
4,33,200207
4,69,200207
4,19,200207
4,135,200207
4,83,200207
4,99,200207
4,305,200207
4,81,200207
4,26,200207
4,149,200207
4,113,200207
4,645,200207
4,248,200207
4,346,200207
4,14,200207
4,180,200207
4,741,200207
4,22,200207
4,97,200207
4,0,200207
4,13,200207
4,119,200207
4,10,200207
4,6,200207
4,185,200207
4,40,200207
4,215,200207
4,228,200207
4,27,200207
4,18,200207
4,128,200207
4,137,200207
4,100,200207
4,35,200207
4,1,200207
4,866,200207
4,592,200207
4,133,200207
4,155,200207
4,761,200207
4,633,200207
4,136,200207
4,102,200207
4,77,200207
4,105,200207
4,306,200207
4,28,200207
4,238,200207
4,213,200207
4,88,200207
4,268,200207
4,92,200207
4,301,200207
4,110,200207
4,300,200207
4,843,200207
4,23,200207
4,84,200207
4,317,200207
4,17,200207
4,96,200207
4,184,200207
4,86,200207
4,214,200207
4,311,200207
4,31,200207
4,59,200207
4,150,200207
4,7,200207
4,164,200207
4,177,200207
4,223,200207
4,127,200207
4,222,200207
4,11,200207
4,112,200207
4,89,200207
4,107,200207
4,160,200207
4,146,200207
4,196,200207
4,5,200207
4,109,200207
4,25,200207
4,29,200207
4,154,200207
4,32,200207
5,39,200207
5,136,200207
5,137,200207
5,132,200207
5,32,200207
5,23,200207
5,19,200207
5,138,200207
5,143,200207
5,72,200207
5,97,200207
5,25,200207
5,27,200207
5,26,200207
5,60,200207
5,94,200207
5,196,200207
5,6,200207
5,165,200207
5,93,200207
5,77,200207
5,247,200207
5,85,200207
5,18,200207
5,59,200207
5,108,200207
5,9,200207
5,87,200207
5,81,200207
5,155,200207
5,12,200207
5,320,200207
5,83,200207
5,22,200207
5,13,200207
5,154,200207
5,149,200207
