i,j,t
0,80,201507
0,124,201507
0,143,201507
0,101,201507
0,552,201507
0,137,201507
0,160,201507
0,31,201507
0,169,201507
0,60,201507
0,176,201507
0,36,201507
0,180,201507
0,13,201507
0,38,201507
0,97,201507
0,7,201507
0,77,201507
0,27,201507
0,51,201507
0,22,201507
0,129,201507
0,21,201507
0,120,201507
0,115,201507
0,26,201507
0,156,201507
0,47,201507
0,149,201507
0,102,201507
0,20,201507
0,188,201507
0,28,201507
0,133,201507
0,116,201507
0,142,201507
0,99,201507
0,4,201507
0,134,201507
0,18,201507
0,112,201507
0,6,201507
0,48,201507
0,81,201507
0,64,201507
0,93,201507
0,32,201507
0,136,201507
0,85,201507
0,1258,201507
0,197,201507
0,14,201507
0,96,201507
0,59,201507
0,1065,201507
0,40,201507
0,29,201507
0,19,201507
0,46,201507
0,16,201507
0,9,201507
0,146,201507
0,165,201507
0,83,201507
0,113,201507
0,100,201507
0,54,201507
0,25,201507
0,266,201507
0,11,201507
0,2,201507
0,17,201507
0,35,201507
0,1,201507
0,5,201507
0,154,201507
0,108,201507
0,10,201507
0,135,201507
0,92,201507
0,274,201507
1,96,201507
1,10,201507
1,23,201507
1,143,201507
1,133,201507
1,129,201507
1,146,201507
1,28,201507
1,552,201507
1,209,201507
1,784,201507
1,77,201507
1,160,201507
1,1236,201507
1,5,201507
1,17,201507
1,13,201507
1,97,201507
1,36,201507
1,51,201507
1,19,201507
1,213,201507
1,137,201507
1,26,201507
1,12,201507
1,60,201507
1,180,201507
1,132,201507
1,243,201507
1,108,201507
1,57,201507
1,7,201507
1,52,201507
1,299,201507
1,16,201507
1,45,201507
1,112,201507
1,247,201507
1,100,201507
1,20,201507
1,25,201507
1,181,201507
1,64,201507
1,1355,201507
1,46,201507
1,941,201507
1,48,201507
1,83,201507
1,102,201507
1,906,201507
1,99,201507
1,2,201507
1,136,201507
1,27,201507
1,261,201507
1,130,201507
1,189,201507
1,107,201507
1,165,201507
1,85,201507
1,124,201507
1,70,201507
1,59,201507
1,150,201507
1,142,201507
1,183,201507
1,0,201507
1,211,201507
1,110,201507
1,6,201507
1,69,201507
1,29,201507
1,40,201507
1,4,201507
1,37,201507
1,11,201507
1,8,201507
1,22,201507
1,81,201507
1,72,201507
1,54,201507
1,35,201507
1,9,201507
1,89,201507
1,18,201507
1,32,201507
1,121,201507
1,31,201507
1,154,201507
1,14,201507
1,274,201507
1,21,201507
1,113,201507
1,92,201507
1,135,201507
2,25,201507
2,339,201507
2,143,201507
2,552,201507
2,385,201507
2,165,201507
2,160,201507
2,1194,201507
2,85,201507
2,60,201507
2,0,201507
2,107,201507
2,28,201507
2,20,201507
2,113,201507
2,40,201507
2,16,201507
2,137,201507
2,21,201507
2,52,201507
2,169,201507
2,80,201507
2,6,201507
2,89,201507
2,81,201507
2,181,201507
2,133,201507
2,12,201507
2,155,201507
2,4,201507
2,142,201507
2,51,201507
2,197,201507
2,19,201507
2,112,201507
2,180,201507
2,36,201507
2,213,201507
2,139,201507
2,32,201507
2,96,201507
2,11,201507
2,119,201507
2,53,201507
2,9,201507
2,99,201507
2,13,201507
2,136,201507
2,346,201507
2,1147,201507
2,108,201507
2,167,201507
2,327,201507
2,341,201507
2,375,201507
2,29,201507
2,129,201507
2,149,201507
2,17,201507
2,156,201507
2,183,201507
2,64,201507
2,102,201507
2,116,201507
2,5,201507
2,1169,201507
2,26,201507
2,72,201507
2,1,201507
2,46,201507
2,35,201507
2,18,201507
2,59,201507
2,154,201507
2,97,201507
2,31,201507
2,14,201507
2,92,201507
2,135,201507
2,10,201507
2,274,201507
3,69,201507
4,110,201507
4,109,201507
4,427,201507
4,127,201507
4,19,201507
4,25,201507
4,1045,201507
4,222,201507
4,843,201507
4,137,201507
4,748,201507
4,747,201507
4,160,201507
4,1070,201507
4,5,201507
4,23,201507
4,51,201507
4,107,201507
4,1233,201507
4,13,201507
4,14,201507
4,344,201507
4,793,201507
4,1329,201507
4,180,201507
4,16,201507
4,166,201507
4,69,201507
4,89,201507
4,18,201507
4,36,201507
4,112,201507
4,113,201507
4,243,201507
4,131,201507
4,117,201507
4,154,201507
4,64,201507
4,48,201507
4,11,201507
4,99,201507
4,26,201507
4,120,201507
4,10,201507
4,34,201507
4,32,201507
4,155,201507
4,7,201507
4,183,201507
4,2,201507
4,17,201507
4,6,201507
4,129,201507
4,227,201507
4,136,201507
4,85,201507
4,77,201507
4,22,201507
4,60,201507
4,0,201507
4,28,201507
4,115,201507
4,305,201507
4,457,201507
4,1169,201507
4,108,201507
4,633,201507
4,96,201507
4,83,201507
4,592,201507
4,128,201507
4,306,201507
4,133,201507
4,88,201507
4,53,201507
4,268,201507
4,9,201507
4,54,201507
4,213,201507
4,12,201507
4,20,201507
4,317,201507
4,84,201507
4,301,201507
4,300,201507
4,21,201507
4,189,201507
4,819,201507
4,274,201507
4,30,201507
4,31,201507
4,97,201507
4,59,201507
4,146,201507
4,27,201507
4,50,201507
4,196,201507
4,35,201507
4,1,201507
4,311,201507
4,150,201507
4,86,201507
4,184,201507
4,223,201507
4,164,201507
4,8,201507
4,33,201507
4,214,201507
4,92,201507
4,177,201507
4,121,201507
4,29,201507
4,46,201507
4,135,201507
5,39,201507
5,137,201507
5,23,201507
5,19,201507
5,143,201507
5,552,201507
5,110,201507
5,80,201507
5,183,201507
5,136,201507
5,6,201507
5,89,201507
5,77,201507
5,10,201507
5,17,201507
5,160,201507
5,261,201507
5,29,201507
5,51,201507
5,1,201507
5,107,201507
5,28,201507
5,4,201507
5,11,201507
5,21,201507
5,1121,201507
5,817,201507
5,124,201507
5,346,201507
5,320,201507
5,72,201507
5,32,201507
5,40,201507
5,54,201507
5,9,201507
5,25,201507
5,165,201507
5,142,201507
5,2,201507
5,60,201507
5,12,201507
5,48,201507
5,96,201507
5,247,201507
5,100,201507
5,26,201507
5,108,201507
5,113,201507
5,14,201507
5,8,201507
5,154,201507
5,52,201507
5,18,201507
5,99,201507
5,22,201507
5,966,201507
5,223,201507
5,164,201507
5,105,201507
5,33,201507
5,1227,201507
5,243,201507
5,222,201507
5,85,201507
5,59,201507
5,13,201507
5,31,201507
5,7,201507
5,0,201507
5,27,201507
5,274,201507
5,69,201507
5,92,201507
5,121,201507
5,135,201507
5,133,201507
6,110,201507
6,137,201507
6,132,201507
6,281,201507
6,60,201507
6,23,201507
6,138,201507
6,143,201507
6,63,201507
6,140,201507
6,146,201507
6,180,201507
6,97,201507
6,52,201507
6,13,201507
6,14,201507
6,16,201507
6,32,201507
6,206,201507
6,48,201507
6,64,201507
6,77,201507
6,59,201507
6,17,201507
6,176,201507
6,160,201507
6,5,201507
6,29,201507
6,815,201507
6,40,201507
6,102,201507
6,126,201507
6,1194,201507
6,322,201507
6,96,201507
6,53,201507
6,99,201507
6,26,201507
6,27,201507
6,19,201507
6,213,201507
6,111,201507
6,120,201507
6,10,201507
6,349,201507
6,297,201507
6,39,201507
6,57,201507
6,1921,201507
6,112,201507
6,108,201507
6,4,201507
6,133,201507
6,9,201507
6,1441,201507
6,1366,201507
6,21,201507
6,22,201507
6,7,201507
6,100,201507
6,83,201507
6,183,201507
6,12,201507
6,36,201507
6,165,201507
6,55,201507
6,76,201507
6,0,201507
6,11,201507
6,1147,201507
6,81,201507
6,86,201507
6,113,201507
6,117,201507
6,181,201507
6,46,201507
6,182,201507
6,320,201507
6,25,201507
6,28,201507
6,38,201507
6,20,201507
6,139,201507
6,35,201507
6,270,201507
6,85,201507
6,544,201507
6,142,201507
6,101,201507
6,66,201507
6,131,201507
6,172,201507
6,237,201507
6,155,201507
6,31,201507
6,18,201507
6,134,201507
6,332,201507
6,338,201507
6,78,201507
6,154,201507
6,24,201507
6,2,201507
6,1,201507
6,54,201507
6,194,201507
6,51,201507
6,129,201507
6,45,201507
6,89,201507
6,136,201507
6,92,201507
6,135,201507
7,89,201507
7,90,201507
7,8,201507
7,778,201507
7,1408,201507
7,13,201507
7,10,201507
7,16,201507
7,60,201507
7,40,201507
7,51,201507
7,323,201507
7,64,201507
7,1267,201507
7,23,201507
7,828,201507
7,21,201507
7,18,201507
7,770,201507
7,1103,201507
7,136,201507
7,5,201507
7,112,201507
7,4,201507
7,28,201507
7,20,201507
7,29,201507
7,17,201507
7,1,201507
7,137,201507
7,243,201507
8,7,201507
8,89,201507
8,17,201507
8,828,201507
8,1267,201507
8,323,201507
8,1408,201507
8,1103,201507
8,121,201507
8,5,201507
8,13,201507
8,64,201507
8,770,201507
8,60,201507
8,778,201507
8,136,201507
8,28,201507
8,112,201507
8,1,201507
8,4,201507
8,20,201507
9,124,201507
9,143,201507
9,72,201507
9,160,201507
9,53,201507
9,25,201507
9,26,201507
9,18,201507
9,40,201507
9,97,201507
9,17,201507
9,46,201507
9,149,201507
9,11,201507
9,250,201507
9,81,201507
9,6,201507
9,102,201507
9,54,201507
9,112,201507
9,0,201507
9,64,201507
9,32,201507
9,13,201507
9,132,201507
9,22,201507
9,19,201507
9,89,201507
9,48,201507
9,27,201507
9,93,201507
9,51,201507
9,115,201507
9,181,201507
9,29,201507
9,4,201507
9,5,201507
9,83,201507
9,52,201507
9,21,201507
9,85,201507
9,133,201507
9,31,201507
9,136,201507
9,28,201507
9,60,201507
9,20,201507
9,266,201507
9,154,201507
9,135,201507
9,14,201507
9,10,201507
9,274,201507
9,1,201507
9,137,201507
9,92,201507
10,143,201507
10,931,201507
10,548,201507
10,160,201507
10,107,201507
10,781,201507
10,457,201507
10,52,201507
