i,j,t
0,80,201404
0,143,201404
0,160,201404
0,46,201404
0,14,201404
0,99,201404
0,26,201404
0,40,201404
0,138,201404
0,81,201404
0,64,201404
0,2,201404
0,100,201404
0,29,201404
0,114,201404
0,77,201404
0,85,201404
0,133,201404
0,18,201404
0,134,201404
0,22,201404
0,32,201404
0,176,201404
0,52,201404
0,1174,201404
0,83,201404
0,102,201404
0,117,201404
0,108,201404
0,149,201404
0,28,201404
0,93,201404
0,51,201404
0,45,201404
0,355,201404
0,1,201404
0,27,201404
0,197,201404
0,183,201404
0,23,201404
0,180,201404
0,38,201404
0,136,201404
0,119,201404
0,120,201404
0,126,201404
0,11,201404
0,113,201404
0,19,201404
0,13,201404
0,72,201404
0,146,201404
0,47,201404
0,10,201404
0,341,201404
0,9,201404
0,25,201404
0,116,201404
0,165,201404
0,107,201404
0,142,201404
0,112,201404
0,4,201404
0,5,201404
0,96,201404
0,21,201404
0,16,201404
0,20,201404
0,6,201404
0,769,201404
0,54,201404
0,137,201404
0,17,201404
0,59,201404
0,97,201404
0,48,201404
0,154,201404
0,31,201404
0,135,201404
0,35,201404
0,60,201404
0,274,201404
0,92,201404
1,96,201404
1,10,201404
1,23,201404
1,143,201404
1,209,201404
1,784,201404
1,77,201404
1,17,201404
1,160,201404
1,1236,201404
1,5,201404
1,207,201404
1,339,201404
1,34,201404
1,0,201404
1,4,201404
1,146,201404
1,28,201404
1,136,201404
1,139,201404
1,2,201404
1,36,201404
1,35,201404
1,99,201404
1,47,201404
1,157,201404
1,13,201404
1,60,201404
1,183,201404
1,85,201404
1,115,201404
1,14,201404
1,155,201404
1,12,201404
1,51,201404
1,129,201404
1,299,201404
1,30,201404
1,52,201404
1,180,201404
1,40,201404
1,133,201404
1,26,201404
1,117,201404
1,121,201404
1,32,201404
1,59,201404
1,19,201404
1,112,201404
1,20,201404
1,21,201404
1,1355,201404
1,108,201404
1,1269,201404
1,181,201404
1,941,201404
1,116,201404
1,265,201404
1,64,201404
1,100,201404
1,102,201404
1,83,201404
1,25,201404
1,48,201404
1,130,201404
1,110,201404
1,211,201404
1,906,201404
1,107,201404
1,22,201404
1,137,201404
1,8,201404
1,150,201404
1,124,201404
1,72,201404
1,18,201404
1,189,201404
1,213,201404
1,69,201404
1,70,201404
1,11,201404
1,142,201404
1,165,201404
1,261,201404
1,81,201404
1,16,201404
1,6,201404
1,243,201404
1,29,201404
1,37,201404
1,89,201404
1,9,201404
1,7,201404
1,97,201404
1,274,201404
1,54,201404
1,132,201404
1,31,201404
1,27,201404
1,154,201404
1,92,201404
1,113,201404
1,135,201404
1,46,201404
2,339,201404
2,143,201404
2,552,201404
2,137,201404
2,385,201404
2,165,201404
2,160,201404
2,393,201404
2,99,201404
2,1227,201404
2,155,201404
2,77,201404
2,1144,201404
2,32,201404
2,133,201404
2,22,201404
2,183,201404
2,180,201404
2,52,201404
2,119,201404
2,18,201404
2,117,201404
2,181,201404
2,6,201404
2,150,201404
2,57,201404
2,75,201404
2,81,201404
2,60,201404
2,142,201404
2,12,201404
2,327,201404
2,116,201404
2,102,201404
2,16,201404
2,11,201404
2,320,201404
2,5,201404
2,906,201404
2,9,201404
2,92,201404
2,0,201404
2,211,201404
2,26,201404
2,19,201404
2,113,201404
2,17,201404
2,10,201404
2,107,201404
2,21,201404
2,769,201404
2,144,201404
2,274,201404
2,51,201404
2,83,201404
2,35,201404
2,136,201404
2,149,201404
2,341,201404
2,54,201404
2,13,201404
2,38,201404
2,112,201404
2,167,201404
2,316,201404
2,46,201404
2,80,201404
2,96,201404
2,346,201404
2,72,201404
2,29,201404
2,23,201404
2,1,201404
2,176,201404
2,115,201404
2,124,201404
2,20,201404
2,27,201404
2,64,201404
2,93,201404
2,97,201404
2,25,201404
2,59,201404
2,108,201404
2,4,201404
2,154,201404
2,28,201404
2,31,201404
2,135,201404
2,14,201404
3,311,201404
3,69,201404
4,110,201404
4,222,201404
4,843,201404
4,137,201404
4,748,201404
4,747,201404
4,84,201404
4,160,201404
4,1070,201404
4,5,201404
4,1,201404
4,11,201404
4,25,201404
4,245,201404
4,27,201404
4,13,201404
4,100,201404
4,109,201404
4,427,201404
4,127,201404
4,26,201404
4,36,201404
4,108,201404
4,6,201404
4,157,201404
4,176,201404
4,31,201404
4,46,201404
4,77,201404
4,138,201404
4,93,201404
4,72,201404
4,48,201404
4,83,201404
4,19,201404
4,28,201404
4,99,201404
4,12,201404
4,60,201404
4,40,201404
4,29,201404
4,38,201404
4,22,201404
4,2,201404
4,10,201404
4,85,201404
4,17,201404
4,18,201404
4,133,201404
4,136,201404
4,346,201404
4,113,201404
4,633,201404
4,81,201404
4,0,201404
4,1169,201404
4,305,201404
4,97,201404
4,92,201404
4,268,201404
4,306,201404
4,155,201404
4,243,201404
4,128,201404
4,274,201404
4,154,201404
4,88,201404
4,53,201404
4,819,201404
4,317,201404
4,189,201404
4,107,201404
4,300,201404
4,14,201404
4,54,201404
4,184,201404
4,30,201404
4,86,201404
4,59,201404
4,223,201404
4,150,201404
4,301,201404
4,50,201404
4,96,201404
4,51,201404
4,214,201404
4,311,201404
4,33,201404
4,35,201404
4,121,201404
4,89,201404
4,164,201404
4,8,201404
4,7,201404
4,112,201404
4,177,201404
4,20,201404
4,196,201404
4,64,201404
4,21,201404
4,23,201404
4,135,201404
4,213,201404
4,69,201404
4,183,201404
4,32,201404
5,39,201404
5,137,201404
5,23,201404
5,19,201404
5,138,201404
5,143,201404
5,28,201404
5,4,201404
5,112,201404
5,11,201404
5,817,201404
5,121,201404
5,81,201404
5,552,201404
5,110,201404
5,6,201404
5,89,201404
5,77,201404
5,59,201404
5,10,201404
5,17,201404
5,160,201404
5,261,201404
5,51,201404
5,1,201404
5,247,201404
5,142,201404
5,36,201404
5,320,201404
5,2,201404
5,124,201404
5,133,201404
5,116,201404
5,22,201404
5,80,201404
5,115,201404
5,85,201404
5,83,201404
5,12,201404
5,32,201404
5,13,201404
5,72,201404
5,96,201404
5,165,201404
5,20,201404
5,26,201404
5,18,201404
5,100,201404
5,150,201404
5,136,201404
5,31,201404
5,154,201404
5,16,201404
5,346,201404
5,64,201404
5,40,201404
5,97,201404
5,52,201404
5,108,201404
5,48,201404
5,60,201404
5,8,201404
5,54,201404
5,14,201404
5,0,201404
5,33,201404
5,966,201404
5,274,201404
5,1227,201404
5,243,201404
5,222,201404
5,27,201404
5,7,201404
5,183,201404
5,69,201404
5,92,201404
5,135,201404
5,113,201404
6,110,201404
6,132,201404
6,19,201404
6,138,201404
6,143,201404
6,322,201404
6,294,201404
6,108,201404
6,51,201404
6,180,201404
6,52,201404
6,13,201404
6,55,201404
6,142,201404
6,14,201404
6,48,201404
6,64,201404
6,77,201404
6,10,201404
6,17,201404
6,176,201404
6,160,201404
6,5,201404
6,29,201404
6,815,201404
6,102,201404
6,126,201404
6,133,201404
6,28,201404
6,220,201404
6,96,201404
6,97,201404
6,114,201404
6,99,201404
6,83,201404
6,146,201404
6,157,201404
6,21,201404
6,181,201404
6,27,201404
6,30,201404
6,18,201404
6,9,201404
6,16,201404
6,124,201404
6,112,201404
6,8,201404
6,107,201404
6,81,201404
6,137,201404
6,206,201404
6,100,201404
6,59,201404
6,393,201404
6,7,201404
6,739,201404
6,90,201404
6,135,201404
6,139,201404
6,45,201404
6,11,201404
6,136,201404
6,35,201404
6,1147,201404
6,36,201404
6,85,201404
6,41,201404
6,274,201404
6,327,201404
6,57,201404
6,12,201404
6,20,201404
6,38,201404
6,40,201404
6,544,201404
6,25,201404
6,72,201404
6,101,201404
6,117,201404
6,155,201404
6,134,201404
6,131,201404
6,24,201404
6,32,201404
6,0,201404
6,320,201404
6,54,201404
6,338,201404
6,172,201404
6,78,201404
6,2,201404
6,76,201404
6,129,201404
6,194,201404
6,154,201404
6,1,201404
6,120,201404
6,31,201404
6,89,201404
6,46,201404
6,113,201404
6,4,201404
6,92,201404
6,60,201404
7,89,201404
7,778,201404
7,13,201404
7,1408,201404
7,323,201404
7,64,201404
7,6,201404
7,828,201404
7,18,201404
7,1103,201404
7,222,201404
7,110,201404
7,29,201404
7,770,201404
7,21,201404
7,8,201404
7,5,201404
7,112,201404
7,28,201404
7,90,201404
7,136,201404
7,1,201404
7,4,201404
7,137,201404
7,243,201404
7,51,201404
7,17,201404
7,20,201404
8,7,201404
8,28,201404
8,17,201404
8,89,201404
8,90,201404
8,6,201404
8,770,201404
8,828,201404
8,10,201404
8,64,201404
8,110,201404
8,778,201404
8,5,201404
8,136,201404
8,112,201404
8,51,201404
8,1,201404
8,4,201404
8,20,201404
9,124,201404
9,72,201404
9,160,201404
9,354,201404
9,139,201404
9,133,201404
9,769,201404
9,60,201404
9,48,201404
9,4,201404
9,97,201404
9,80,201404
9,117,201404
9,5,201404
9,112,201404
9,16,201404
9,27,201404
9,19,201404
9,69,201404
9,24,201404
9,52,201404
9,96,201404
9,46,201404
9,2,201404
9,28,201404
9,77,201404
9,136,201404
9,346,201404
9,13,201404
9,32,201404
9,108,201404
9,181,201404
9,165,201404
9,57,201404
9,92,201404
9,51,201404
9,11,201404
9,20,201404
9,85,201404
9,183,201404
9,64,201404
9,17,201404
9,0,201404
9,6,201404
9,29,201404
9,266,201404
9,137,201404
9,14,201404
9,154,201404
9,18,201404
9,25,201404
9,135,201404
9,1,201404
9,10,201404
9,274,201404
10,143,201404
10,282,201404
10,137,201404
10,548,201404
10,160,201404
10,107,201404
10,781,201404
10,93,201404
10,85,201404
10,14,201404
10,99,201404
10,243,201404
10,18,201404
10,1,201404
10,8,201404
10,29,201404
10,5,201404
10,96,201404
10,9,201404
10,48,201404
10,32,201404
10,7,201404
10,17,201404
10,89,201404
