i,j,t
0,97,200106
0,85,200106
0,512,200106
0,14,200106
0,137,200106
0,92,200106
0,25,200106
0,77,200106
0,157,200106
0,118,200106
0,27,200106
0,9,200106
0,120,200106
0,28,200106
0,143,200106
0,188,200106
0,16,200106
0,182,200106
0,40,200106
0,59,200106
0,6,200106
0,142,200106
0,81,200106
0,64,200106
0,149,200106
0,136,200106
0,38,200106
0,164,200106
0,11,200106
0,32,200106
0,23,200106
0,107,200106
0,135,200106
0,83,200106
0,29,200106
0,26,200106
0,170,200106
0,22,200106
0,5,200106
0,51,200106
0,4,200106
0,1,200106
0,156,200106
0,18,200106
0,20,200106
0,115,200106
0,2,200106
0,17,200106
0,124,200106
0,65,200106
0,54,200106
0,10,200106
0,72,200106
0,112,200106
0,36,200106
0,119,200106
0,52,200106
0,165,200106
0,13,200106
0,21,200106
0,102,200106
0,96,200106
0,100,200106
0,99,200106
0,48,200106
0,19,200106
0,146,200106
0,31,200106
0,160,200106
0,80,200106
0,35,200106
0,108,200106
0,60,200106
0,154,200106
0,46,200106
0,274,200106
1,96,200106
1,85,200106
1,247,200106
1,14,200106
1,47,200106
1,137,200106
1,165,200106
1,25,200106
1,10,200106
1,17,200106
1,60,200106
1,18,200106
1,12,200106
1,23,200106
1,40,200106
1,83,200106
1,143,200106
1,22,200106
1,70,200106
1,59,200106
1,19,200106
1,0,200106
1,99,200106
1,184,200106
1,32,200106
1,108,200106
1,26,200106
1,5,200106
1,52,200106
1,155,200106
1,13,200106
1,135,200106
1,6,200106
1,129,200106
1,161,200106
1,9,200106
1,102,200106
1,64,200106
1,120,200106
1,97,200106
1,4,200106
1,29,200106
1,61,200106
1,11,200106
1,126,200106
1,35,200106
1,100,200106
1,45,200106
1,112,200106
1,69,200106
1,2,200106
1,36,200106
1,346,200106
1,51,200106
1,81,200106
1,48,200106
1,16,200106
1,110,200106
1,157,200106
1,116,200106
1,7,200106
1,89,200106
1,115,200106
1,183,200106
1,80,200106
1,124,200106
1,119,200106
1,77,200106
1,142,200106
1,160,200106
1,54,200106
1,34,200106
1,113,200106
1,31,200106
1,46,200106
1,53,200106
1,72,200106
1,107,200106
1,154,200106
1,27,200106
1,146,200106
1,136,200106
1,121,200106
1,92,200106
1,20,200106
1,133,200106
1,21,200106
1,28,200106
2,97,200106
2,85,200106
2,52,200106
2,80,200106
2,142,200106
2,16,200106
2,137,200106
2,165,200106
2,93,200106
2,25,200106
2,77,200106
2,27,200106
2,60,200106
2,250,200106
2,35,200106
2,54,200106
2,156,200106
2,83,200106
2,138,200106
2,143,200106
2,108,200106
2,282,200106
2,133,200106
2,17,200106
2,181,200106
2,18,200106
2,99,200106
2,40,200106
2,13,200106
2,113,200106
2,64,200106
2,183,200106
2,161,200106
2,19,200106
2,28,200106
2,117,200106
2,6,200106
2,102,200106
2,155,200106
2,107,200106
2,160,200106
2,38,200106
2,0,200106
2,46,200106
2,20,200106
2,1,200106
2,21,200106
2,29,200106
2,32,200106
2,248,200106
2,22,200106
2,14,200106
2,100,200106
2,149,200106
2,36,200106
2,31,200106
2,72,200106
