i,j,t
0,97,200208
0,53,200208
0,286,200208
0,25,200208
0,157,200208
0,118,200208
0,38,200208
0,159,200208
0,138,200208
0,143,200208
0,69,200208
0,64,200208
0,18,200208
0,2164,200208
0,46,200208
0,115,200208
0,99,200208
0,102,200208
0,96,200208
0,137,200208
0,146,200208
0,110,200208
0,134,200208
0,117,200208
0,72,200208
0,27,200208
0,163,200208
0,29,200208
0,183,200208
0,149,200208
0,135,200208
0,142,200208
0,11,200208
0,6,200208
0,85,200208
0,28,200208
0,54,200208
0,116,200208
0,2,200208
0,81,200208
0,4,200208
0,136,200208
0,13,200208
0,36,200208
0,120,200208
0,65,200208
0,52,200208
0,40,200208
0,112,200208
0,10,200208
0,119,200208
0,21,200208
0,48,200208
0,26,200208
0,165,200208
0,17,200208
0,23,200208
0,77,200208
0,20,200208
0,16,200208
0,5,200208
0,1,200208
0,100,200208
0,14,200208
0,59,200208
0,19,200208
0,35,200208
0,31,200208
0,32,200208
0,80,200208
0,108,200208
0,160,200208
0,154,200208
0,60,200208
0,274,200208
0,92,200208
1,96,200208
1,13,200208
1,53,200208
1,166,200208
1,137,200208
1,71,200208
1,93,200208
1,10,200208
1,398,200208
1,23,200208
1,120,200208
1,189,200208
1,143,200208
1,20,200208
1,129,200208
1,22,200208
1,102,200208
1,9,200208
1,99,200208
1,112,200208
1,25,200208
1,77,200208
1,155,200208
1,52,200208
1,85,200208
1,16,200208
1,32,200208
1,2,200208
1,134,200208
1,97,200208
1,11,200208
1,248,200208
1,117,200208
1,19,200208
1,83,200208
1,0,200208
1,36,200208
1,108,200208
1,24,200208
1,33,200208
1,184,200208
1,12,200208
1,26,200208
1,51,200208
1,48,200208
1,69,200208
1,346,200208
1,7,200208
1,161,200208
1,116,200208
1,28,200208
1,157,200208
1,89,200208
1,115,200208
1,100,200208
1,113,200208
1,80,200208
1,183,200208
1,18,200208
1,54,200208
1,35,200208
1,64,200208
1,124,200208
1,81,200208
1,160,200208
1,119,200208
1,60,200208
1,142,200208
1,59,200208
1,17,200208
1,132,200208
1,46,200208
1,121,200208
1,154,200208
1,72,200208
1,31,200208
1,27,200208
1,107,200208
1,136,200208
1,146,200208
1,4,200208
1,6,200208
1,40,200208
1,135,200208
1,14,200208
1,92,200208
1,165,200208
1,133,200208
1,21,200208
1,29,200208
1,5,200208
2,85,200208
2,13,200208
2,14,200208
2,81,200208
2,137,200208
2,165,200208
2,341,200208
2,93,200208
2,25,200208
2,19,200208
2,148,200208
2,138,200208
2,139,200208
2,143,200208
2,108,200208
2,282,200208
2,223,200208
2,99,200208
2,29,200208
2,113,200208
2,112,200208
2,11,200208
2,132,200208
2,46,200208
2,41,200208
2,181,200208
2,77,200208
2,208,200208
2,31,200208
2,111,200208
2,64,200208
2,6,200208
2,23,200208
2,40,200208
2,97,200208
2,10,200208
2,5,200208
2,96,200208
2,180,200208
2,20,200208
2,26,200208
2,248,200208
2,102,200208
2,149,200208
2,1,200208
2,136,200208
2,32,200208
2,155,200208
2,72,200208
2,53,200208
2,38,200208
2,346,200208
2,54,200208
2,142,200208
2,9,200208
2,4,200208
2,124,200208
2,154,200208
2,135,200208
2,0,200208
2,48,200208
2,146,200208
2,27,200208
2,83,200208
2,28,200208
2,60,200208
2,18,200208
2,17,200208
2,160,200208
2,92,200208
2,274,200208
4,53,200208
4,6,200208
4,87,200208
4,89,200208
4,109,200208
4,427,200208
4,26,200208
4,51,200208
4,138,200208
4,2,200208
4,20,200208
4,127,200208
4,11,200208
4,129,200208
4,177,200208
4,139,200208
4,163,200208
4,228,200208
4,238,200208
4,103,200208
4,50,200208
4,108,200208
4,30,200208
4,54,200208
4,222,200208
4,135,200208
4,69,200208
4,149,200208
4,19,200208
4,185,200208
4,83,200208
4,99,200208
4,81,200208
4,248,200208
4,22,200208
4,97,200208
4,0,200208
4,113,200208
4,14,200208
4,16,200208
4,741,200208
4,180,200208
4,13,200208
4,48,200208
4,305,200208
4,10,200208
4,119,200208
4,27,200208
4,215,200208
4,1,200208
4,592,200208
4,128,200208
4,137,200208
4,60,200208
4,100,200208
4,155,200208
4,866,200208
4,77,200208
4,133,200208
4,35,200208
4,18,200208
4,306,200208
4,136,200208
4,761,200208
4,165,200208
4,633,200208
4,102,200208
4,105,200208
4,28,200208
4,213,200208
4,92,200208
4,88,200208
4,110,200208
4,268,200208
4,843,200208
4,84,200208
4,23,200208
4,300,200208
4,301,200208
4,317,200208
4,17,200208
4,96,200208
4,31,200208
4,86,200208
4,311,200208
4,214,200208
4,59,200208
4,150,200208
4,184,200208
4,33,200208
4,7,200208
4,223,200208
4,164,200208
4,64,200208
4,112,200208
4,183,200208
4,107,200208
4,146,200208
4,160,200208
4,21,200208
4,46,200208
4,196,200208
4,40,200208
4,5,200208
4,154,200208
4,25,200208
4,29,200208
4,32,200208
5,39,200208
5,136,200208
5,137,200208
5,132,200208
5,60,200208
5,23,200208
5,19,200208
5,138,200208
5,2,200208
5,143,200208
5,20,200208
5,72,200208
5,53,200208
5,94,200208
5,196,200208
5,26,200208
5,85,200208
5,108,200208
5,165,200208
5,17,200208
5,93,200208
5,211,200208
5,12,200208
5,81,200208
5,77,200208
5,6,200208
5,9,200208
5,320,200208
5,155,200208
5,18,200208
5,154,200208
5,13,200208
5,149,200208
5,22,200208
5,38,200208
5,32,200208
5,110,200208
5,83,200208
5,80,200208
5,48,200208
5,16,200208
5,102,200208
5,8,200208
5,92,200208
5,10,200208
5,7,200208
5,0,200208
5,183,200208
5,31,200208
5,89,200208
5,14,200208
5,27,200208
5,69,200208
5,96,200208
5,64,200208
5,107,200208
5,97,200208
5,135,200208
5,25,200208
5,51,200208
5,11,200208
5,113,200208
5,59,200208
5,29,200208
5,1,200208
5,4,200208
5,133,200208
5,28,200208
6,110,200208
6,247,200208
6,39,200208
6,75,200208
6,16,200208
6,146,200208
6,137,200208
6,132,200208
6,32,200208
6,341,200208
6,89,200208
6,59,200208
6,10,200208
6,17,200208
6,26,200208
6,124,200208
6,7,200208
6,29,200208
6,19,200208
6,1,200208
6,138,200208
6,120,200208
6,143,200208
6,129,200208
6,136,200208
6,9,200208
6,114,200208
6,27,200208
6,144,200208
6,2,200208
6,97,200208
6,121,200208
6,80,200208
6,60,200208
6,54,200208
6,183,200208
6,104,200208
6,34,200208
6,4,200208
6,25,200208
6,45,200208
6,12,200208
6,152,200208
6,113,200208
6,5,200208
6,22,200208
6,112,200208
6,76,200208
6,8,200208
6,13,200208
6,77,200208
6,108,200208
6,65,200208
6,78,200208
6,28,200208
6,18,200208
6,23,200208
6,83,200208
6,35,200208
6,20,200208
6,320,200208
6,51,200208
6,160,200208
6,294,200208
6,181,200208
6,266,200208
6,31,200208
6,237,200208
6,101,200208
6,142,200208
6,102,200208
6,24,200208
6,172,200208
6,297,200208
6,194,200208
6,81,200208
6,155,200208
6,57,200208
6,94,200208
6,11,200208
6,99,200208
6,64,200208
6,85,200208
6,126,200208
6,180,200208
6,117,200208
6,55,200208
6,154,200208
6,134,200208
6,46,200208
6,52,200208
6,38,200208
6,40,200208
6,14,200208
6,48,200208
6,139,200208
6,100,200208
6,135,200208
6,0,200208
6,36,200208
7,323,200208
7,23,200208
7,28,200208
7,81,200208
7,10,200208
7,135,200208
7,1,200208
7,136,200208
7,29,200208
7,97,200208
7,90,200208
7,8,200208
7,5,200208
7,113,200208
7,243,200208
7,112,200208
7,154,200208
7,4,200208
7,137,200208
7,20,200208
7,17,200208
7,89,200208
8,89,200208
8,23,200208
8,90,200208
8,243,200208
8,5,200208
8,7,200208
8,17,200208
8,20,200208
9,31,200208
9,274,200208
9,137,200208
9,102,200208
9,143,200208
9,35,200208
9,76,200208
9,96,200208
9,97,200208
9,113,200208
9,233,200208
9,72,200208
9,64,200208
9,93,200208
9,108,200208
9,14,200208
9,100,200208
9,18,200208
9,124,200208
9,46,200208
9,112,200208
9,51,200208
9,248,200208
9,183,200208
9,25,200208
9,10,200208
9,99,200208
9,5,200208
9,0,200208
9,2,200208
9,21,200208
9,16,200208
9,32,200208
9,17,200208
9,135,200208
9,85,200208
9,23,200208
9,154,200208
9,146,200208
9,11,200208
9,29,200208
9,92,200208
9,160,200208
9,1,200208
9,27,200208
9,136,200208
10,26,200208
10,23,200208
10,1,200208
10,2,200208
10,126,200208
10,28,200208
10,29,200208
10,19,200208
10,60,200208
10,176,200208
10,53,200208
10,100,200208
10,102,200208
10,16,200208
10,96,200208
10,52,200208
10,13,200208
10,108,200208
10,81,200208
10,99,200208
10,6,200208
10,129,200208
10,32,200208
10,133,200208
10,24,200208
10,139,200208
10,20,200208
10,64,200208
10,132,200208
10,18,200208
10,14,200208
10,97,200208
10,7,200208
10,135,200208
10,33,200208
10,177,200208
10,157,200208
10,69,200208
10,27,200208
10,93,200208
10,12,200208
10,83,200208
10,89,200208
10,119,200208
10,25,200208
10,5,200208
10,17,200208
10,107,200208
10,22,200208
10,9,200208
10,77,200208
10,143,200208
10,124,200208
10,116,200208
10,112,200208
10,72,200208
10,51,200208
10,150,200208
