i,j,t
0,99,201409
0,34,201409
0,112,201409
0,80,201409
0,118,201409
0,124,201409
0,143,201409
0,97,201409
0,160,201409
0,72,201409
0,134,201409
0,78,201409
0,13,201409
0,180,201409
0,77,201409
0,28,201409
0,142,201409
0,16,201409
0,320,201409
0,108,201409
0,154,201409
0,2,201409
0,9,201409
0,48,201409
0,10,201409
0,83,201409
0,76,201409
0,113,201409
0,149,201409
0,107,201409
0,21,201409
0,85,201409
0,5,201409
0,117,201409
0,40,201409
0,129,201409
0,137,201409
0,51,201409
0,1,201409
0,36,201409
0,133,201409
0,93,201409
0,157,201409
0,18,201409
0,32,201409
0,126,201409
0,19,201409
0,115,201409
0,11,201409
0,102,201409
0,26,201409
0,81,201409
0,25,201409
0,6,201409
0,548,201409
0,544,201409
0,96,201409
0,12,201409
0,136,201409
0,64,201409
0,155,201409
0,20,201409
0,29,201409
0,54,201409
0,46,201409
0,860,201409
0,100,201409
0,146,201409
0,17,201409
0,35,201409
0,59,201409
0,27,201409
0,4,201409
0,14,201409
0,31,201409
0,60,201409
0,135,201409
0,274,201409
0,92,201409
1,17,201409
1,96,201409
1,10,201409
1,23,201409
1,143,201409
1,247,201409
1,26,201409
1,137,201409
1,12,201409
1,83,201409
1,21,201409
1,154,201409
1,209,201409
1,784,201409
1,1236,201409
1,552,201409
1,136,201409
1,165,201409
1,77,201409
1,160,201409
1,5,201409
1,107,201409
1,2,201409
1,85,201409
1,16,201409
1,40,201409
1,52,201409
1,35,201409
1,169,201409
1,132,201409
1,243,201409
1,139,201409
1,51,201409
1,14,201409
1,0,201409
1,4,201409
1,155,201409
1,13,201409
1,18,201409
1,119,201409
1,99,201409
1,60,201409
1,28,201409
1,142,201409
1,117,201409
1,19,201409
1,46,201409
1,180,201409
1,299,201409
1,57,201409
1,6,201409
1,20,201409
1,112,201409
1,1269,201409
1,108,201409
1,1355,201409
1,149,201409
1,53,201409
1,25,201409
1,941,201409
1,80,201409
1,133,201409
1,32,201409
1,22,201409
1,121,201409
1,48,201409
1,129,201409
1,64,201409
1,45,201409
1,102,201409
1,189,201409
1,130,201409
1,211,201409
1,8,201409
1,213,201409
1,110,201409
1,183,201409
1,113,201409
1,69,201409
1,124,201409
1,11,201409
1,70,201409
1,261,201409
1,81,201409
1,59,201409
1,150,201409
1,72,201409
1,906,201409
1,37,201409
1,7,201409
1,54,201409
1,97,201409
1,9,201409
1,31,201409
1,274,201409
1,89,201409
1,27,201409
1,29,201409
1,92,201409
1,135,201409
2,339,201409
2,161,201409
2,143,201409
2,85,201409
2,16,201409
2,35,201409
2,1648,201409
2,552,201409
2,137,201409
2,385,201409
2,165,201409
2,160,201409
2,17,201409
2,26,201409
2,60,201409
2,0,201409
2,180,201409
2,32,201409
2,278,201409
2,23,201409
2,77,201409
2,21,201409
2,9,201409
2,29,201409
2,13,201409
2,12,201409
2,46,201409
2,76,201409
2,99,201409
2,108,201409
2,81,201409
2,40,201409
2,19,201409
2,320,201409
2,64,201409
2,69,201409
2,10,201409
2,150,201409
2,167,201409
2,93,201409
2,117,201409
2,183,201409
2,1366,201409
2,34,201409
2,14,201409
2,100,201409
2,22,201409
2,176,201409
2,18,201409
2,54,201409
2,178,201409
2,142,201409
2,133,201409
2,11,201409
2,265,201409
2,1,201409
2,4,201409
2,341,201409
2,149,201409
2,5,201409
2,48,201409
2,346,201409
2,80,201409
2,113,201409
2,112,201409
2,51,201409
2,115,201409
2,52,201409
2,124,201409
2,1169,201409
2,27,201409
2,327,201409
2,116,201409
2,136,201409
2,6,201409
2,25,201409
2,20,201409
2,59,201409
2,97,201409
2,28,201409
2,154,201409
2,31,201409
2,135,201409
2,92,201409
2,274,201409
3,69,201409
3,17,201409
4,51,201409
4,77,201409
4,243,201409
4,23,201409
4,1,201409
4,138,201409
4,13,201409
4,222,201409
4,843,201409
4,748,201409
4,747,201409
4,1395,201409
4,110,201409
4,109,201409
4,427,201409
4,127,201409
4,84,201409
4,160,201409
4,5,201409
4,11,201409
4,154,201409
4,27,201409
4,57,201409
4,99,201409
4,35,201409
4,40,201409
4,26,201409
4,107,201409
4,85,201409
4,89,201409
4,19,201409
4,132,201409
4,10,201409
4,32,201409
4,108,201409
4,155,201409
4,28,201409
4,97,201409
4,25,201409
4,176,201409
4,12,201409
4,115,201409
4,181,201409
4,83,201409
4,16,201409
4,29,201409
4,117,201409
4,102,201409
4,14,201409
4,81,201409
4,17,201409
4,112,201409
4,142,201409
4,113,201409
4,60,201409
4,346,201409
4,0,201409
4,136,201409
4,137,201409
4,305,201409
4,74,201409
4,18,201409
4,22,201409
4,306,201409
4,128,201409
4,1169,201409
4,92,201409
4,133,201409
4,20,201409
4,633,201409
4,274,201409
4,268,201409
4,88,201409
4,96,201409
4,317,201409
4,53,201409
4,189,201409
4,146,201409
4,300,201409
4,819,201409
4,54,201409
4,2,201409
4,301,201409
4,30,201409
4,121,201409
4,59,201409
4,50,201409
4,311,201409
4,48,201409
4,184,201409
4,213,201409
4,150,201409
4,31,201409
4,8,201409
4,223,201409
4,164,201409
4,33,201409
4,86,201409
4,214,201409
4,7,201409
4,177,201409
4,6,201409
4,196,201409
4,21,201409
4,64,201409
4,135,201409
4,46,201409
4,69,201409
4,183,201409
5,39,201409
5,137,201409
5,23,201409
5,51,201409
5,19,201409
5,143,201409
5,32,201409
5,14,201409
5,274,201409
5,136,201409
5,20,201409
5,552,201409
5,110,201409
5,6,201409
5,89,201409
5,77,201409
5,10,201409
5,17,201409
5,160,201409
5,261,201409
5,1,201409
5,28,201409
5,4,201409
5,112,201409
5,11,201409
5,1121,201409
5,817,201409
5,133,201409
5,64,201409
5,154,201409
5,85,201409
5,132,201409
5,320,201409
5,444,201409
5,22,201409
5,40,201409
5,2,201409
5,13,201409
5,108,201409
5,81,201409
5,24,201409
5,12,201409
5,18,201409
5,60,201409
5,35,201409
5,121,201409
5,107,201409
5,150,201409
5,346,201409
5,26,201409
5,164,201409
5,54,201409
5,8,201409
5,25,201409
5,102,201409
5,9,201409
5,180,201409
5,97,201409
5,0,201409
5,142,201409
5,52,201409
5,105,201409
5,31,201409
5,223,201409
5,966,201409
5,33,201409
5,243,201409
5,1227,201409
5,222,201409
5,29,201409
5,59,201409
5,7,201409
5,27,201409
5,183,201409
5,69,201409
5,96,201409
5,92,201409
5,135,201409
5,113,201409
6,53,201409
6,99,201409
6,77,201409
6,26,201409
6,54,201409
6,152,201409
6,18,201409
6,19,201409
6,40,201409
6,63,201409
6,140,201409
6,110,201409
6,137,201409
6,132,201409
6,138,201409
6,143,201409
6,48,201409
6,4,201409
6,20,201409
6,29,201409
6,35,201409
6,180,201409
6,97,201409
6,52,201409
6,13,201409
6,142,201409
6,14,201409
6,16,201409
6,32,201409
6,64,201409
6,17,201409
6,176,201409
6,160,201409
6,5,201409
6,38,201409
6,815,201409
6,102,201409
6,120,201409
6,126,201409
6,1194,201409
6,192,201409
6,34,201409
6,205,201409
6,69,201409
6,90,201409
6,243,201409
6,21,201409
6,83,201409
6,12,201409
6,108,201409
6,10,201409
6,327,201409
6,23,201409
6,2,201409
6,85,201409
6,80,201409
6,100,201409
6,134,201409
6,393,201409
6,9,201409
6,117,201409
6,1,201409
6,7,201409
6,136,201409
6,113,201409
6,43,201409
6,101,201409
6,0,201409
6,234,201409
6,81,201409
6,66,201409
6,27,201409
6,354,201409
6,25,201409
6,222,201409
6,131,201409
6,154,201409
6,36,201409
6,31,201409
6,72,201409
6,544,201409
6,182,201409
6,155,201409
6,320,201409
6,237,201409
6,297,201409
6,76,201409
6,46,201409
6,55,201409
6,332,201409
6,181,201409
6,338,201409
6,860,201409
6,57,201409
6,194,201409
6,24,201409
6,78,201409
6,146,201409
6,139,201409
6,11,201409
6,129,201409
6,45,201409
6,89,201409
6,92,201409
6,51,201409
6,28,201409
6,60,201409
6,135,201409
7,89,201409
7,17,201409
7,121,201409
7,23,201409
7,28,201409
7,90,201409
7,8,201409
7,243,201409
7,323,201409
7,16,201409
7,14,201409
7,10,201409
7,25,201409
7,13,201409
7,6,201409
7,64,201409
7,29,201409
7,51,201409
7,828,201409
7,1267,201409
7,770,201409
7,1103,201409
7,18,201409
7,136,201409
7,112,201409
7,21,201409
7,5,201409
7,1,201409
7,137,201409
7,4,201409
7,20,201409
8,19,201409
8,89,201409
8,7,201409
8,17,201409
8,90,201409
8,243,201409
8,29,201409
8,6,201409
8,13,201409
8,64,201409
8,5,201409
8,778,201409
8,136,201409
8,1,201409
8,112,201409
8,4,201409
8,20,201409
9,113,201409
9,124,201409
9,143,201409
9,72,201409
9,116,201409
9,160,201409
9,2,201409
9,81,201409
9,32,201409
9,12,201409
9,320,201409
9,96,201409
9,13,201409
9,77,201409
9,38,201409
9,26,201409
9,29,201409
9,31,201409
9,165,201409
9,17,201409
9,115,201409
9,11,201409
9,48,201409
9,120,201409
9,35,201409
9,60,201409
9,1366,201409
9,16,201409
9,19,201409
9,5,201409
9,40,201409
9,93,201409
9,112,201409
9,64,201409
9,18,201409
9,1147,201409
9,46,201409
9,20,201409
9,83,201409
9,139,201409
9,722,201409
9,181,201409
9,101,201409
9,27,201409
9,6,201409
9,108,201409
9,0,201409
9,99,201409
9,136,201409
9,85,201409
9,28,201409
9,137,201409
9,25,201409
9,14,201409
9,135,201409
9,97,201409
9,154,201409
9,1,201409
9,274,201409
9,10,201409
9,92,201409
10,85,201409
10,30,201409
10,137,201409
10,132,201409
10,48,201409
10,77,201409
10,1,201409
10,28,201409
10,23,201409
10,143,201409
10,110,201409
10,548,201409
10,160,201409
10,107,201409
10,781,201409
10,154,201409
10,175,201409
10,139,201409
10,5,201409
10,180,201409
10,99,201409
10,35,201409
10,2,201409
10,136,201409
10,189,201409
10,243,201409
10,81,201409
10,120,201409
