i,j,t
0,142,199602
0,6,199602
0,341,199602
0,160,199602
0,11,199602
0,116,199602
0,89,199602
0,40,199602
0,120,199602
0,125,199602
0,149,199602
0,99,199602
0,117,199602
0,114,199602
0,146,199602
0,54,199602
0,213,199602
0,124,199602
0,66,199602
0,32,199602
0,155,199602
0,165,199602
0,133,199602
0,18,199602
0,16,199602
0,77,199602
0,30,199602
0,154,199602
0,113,199602
0,27,199602
0,136,199602
0,96,199602
0,102,199602
0,28,199602
0,61,199602
0,23,199602
0,15,199602
0,51,199602
0,137,199602
0,126,199602
0,134,199602
0,83,199602
0,17,199602
0,57,199602
0,85,199602
0,13,199602
0,2,199602
0,64,199602
0,20,199602
0,9,199602
0,26,199602
0,36,199602
0,5,199602
0,72,199602
0,29,199602
0,156,199602
0,10,199602
0,81,199602
0,326,199602
0,157,199602
0,98,199602
0,14,199602
0,143,199602
0,48,199602
0,188,199602
0,76,199602
0,59,199602
0,1,199602
0,135,199602
0,108,199602
0,31,199602
0,19,199602
0,80,199602
0,35,199602
0,46,199602
0,97,199602
0,274,199602
0,92,199602
0,25,199602
1,70,199602
1,40,199602
1,154,199602
1,13,199602
1,2,199602
1,129,199602
1,107,199602
1,142,199602
1,19,199602
1,100,199602
1,180,199602
1,6,199602
1,299,199602
1,120,199602
1,29,199602
1,14,199602
1,83,199602
1,26,199602
1,79,199602
1,46,199602
1,196,199602
1,176,199602
1,536,199602
1,52,199602
1,139,199602
1,31,199602
1,35,199602
1,94,199602
1,125,199602
1,99,199602
1,77,199602
1,16,199602
1,32,199602
1,0,199602
1,101,199602
1,265,199602
1,5,199602
1,54,199602
1,135,199602
1,195,199602
1,69,199602
1,27,199602
1,122,199602
1,784,199602
1,108,199602
1,110,199602
1,371,199602
1,36,199602
1,28,199602
1,60,199602
1,183,199602
1,48,199602
1,51,199602
1,21,199602
1,7,199602
1,22,199602
1,89,199602
1,376,199602
1,345,199602
1,10,199602
1,894,199602
1,81,199602
1,80,199602
1,149,199602
1,143,199602
1,346,199602
1,130,199602
1,115,199602
1,116,199602
1,777,199602
1,4,199602
1,150,199602
1,59,199602
1,160,199602
1,124,199602
1,209,199602
1,213,199602
1,37,199602
1,64,199602
1,12,199602
1,72,199602
1,132,199602
1,34,199602
1,85,199602
1,136,199602
1,9,199602
1,137,199602
1,53,199602
1,112,199602
1,92,199602
1,165,199602
1,11,199602
1,25,199602
1,18,199602
1,121,199602
1,20,199602
1,97,199602
1,133,199602
1,146,199602
1,23,199602
1,96,199602
1,17,199602
1,113,199602
2,277,199602
2,213,199602
2,59,199602
2,29,199602
2,52,199602
2,208,199602
2,81,199602
2,48,199602
2,119,199602
2,134,199602
2,51,199602
2,16,199602
2,102,199602
2,97,199602
2,182,199602
2,82,199602
2,40,199602
2,176,199602
2,13,199602
2,17,199602
2,6,199602
2,117,199602
2,72,199602
2,137,199602
2,36,199602
2,10,199602
2,31,199602
