i,j,t
0,336,200612
0,160,200612
0,137,200612
0,29,200612
0,23,200612
0,25,200612
0,433,200612
0,19,200612
0,157,200612
0,79,200612
0,124,200612
0,149,200612
0,143,200612
0,98,200612
0,35,200612
0,165,200612
0,144,200612
0,4,200612
0,64,200612
0,108,200612
0,32,200612
0,155,200612
0,92,200612
0,154,200612
0,177,200612
0,40,200612
0,6,200612
0,2,200612
0,53,200612
0,20,200612
0,120,200612
0,1,200612
0,12,200612
0,142,200612
0,136,200612
0,180,200612
0,117,200612
0,85,200612
0,24,200612
0,99,200612
0,21,200612
0,1147,200612
0,96,200612
0,14,200612
0,16,200612
0,116,200612
0,11,200612
0,46,200612
0,51,200612
0,72,200612
0,30,200612
0,112,200612
0,52,200612
0,83,200612
0,102,200612
0,138,200612
0,193,200612
0,27,200612
0,26,200612
0,9,200612
0,13,200612
0,97,200612
0,5,200612
0,48,200612
0,18,200612
0,60,200612
0,146,200612
0,10,200612
0,135,200612
0,31,200612
0,17,200612
0,59,200612
0,274,200612
1,15,200612
1,18,200612
1,2,200612
1,28,200612
1,914,200612
1,175,200612
1,37,200612
1,143,200612
1,137,200612
1,209,200612
1,17,200612
1,27,200612
1,20,200612
1,21,200612
1,204,200612
1,784,200612
1,552,200612
1,160,200612
1,675,200612
1,138,200612
1,22,200612
1,77,200612
1,165,200612
1,5,200612
1,51,200612
1,154,200612
1,433,200612
1,19,200612
1,10,200612
1,96,200612
1,398,200612
1,23,200612
1,40,200612
1,161,200612
1,444,200612
1,325,200612
1,89,200612
1,26,200612
1,83,200612
1,102,200612
1,29,200612
1,0,200612
1,180,200612
1,155,200612
1,99,200612
1,177,200612
1,13,200612
1,12,200612
1,97,200612
1,136,200612
1,4,200612
1,64,200612
1,85,200612
1,274,200612
1,354,200612
1,60,200612
1,14,200612
1,193,200612
1,78,200612
1,6,200612
1,112,200612
1,16,200612
1,108,200612
1,35,200612
1,183,200612
1,120,200612
1,48,200612
1,79,200612
1,894,200612
1,100,200612
1,536,200612
1,54,200612
1,941,200612
1,345,200612
1,115,200612
1,69,200612
1,1355,200612
1,299,200612
1,157,200612
1,303,200612
1,116,200612
1,376,200612
1,36,200612
1,119,200612
1,395,200612
1,149,200612
1,11,200612
1,133,200612
1,184,200612
1,25,200612
1,121,200612
1,261,200612
1,34,200612
1,80,200612
1,130,200612
1,70,200612
1,81,200612
1,33,200612
1,107,200612
1,110,200612
1,124,200612
1,142,200612
1,132,200612
1,906,200612
1,9,200612
1,211,200612
1,52,200612
1,113,200612
1,243,200612
1,8,200612
1,7,200612
1,189,200612
1,213,200612
1,32,200612
1,150,200612
1,53,200612
1,72,200612
1,59,200612
1,146,200612
1,31,200612
1,92,200612
1,46,200612
1,135,200612
2,160,200612
2,137,200612
2,165,200612
2,85,200612
2,143,200612
2,282,200612
2,81,200612
2,138,200612
2,35,200612
2,154,200612
2,25,200612
2,93,200612
2,385,200612
2,274,200612
2,47,200612
2,544,200612
2,72,200612
2,0,200612
2,111,200612
2,16,200612
2,339,200612
2,433,200612
2,552,200612
2,180,200612
2,27,200612
2,149,200612
2,11,200612
2,52,200612
2,104,200612
2,46,200612
2,18,200612
2,77,200612
2,906,200612
2,4,200612
2,189,200612
2,13,200612
2,139,200612
2,107,200612
2,92,200612
2,19,200612
2,99,200612
2,31,200612
2,21,200612
2,6,200612
2,97,200612
2,23,200612
2,29,200612
2,32,200612
2,17,200612
2,51,200612
2,48,200612
2,64,200612
2,9,200612
2,1,200612
2,65,200612
2,146,200612
2,150,200612
2,142,200612
2,12,200612
2,83,200612
2,20,200612
2,1169,200612
2,132,200612
2,15,200612
2,116,200612
2,80,200612
2,102,200612
2,112,200612
2,115,200612
2,54,200612
2,28,200612
2,26,200612
2,124,200612
2,10,200612
2,5,200612
2,96,200612
2,136,200612
2,108,200612
2,60,200612
2,135,200612
2,14,200612
3,50,200612
3,69,200612
3,311,200612
3,807,200612
4,127,200612
4,34,200612
4,427,200612
4,109,200612
4,110,200612
4,843,200612
4,132,200612
4,51,200612
4,6,200612
4,69,200612
4,62,200612
4,222,200612
4,160,200612
4,247,200612
4,18,200612
4,1070,200612
4,77,200612
4,5,200612
4,20,200612
4,136,200612
4,482,200612
4,433,200612
4,0,200612
4,17,200612
4,180,200612
4,113,200612
4,154,200612
4,139,200612
4,19,200612
4,13,200612
4,633,200612
4,25,200612
4,26,200612
4,48,200612
4,137,200612
4,100,200612
4,12,200612
4,80,200612
4,52,200612
4,143,200612
4,28,200612
4,60,200612
4,14,200612
4,97,200612
4,305,200612
4,96,200612
4,2,200612
4,165,200612
4,59,200612
4,54,200612
4,108,200612
4,85,200612
4,27,200612
4,128,200612
4,133,200612
4,346,200612
4,306,200612
4,89,200612
4,35,200612
4,92,200612
4,238,200612
4,23,200612
4,268,200612
4,1,200612
4,88,200612
4,189,200612
4,301,200612
4,84,200612
4,300,200612
4,16,200612
4,317,200612
4,223,200612
4,31,200612
4,184,200612
4,86,200612
4,164,200612
4,150,200612
4,311,200612
4,22,200612
4,30,200612
4,183,200612
4,46,200612
4,214,200612
4,7,200612
4,33,200612
4,11,200612
4,50,200612
4,107,200612
4,177,200612
4,99,200612
4,112,200612
4,196,200612
4,10,200612
4,135,200612
4,21,200612
4,146,200612
4,29,200612
4,213,200612
4,121,200612
4,64,200612
4,32,200612
5,110,200612
5,89,200612
5,22,200612
5,183,200612
5,143,200612
5,136,200612
5,184,200612
5,30,200612
5,247,200612
5,27,200612
5,51,200612
5,39,200612
5,817,200612
5,20,200612
5,96,200612
5,1,200612
5,10,200612
5,28,200612
5,23,200612
5,138,200612
5,4,200612
5,261,200612
5,18,200612
5,69,200612
5,19,200612
5,17,200612
5,107,200612
5,137,200612
5,119,200612
5,29,200612
5,281,200612
5,132,200612
5,97,200612
5,501,200612
5,112,200612
5,552,200612
5,11,200612
5,64,200612
5,764,200612
5,47,200612
5,6,200612
5,160,200612
5,433,200612
5,243,200612
5,150,200612
5,77,200612
5,78,200612
5,544,200612
5,100,200612
5,26,200612
5,38,200612
5,115,200612
5,120,200612
5,72,200612
5,88,200612
5,164,200612
5,13,200612
5,25,200612
5,2,200612
5,99,200612
5,21,200612
5,161,200612
5,124,200612
5,80,200612
5,14,200612
5,32,200612
5,155,200612
5,154,200612
5,81,200612
5,16,200612
5,116,200612
5,108,200612
5,146,200612
5,0,200612
5,12,200612
5,40,200612
5,157,200612
5,102,200612
5,83,200612
5,268,200612
5,60,200612
5,48,200612
5,165,200612
5,274,200612
5,85,200612
5,8,200612
5,31,200612
5,7,200612
5,90,200612
5,92,200612
5,113,200612
5,135,200612
5,121,200612
5,59,200612
5,133,200612
6,137,200612
6,35,200612
6,75,200612
6,176,200612
6,160,200612
6,21,200612
6,126,200612
6,180,200612
6,77,200612
6,62,200612
6,5,200612
6,178,200612
6,134,200612
6,102,200612
6,32,200612
6,766,200612
6,138,200612
6,13,200612
6,16,200612
6,79,200612
6,552,200612
6,60,200612
6,59,200612
6,14,200612
6,247,200612
6,76,200612
6,29,200612
6,38,200612
6,100,200612
6,64,200612
6,17,200612
6,19,200612
6,46,200612
6,108,200612
6,18,200612
6,40,200612
6,34,200612
6,206,200612
6,175,200612
6,22,200612
6,83,200612
6,117,200612
6,433,200612
6,39,200612
6,97,200612
6,110,200612
6,23,200612
6,4,200612
6,48,200612
6,143,200612
6,55,200612
6,132,200612
6,742,200612
6,52,200612
6,78,200612
6,813,200612
6,54,200612
6,53,200612
6,12,200612
6,45,200612
6,139,200612
6,341,200612
6,81,200612
6,154,200612
6,170,200612
6,94,200612
6,746,200612
6,0,200612
6,31,200612
6,27,200612
6,98,200612
6,11,200612
6,25,200612
6,1,200612
6,113,200612
6,242,200612
6,107,200612
6,85,200612
6,10,200612
6,136,200612
6,51,200612
6,354,200612
6,223,200612
6,164,200612
6,142,200612
6,135,200612
