i,j,t
0,278,200710
0,1147,200710
0,118,200710
0,139,200710
0,157,200710
0,143,200710
0,83,200710
0,433,200710
0,25,200710
0,160,200710
0,15,200710
0,149,200710
0,142,200710
0,80,200710
0,79,200710
0,64,200710
0,23,200710
0,10,200710
0,112,200710
0,107,200710
0,18,200710
0,2,200710
0,77,200710
0,169,200710
0,97,200710
0,11,200710
0,133,200710
0,99,200710
0,57,200710
0,154,200710
0,48,200710
0,208,200710
0,4,200710
0,32,200710
0,165,200710
0,6,200710
0,117,200710
0,38,200710
0,5,200710
0,119,200710
0,92,200710
0,65,200710
0,274,200710
0,14,200710
0,46,200710
0,22,200710
0,136,200710
0,45,200710
0,195,200710
0,20,200710
0,247,200710
0,19,200710
0,26,200710
0,29,200710
0,102,200710
0,16,200710
0,28,200710
0,17,200710
0,155,200710
0,72,200710
0,27,200710
0,13,200710
0,85,200710
0,100,200710
0,96,200710
0,146,200710
0,60,200710
0,1,200710
0,135,200710
0,31,200710
0,108,200710
0,59,200710
0,35,200710
0,137,200710
1,136,200710
1,77,200710
1,143,200710
1,160,200710
1,20,200710
1,23,200710
1,739,200710
1,89,200710
1,137,200710
1,175,200710
1,37,200710
1,62,200710
1,10,200710
1,433,200710
1,28,200710
1,165,200710
1,5,200710
1,972,200710
1,22,200710
1,138,200710
1,17,200710
1,552,200710
1,209,200710
1,784,200710
1,27,200710
1,8,200710
1,389,200710
1,914,200710
1,96,200710
1,188,200710
1,320,200710
1,361,200710
1,303,200710
1,1254,200710
1,108,200710
1,21,200710
1,0,200710
1,29,200710
1,47,200710
1,48,200710
1,25,200710
1,180,200710
1,59,200710
1,52,200710
1,11,200710
1,214,200710
1,154,200710
1,247,200710
1,31,200710
1,81,200710
1,26,200710
1,19,200710
1,777,200710
1,299,200710
1,100,200710
1,228,200710
1,51,200710
1,46,200710
1,14,200710
1,64,200710
1,164,200710
1,4,200710
1,317,200710
1,97,200710
1,76,200710
1,536,200710
1,131,200710
1,548,200710
1,35,200710
1,99,200710
1,13,200710
1,60,200710
1,107,200710
1,110,200710
1,941,200710
1,345,200710
1,183,200710
1,1355,200710
1,119,200710
1,395,200710
1,149,200710
1,16,200710
1,69,200710
1,36,200710
1,116,200710
1,157,200710
1,133,200710
1,130,200710
1,184,200710
1,115,200710
1,70,200710
1,7,200710
1,80,200710
1,33,200710
1,85,200710
1,243,200710
1,2,200710
1,83,200710
1,124,200710
1,40,200710
1,261,200710
1,9,200710
1,132,200710
1,34,200710
1,142,200710
1,906,200710
1,18,200710
1,113,200710
1,102,200710
1,155,200710
1,32,200710
1,211,200710
1,274,200710
1,189,200710
1,72,200710
1,54,200710
1,213,200710
1,150,200710
1,53,200710
1,12,200710
1,146,200710
1,121,200710
1,92,200710
1,6,200710
1,112,200710
1,135,200710
2,165,200710
2,552,200710
2,97,200710
2,9,200710
2,48,200710
2,879,200710
2,137,200710
2,93,200710
2,433,200710
2,11,200710
2,339,200710
2,160,200710
2,154,200710
2,52,200710
2,92,200710
2,32,200710
2,167,200710
2,25,200710
2,143,200710
2,138,200710
2,385,200710
2,335,200710
2,115,200710
2,1170,200710
2,176,200710
2,144,200710
2,86,200710
2,40,200710
2,22,200710
2,20,200710
2,120,200710
2,149,200710
2,906,200710
2,393,200710
2,5,200710
2,35,200710
2,18,200710
2,274,200710
2,1,200710
2,220,200710
2,207,200710
2,39,200710
2,78,200710
2,23,200710
2,0,200710
2,16,200710
2,180,200710
2,27,200710
2,99,200710
2,61,200710
2,96,200710
2,26,200710
2,12,200710
2,17,200710
2,136,200710
2,31,200710
2,51,200710
2,108,200710
2,157,200710
2,346,200710
2,100,200710
2,112,200710
2,116,200710
2,72,200710
2,83,200710
2,1169,200710
2,119,200710
2,10,200710
