i,j,t
0,96,200107
0,110,200107
0,512,200107
0,286,200107
0,70,200107
0,25,200107
0,77,200107
0,157,200107
0,118,200107
0,26,200107
0,27,200107
0,9,200107
0,107,200107
0,143,200107
0,20,200107
0,188,200107
0,164,200107
0,32,200107
0,149,200107
0,64,200107
0,81,200107
0,137,200107
0,28,200107
0,133,200107
0,135,200107
0,170,200107
0,29,200107
0,83,200107
0,23,200107
0,2,200107
0,11,200107
0,136,200107
0,22,200107
0,6,200107
0,51,200107
0,4,200107
0,21,200107
0,142,200107
0,16,200107
0,65,200107
0,5,200107
0,115,200107
0,54,200107
0,156,200107
0,124,200107
0,72,200107
0,119,200107
0,10,200107
0,52,200107
0,112,200107
0,13,200107
0,36,200107
0,17,200107
0,102,200107
0,165,200107
0,85,200107
0,59,200107
0,100,200107
0,14,200107
0,99,200107
0,18,200107
0,48,200107
0,1,200107
0,19,200107
0,40,200107
0,97,200107
0,146,200107
0,31,200107
0,160,200107
0,35,200107
0,80,200107
0,108,200107
0,154,200107
0,60,200107
0,46,200107
0,274,200107
0,92,200107
1,96,200107
1,85,200107
1,13,200107
1,136,200107
1,137,200107
1,10,200107
1,18,200107
1,23,200107
1,29,200107
1,143,200107
1,22,200107
1,99,200107
1,59,200107
1,97,200107
1,6,200107
1,53,200107
1,155,200107
1,161,200107
1,14,200107
1,248,200107
1,45,200107
1,32,200107
1,35,200107
1,60,200107
1,83,200107
1,120,200107
1,183,200107
1,102,200107
1,126,200107
1,135,200107
1,34,200107
1,64,200107
1,26,200107
1,52,200107
1,11,200107
1,4,200107
1,2,200107
1,100,200107
1,36,200107
1,69,200107
1,112,200107
1,48,200107
1,16,200107
1,51,200107
1,81,200107
1,157,200107
1,116,200107
1,7,200107
1,110,200107
1,89,200107
1,115,200107
1,80,200107
1,124,200107
1,54,200107
1,119,200107
1,77,200107
1,108,200107
1,12,200107
1,160,200107
1,142,200107
1,0,200107
1,46,200107
1,31,200107
1,17,200107
1,72,200107
1,107,200107
1,113,200107
1,27,200107
1,19,200107
1,9,200107
1,146,200107
1,154,200107
1,121,200107
1,165,200107
1,133,200107
1,92,200107
1,20,200107
1,40,200107
1,21,200107
1,25,200107
1,5,200107
1,28,200107
2,81,200107
2,53,200107
2,137,200107
2,165,200107
2,48,200107
2,93,200107
2,25,200107
2,77,200107
2,60,200107
2,35,200107
2,0,200107
2,138,200107
2,143,200107
2,142,200107
2,157,200107
2,27,200107
2,38,200107
2,99,200107
2,4,200107
2,96,200107
2,183,200107
2,155,200107
2,64,200107
2,161,200107
2,10,200107
2,21,200107
2,6,200107
2,40,200107
2,117,200107
2,18,200107
2,28,200107
2,16,200107
2,113,200107
2,46,200107
2,13,200107
2,52,200107
2,107,200107
2,85,200107
2,29,200107
2,22,200107
2,1,200107
2,14,200107
2,20,200107
2,80,200107
2,149,200107
2,32,200107
2,83,200107
2,59,200107
2,17,200107
2,31,200107
2,112,200107
2,100,200107
2,36,200107
2,72,200107
2,54,200107
2,97,200107
2,124,200107
2,23,200107
2,5,200107
2,135,200107
2,108,200107
2,146,200107
2,11,200107
2,160,200107
2,136,200107
2,154,200107
2,92,200107
2,274,200107
3,51,200107
3,311,200107
3,4,200107
4,5,200107
4,12,200107
4,51,200107
4,139,200107
4,20,200107
4,11,200107
4,126,200107
4,282,200107
4,96,200107
4,97,200107
4,13,200107
4,14,200107
4,166,200107
4,136,200107
4,137,200107
4,48,200107
4,87,200107
4,25,200107
4,10,200107
4,26,200107
4,27,200107
4,160,200107
4,77,200107
4,124,200107
4,154,200107
4,29,200107
4,52,200107
4,142,200107
4,18,200107
4,59,200107
4,35,200107
4,80,200107
4,17,200107
4,165,200107
4,2,200107
4,305,200107
4,32,200107
4,99,200107
4,19,200107
4,83,200107
4,149,200107
4,0,200107
4,22,200107
4,6,200107
4,81,200107
4,60,200107
4,9,200107
4,189,200107
4,108,200107
4,248,200107
4,215,200107
4,185,200107
4,741,200107
4,135,200107
4,128,200107
4,761,200107
4,633,200107
4,866,200107
4,592,200107
4,28,200107
4,23,200107
4,100,200107
4,133,200107
4,3,200107
4,306,200107
4,54,200107
4,196,200107
4,213,200107
4,238,200107
4,268,200107
4,301,200107
4,88,200107
4,843,200107
4,92,200107
4,300,200107
4,317,200107
4,84,200107
4,184,200107
4,110,200107
4,16,200107
4,31,200107
4,214,200107
4,113,200107
4,86,200107
4,33,200107
4,150,200107
4,30,200107
4,50,200107
4,311,200107
4,177,200107
4,223,200107
4,127,200107
4,222,200107
4,164,200107
4,112,200107
4,107,200107
4,1,200107
4,146,200107
4,183,200107
4,427,200107
4,21,200107
4,46,200107
4,89,200107
4,69,200107
4,64,200107
4,40,200107
4,109,200107
5,85,200107
5,39,200107
5,136,200107
5,137,200107
5,132,200107
5,23,200107
5,159,200107
5,138,200107
5,2,200107
5,143,200107
5,20,200107
5,110,200107
5,165,200107
5,31,200107
5,101,200107
5,26,200107
5,46,200107
5,176,200107
5,15,200107
5,25,200107
5,34,200107
5,18,200107
5,83,200107
5,69,200107
5,77,200107
5,116,200107
5,81,200107
5,97,200107
5,14,200107
5,1,200107
5,22,200107
5,99,200107
5,180,200107
5,119,200107
