i,j,t
0,97,199108
0,39,199108
0,64,199108
0,81,199108
0,165,199108
0,21,199108
0,160,199108
0,156,199108
0,133,199108
0,53,199108
0,107,199108
0,51,199108
0,142,199108
0,100,199108
0,134,199108
0,126,199108
0,52,199108
0,99,199108
0,24,199108
0,32,199108
0,320,199108
0,242,199108
0,116,199108
0,180,199108
0,117,199108
0,121,199108
0,96,199108
0,110,199108
0,101,199108
0,98,199108
0,48,199108
0,29,199108
0,23,199108
0,1,199108
0,119,199108
0,77,199108
0,38,199108
0,18,199108
0,187,199108
0,83,199108
0,115,199108
0,9,199108
0,36,199108
0,6,199108
0,154,199108
0,27,199108
0,93,199108
0,20,199108
0,5,199108
0,28,199108
0,13,199108
0,124,199108
0,149,199108
0,26,199108
0,47,199108
0,31,199108
0,135,199108
0,72,199108
0,10,199108
0,2,199108
0,108,199108
0,17,199108
0,85,199108
0,35,199108
0,46,199108
0,137,199108
0,16,199108
0,11,199108
0,59,199108
0,136,199108
0,14,199108
0,19,199108
0,40,199108
0,80,199108
0,274,199108
0,146,199108
0,60,199108
0,92,199108
0,25,199108
1,22,199108
1,57,199108
1,188,199108
1,139,199108
1,133,199108
1,18,199108
1,129,199108
1,36,199108
1,108,199108
1,94,199108
1,13,199108
1,114,199108
1,76,199108
1,159,199108
1,27,199108
1,61,199108
1,40,199108
1,35,199108
1,81,199108
1,24,199108
1,32,199108
1,19,199108
1,14,199108
1,101,199108
1,124,199108
1,274,199108
1,99,199108
1,64,199108
1,111,199108
1,48,199108
1,47,199108
1,83,199108
1,72,199108
1,362,199108
1,163,199108
1,60,199108
1,126,199108
1,75,199108
1,150,199108
1,26,199108
1,33,199108
1,93,199108
1,69,199108
1,29,199108
1,52,199108
1,97,199108
1,210,199108
1,6,199108
1,4,199108
1,113,199108
1,16,199108
1,10,199108
1,0,199108
1,116,199108
1,213,199108
1,77,199108
1,160,199108
1,15,199108
1,107,199108
1,148,199108
1,115,199108
1,80,199108
1,37,199108
1,149,199108
1,21,199108
1,130,199108
1,31,199108
1,28,199108
1,51,199108
1,187,199108
1,46,199108
1,59,199108
1,154,199108
1,9,199108
1,53,199108
1,209,199108
1,34,199108
1,12,199108
1,25,199108
1,146,199108
1,85,199108
1,135,199108
1,132,199108
1,92,199108
1,2,199108
1,11,199108
1,136,199108
1,137,199108
1,121,199108
1,20,199108
1,5,199108
1,165,199108
1,112,199108
1,17,199108
1,89,199108
1,96,199108
1,23,199108
2,85,199108
2,64,199108
2,35,199108
2,25,199108
2,60,199108
2,21,199108
2,32,199108
2,52,199108
2,142,199108
2,160,199108
2,83,199108
2,98,199108
2,334,199108
2,150,199108
2,154,199108
2,65,199108
2,54,199108
2,80,199108
2,30,199108
2,119,199108
2,36,199108
2,11,199108
2,188,199108
2,165,199108
2,120,199108
2,13,199108
2,99,199108
2,10,199108
2,23,199108
2,14,199108
2,117,199108
2,143,199108
2,126,199108
2,132,199108
2,248,199108
2,38,199108
2,133,199108
2,5,199108
2,47,199108
2,19,199108
2,4,199108
2,77,199108
2,96,199108
2,187,199108
2,18,199108
2,17,199108
2,24,199108
2,27,199108
2,26,199108
2,31,199108
2,6,199108
2,107,199108
2,92,199108
2,341,199108
2,124,199108
2,59,199108
2,0,199108
2,135,199108
2,149,199108
2,72,199108
2,116,199108
2,115,199108
2,28,199108
2,9,199108
2,20,199108
2,1,199108
2,46,199108
2,40,199108
2,29,199108
2,136,199108
2,93,199108
2,97,199108
2,274,199108
2,137,199108
3,311,199108
3,51,199108
3,4,199108
4,53,199108
4,137,199108
4,12,199108
4,126,199108
4,136,199108
4,27,199108
4,51,199108
4,54,199108
4,238,199108
4,320,199108
4,25,199108
4,48,199108
4,268,199108
4,17,199108
4,97,199108
4,119,199108
4,75,199108
4,34,199108
4,36,199108
4,64,199108
4,81,199108
4,182,199108
4,120,199108
4,2,199108
4,741,199108
4,6,199108
4,65,199108
4,278,199108
4,23,199108
4,26,199108
4,99,199108
4,223,199108
