i,j,t
0,188,200502
0,65,200502
0,24,200502
0,14,200502
0,433,200502
0,97,200502
0,143,200502
0,108,200502
0,160,200502
0,159,200502
0,274,200502
0,23,200502
0,419,200502
0,157,200502
0,19,200502
0,119,200502
0,21,200502
0,161,200502
0,142,200502
0,28,200502
0,25,200502
0,13,200502
0,1,200502
0,183,200502
0,2,200502
0,52,200502
0,107,200502
0,153,200502
0,29,200502
0,155,200502
0,5,200502
0,181,200502
0,64,200502
0,247,200502
0,102,200502
0,136,200502
0,77,200502
0,134,200502
0,320,200502
0,11,200502
0,129,200502
0,10,200502
0,6,200502
0,72,200502
0,117,200502
0,20,200502
0,51,200502
0,123,200502
0,17,200502
0,165,200502
0,27,200502
0,286,200502
0,122,200502
0,16,200502
0,234,200502
0,4,200502
0,120,200502
0,133,200502
0,112,200502
0,197,200502
0,96,200502
0,265,200502
0,9,200502
0,85,200502
0,154,200502
0,100,200502
0,135,200502
0,40,200502
0,60,200502
0,26,200502
0,48,200502
0,80,200502
0,99,200502
0,59,200502
0,31,200502
0,18,200502
0,32,200502
0,35,200502
0,146,200502
0,46,200502
0,137,200502
0,92,200502
1,5,200502
1,96,200502
1,99,200502
1,27,200502
1,143,200502
1,129,200502
1,375,200502
1,23,200502
1,146,200502
1,22,200502
1,11,200502
1,28,200502
1,137,200502
1,165,200502
1,92,200502
1,29,200502
1,77,200502
1,154,200502
1,10,200502
1,175,200502
1,209,200502
1,160,200502
1,150,200502
1,433,200502
1,20,200502
1,17,200502
1,26,200502
1,136,200502
1,37,200502
1,1116,200502
1,784,200502
1,536,200502
1,69,200502
1,53,200502
1,299,200502
1,14,200502
1,126,200502
1,261,200502
1,48,200502
1,120,200502
1,274,200502
1,139,200502
1,108,200502
1,21,200502
1,739,200502
1,247,200502
1,97,200502
1,0,200502
1,60,200502
1,248,200502
1,155,200502
1,83,200502
1,102,200502
1,1355,200502
1,371,200502
1,35,200502
1,9,200502
1,13,200502
1,941,200502
1,135,200502
1,52,200502
1,180,200502
1,157,200502
1,345,200502
1,303,200502
1,223,200502
1,36,200502
1,395,200502
1,149,200502
1,100,200502
1,183,200502
1,116,200502
1,7,200502
1,54,200502
1,376,200502
1,89,200502
1,12,200502
1,61,200502
1,119,200502
1,115,200502
1,4,200502
1,121,200502
1,80,200502
1,16,200502
1,70,200502
1,130,200502
1,184,200502
1,30,200502
1,124,200502
1,34,200502
1,906,200502
1,81,200502
1,18,200502
1,19,200502
1,142,200502
1,110,200502
1,64,200502
1,51,200502
1,133,200502
1,33,200502
1,211,200502
1,40,200502
1,132,200502
1,85,200502
1,59,200502
1,189,200502
1,113,200502
1,32,200502
1,213,200502
1,72,200502
1,2,200502
1,31,200502
1,107,200502
1,6,200502
1,46,200502
1,112,200502
1,25,200502
2,143,200502
2,92,200502
2,85,200502
2,57,200502
2,282,200502
2,87,200502
2,25,200502
2,75,200502
2,93,200502
2,137,200502
2,552,200502
2,296,200502
2,433,200502
2,339,200502
2,160,200502
2,165,200502
2,76,200502
2,135,200502
2,24,200502
2,21,200502
2,13,200502
2,23,200502
2,29,200502
2,51,200502
2,6,200502
2,16,200502
2,99,200502
2,113,200502
2,153,200502
2,97,200502
2,94,200502
2,906,200502
2,213,200502
2,46,200502
2,102,200502
2,4,200502
2,22,200502
2,45,200502
2,5,200502
2,0,200502
2,20,200502
2,133,200502
2,80,200502
2,9,200502
2,155,200502
2,52,200502
2,32,200502
2,136,200502
2,96,200502
2,64,200502
2,119,200502
2,28,200502
2,19,200502
2,26,200502
2,83,200502
2,100,200502
2,1169,200502
2,248,200502
2,149,200502
2,180,200502
2,35,200502
2,38,200502
2,116,200502
2,154,200502
2,27,200502
2,11,200502
2,54,200502
2,10,200502
2,115,200502
2,72,200502
2,108,200502
2,146,200502
2,31,200502
2,60,200502
2,17,200502
2,18,200502
2,14,200502
2,1,200502
2,274,200502
3,311,200502
3,807,200502
3,69,200502
3,183,200502
3,4,200502
3,51,200502
4,51,200502
4,24,200502
4,11,200502
4,109,200502
4,143,200502
4,1070,200502
4,810,200502
4,5,200502
4,62,200502
4,427,200502
4,375,200502
4,69,200502
4,110,200502
4,843,200502
4,16,200502
4,77,200502
4,20,200502
4,129,200502
4,222,200502
4,247,200502
4,127,200502
4,30,200502
4,18,200502
4,26,200502
4,137,200502
4,160,200502
4,13,200502
4,29,200502
4,99,200502
4,59,200502
4,214,200502
4,48,200502
4,6,200502
4,108,200502
4,3,200502
4,0,200502
4,64,200502
4,28,200502
4,113,200502
4,155,200502
4,35,200502
4,305,200502
4,136,200502
4,119,200502
4,346,200502
4,32,200502
4,633,200502
4,10,200502
4,431,200502
4,97,200502
4,135,200502
4,60,200502
4,128,200502
4,133,200502
4,14,200502
4,306,200502
4,85,200502
4,227,200502
4,22,200502
4,866,200502
4,761,200502
4,238,200502
4,92,200502
4,23,200502
4,177,200502
4,88,200502
4,268,200502
4,84,200502
4,189,200502
4,27,200502
4,31,200502
4,300,200502
4,1,200502
4,184,200502
4,317,200502
4,301,200502
4,150,200502
4,96,200502
4,40,200502
4,223,200502
4,17,200502
4,46,200502
4,86,200502
4,311,200502
4,164,200502
4,89,200502
4,7,200502
4,33,200502
4,50,200502
4,154,200502
4,107,200502
4,183,200502
4,112,200502
4,196,200502
4,21,200502
4,121,200502
4,19,200502
4,146,200502
4,213,200502
4,25,200502
5,29,200502
5,89,200502
5,4,200502
5,6,200502
5,11,200502
5,433,200502
5,817,200502
5,28,200502
5,39,200502
5,138,200502
5,110,200502
5,23,200502
5,17,200502
5,143,200502
5,84,200502
5,150,200502
5,37,200502
5,503,200502
5,18,200502
5,1,200502
5,552,200502
5,160,200502
5,53,200502
5,19,200502
5,51,200502
5,107,200502
5,166,200502
5,137,200502
5,10,200502
5,20,200502
5,69,200502
5,77,200502
5,816,200502
5,136,200502
5,261,200502
5,81,200502
5,133,200502
5,157,200502
5,139,200502
5,213,200502
5,14,200502
5,21,200502
5,40,200502
5,27,200502
5,97,200502
5,247,200502
5,119,200502
5,12,200502
5,80,200502
5,116,200502
5,180,200502
5,100,200502
5,48,200502
5,32,200502
5,227,200502
5,142,200502
5,124,200502
5,52,200502
5,83,200502
5,85,200502
5,108,200502
5,99,200502
5,9,200502
5,2,200502
5,60,200502
5,96,200502
5,155,200502
5,102,200502
5,165,200502
