i,j,t
0,96,199103
0,25,199103
0,18,199103
0,1,199103
0,133,199103
0,32,199103
0,139,199103
0,112,199103
0,146,199103
0,24,199103
0,81,199103
0,198,199103
0,6,199103
0,48,199103
0,143,199103
0,126,199103
0,16,199103
0,36,199103
0,33,199103
0,27,199103
0,158,199103
0,95,199103
0,29,199103
0,77,199103
0,117,199103
0,39,199103
0,107,199103
0,31,199103
0,125,199103
0,134,199103
0,155,199103
0,51,199103
0,171,199103
0,55,199103
0,5,199103
0,85,199103
0,23,199103
0,83,199103
0,60,199103
0,22,199103
0,94,199103
0,187,199103
0,108,199103
0,4,199103
0,102,199103
0,19,199103
0,38,199103
0,115,199103
0,116,199103
0,26,199103
0,52,199103
0,13,199103
0,17,199103
0,99,199103
0,93,199103
0,35,199103
0,20,199103
0,10,199103
0,165,199103
0,28,199103
0,154,199103
0,149,199103
0,124,199103
0,47,199103
0,135,199103
0,72,199103
0,9,199103
0,92,199103
0,137,199103
0,11,199103
0,2,199103
0,46,199103
0,14,199103
0,59,199103
0,40,199103
0,136,199103
0,64,199103
0,80,199103
0,274,199103
0,160,199103
0,97,199103
1,77,199103
1,17,199103
1,85,199103
1,133,199103
1,117,199103
1,124,199103
1,19,199103
1,69,199103
1,27,199103
1,13,199103
1,102,199103
1,40,199103
1,34,199103
1,20,199103
1,26,199103
1,5,199103
1,80,199103
1,134,199103
1,99,199103
1,60,199103
1,46,199103
1,2,199103
1,278,199103
1,129,199103
1,223,199103
1,16,199103
1,61,199103
1,14,199103
1,48,199103
1,10,199103
1,88,199103
1,81,199103
1,35,199103
1,32,199103
1,111,199103
1,143,199103
1,52,199103
1,21,199103
1,47,199103
1,180,199103
1,112,199103
1,97,199103
1,210,199103
1,6,199103
1,100,199103
1,29,199103
1,22,199103
1,274,199103
1,265,199103
1,142,199103
1,199,199103
1,4,199103
1,93,199103
1,113,199103
1,153,199103
1,116,199103
1,115,199103
1,70,199103
1,0,199103
1,149,199103
1,28,199103
1,107,199103
1,130,199103
1,71,199103
1,209,199103
1,150,199103
1,148,199103
1,72,199103
1,64,199103
1,23,199103
1,37,199103
1,31,199103
1,59,199103
1,160,199103
1,54,199103
1,213,199103
1,135,199103
1,9,199103
1,163,199103
1,53,199103
1,154,199103
1,187,199103
1,51,199103
1,146,199103
1,132,199103
1,92,199103
1,18,199103
1,12,199103
1,11,199103
1,121,199103
1,25,199103
1,137,199103
1,165,199103
1,136,199103
1,89,199103
1,96,199103
2,25,199103
2,85,199103
2,32,199103
2,21,199103
2,108,199103
2,13,199103
2,136,199103
2,77,199103
2,140,199103
2,94,199103
2,76,199103
2,117,199103
2,160,199103
2,110,199103
2,84,199103
2,332,199103
2,51,199103
2,63,199103
2,54,199103
2,29,199103
2,139,199103
2,98,199103
2,189,199103
2,150,199103
2,83,199103
2,152,199103
2,188,199103
2,36,199103
2,165,199103
2,57,199103
2,224,199103
2,81,199103
2,24,199103
2,180,199103
2,133,199103
2,195,199103
2,72,199103
2,27,199103
2,99,199103
2,4,199103
2,19,199103
2,5,199103
2,16,199103
2,113,199103
2,14,199103
2,47,199103
2,20,199103
2,17,199103
2,35,199103
2,187,199103
2,18,199103
2,107,199103
2,80,199103
2,154,199103
2,26,199103
2,135,199103
2,23,199103
2,31,199103
2,60,199103
2,341,199103
2,92,199103
2,124,199103
2,28,199103
2,116,199103
2,115,199103
2,6,199103
2,149,199103
2,96,199103
2,9,199103
2,0,199103
2,46,199103
2,11,199103
2,1,199103
2,40,199103
2,93,199103
2,10,199103
2,97,199103
2,274,199103
2,137,199103
3,311,199103
3,51,199103
3,4,199103
4,134,199103
4,181,199103
4,26,199103
4,51,199103
4,94,199103
4,139,199103
4,69,199103
4,88,199103
4,0,199103
4,86,199103
4,11,199103
4,52,199103
4,13,199103
4,238,199103
4,124,199103
4,30,199103
4,80,199103
4,133,199103
4,27,199103
4,189,199103
4,16,199103
4,81,199103
4,32,199103
4,223,199103
4,36,199103
4,48,199103
4,29,199103
4,102,199103
4,741,199103
4,633,199103
4,23,199103
4,54,199103
4,77,199103
4,6,199103
4,164,199103
4,261,199103
4,25,199103
4,34,199103
4,14,199103
4,215,199103
4,19,199103
4,128,199103
4,305,199103
4,22,199103
4,28,199103
4,18,199103
4,214,199103
4,99,199103
4,35,199103
4,3,199103
4,60,199103
4,268,199103
4,184,199103
4,108,199103
4,306,199103
4,10,199103
4,109,199103
4,20,199103
4,222,199103
4,196,199103
4,311,199103
4,127,199103
4,183,199103
4,843,199103
4,33,199103
4,317,199103
4,300,199103
4,46,199103
4,301,199103
4,1,199103
4,177,199103
4,50,199103
4,89,199103
4,17,199103
4,59,199103
4,427,199103
4,110,199103
4,107,199103
4,121,199103
4,146,199103
4,160,199103
4,213,199103
4,5,199103
4,113,199103
4,21,199103
4,64,199103
4,40,199103
4,112,199103
4,137,199103
4,154,199103
4,97,199103
4,136,199103
5,180,199103
5,114,199103
5,133,199103
5,15,199103
5,99,199103
5,17,199103
5,20,199103
5,21,199103
5,14,199103
5,27,199103
5,135,199103
5,77,199103
5,124,199103
5,76,199103
5,156,199103
5,116,199103
5,40,199103
5,152,199103
5,72,199103
5,97,199103
5,31,199103
5,93,199103
5,0,199103
5,16,199103
5,83,199103
5,115,199103
5,149,199103
5,154,199103
5,132,199103
5,23,199103
5,19,199103
5,52,199103
5,9,199103
5,98,199103
5,274,199103
5,187,199103
5,80,199103
5,222,199103
5,112,199103
5,13,199103
5,136,199103
5,12,199103
5,96,199103
5,107,199103
5,26,199103
5,6,199103
5,2,199103
5,85,199103
5,92,199103
5,150,199103
5,213,199103
5,165,199103
5,51,199103
5,10,199103
5,113,199103
5,4,199103
5,137,199103
5,11,199103
5,121,199103
5,28,199103
5,29,199103
5,1,199103
6,114,199103
6,80,199103
6,14,199103
6,25,199103
6,35,199103
6,54,199103
6,9,199103
6,38,199103
6,19,199103
6,112,199103
6,154,199103
6,195,199103
6,27,199103
6,0,199103
6,137,199103
6,342,199103
6,181,199103
6,140,199103
6,98,199103
6,94,199103
6,143,199103
6,198,199103
6,23,199103
6,278,199103
6,53,199103
6,1,199103
6,107,199103
6,30,199103
6,34,199103
6,132,199103
6,48,199103
6,86,199103
6,160,199103
6,77,199103
6,96,199103
6,89,199103
6,188,199103
6,146,199103
6,51,199103
6,237,199103
6,62,199103
6,20,199103
6,173,199103
6,21,199103
6,59,199103
6,97,199103
6,92,199103
6,11,199103
6,139,199103
6,153,199103
6,175,199103
6,66,199103
6,108,199103
6,2,199103
6,100,199103
6,320,199103
6,12,199103
6,28,199103
6,120,199103
6,10,199103
6,18,199103
6,4,199103
6,64,199103
6,36,199103
6,155,199103
6,129,199103
6,81,199103
6,39,199103
6,126,199103
6,83,199103
6,76,199103
6,117,199103
6,172,199103
6,24,199103
6,55,199103
6,142,199103
6,102,199103
6,13,199103
6,52,199103
6,40,199103
6,17,199103
6,134,199103
6,31,199103
6,106,199103
6,82,199103
6,32,199103
6,29,199103
6,60,199103
6,16,199103
6,136,199103
6,46,199103
6,99,199103
7,92,199103
7,243,199103
7,90,199103
7,770,199103
7,8,199103
7,17,199103
7,137,199103
7,89,199103
7,29,199103
7,20,199103
8,32,199103
8,7,199103
8,243,199103
8,29,199103
8,17,199103
8,89,199103
8,20,199103
9,92,199103
9,181,199103
9,85,199103
9,146,199103
9,250,199103
9,27,199103
9,84,199103
9,14,199103
9,11,199103
9,119,199103
9,38,199103
9,78,199103
9,94,199103
9,101,199103
9,24,199103
9,19,199103
9,30,199103
9,22,199103
9,133,199103
9,115,199103
9,83,199103
9,40,199103
9,80,199103
9,6,199103
9,60,199103
9,34,199103
9,77,199103
9,107,199103
9,121,199103
9,139,199103
9,1,199103
9,64,199103
9,5,199103
9,23,199103
9,31,199103
9,96,199103
9,32,199103
9,116,199103
9,47,199103
9,165,199103
9,187,199103
9,72,199103
9,20,199103
9,28,199103
9,124,199103
9,93,199103
9,25,199103
9,149,199103
9,17,199103
9,10,199103
9,0,199103
9,135,199103
9,2,199103
9,154,199103
9,29,199103
9,160,199103
9,97,199103
9,136,199103
9,274,199103
9,137,199103
10,12,199103
10,36,199103
10,20,199103
10,17,199103
10,102,199103
10,148,199103
10,32,199103
10,124,199103
10,18,199103
10,60,199103
10,19,199103
10,139,199103
10,14,199103
10,40,199103
10,143,199103
10,27,199103
10,119,199103
10,243,199103
10,261,199103
10,52,199103
10,72,199103
10,6,199103
10,2,199103
10,110,199103
10,105,199103
10,108,199103
10,265,199103
10,13,199103
10,99,199103
10,48,199103
10,61,199103
10,80,199103
10,26,199103
10,137,199103
10,171,199103
10,100,199103
10,51,199103
10,107,199103
10,209,199103
10,157,199103
10,47,199103
10,77,199103
10,112,199103
10,9,199103
10,24,199103
10,132,199103
10,0,199103
10,93,199103
10,274,199103
10,31,199103
10,4,199103
10,135,199103
10,89,199103
10,210,199103
10,187,199103
10,154,199103
10,96,199103
10,59,199103
10,46,199103
10,165,199103
10,163,199103
10,15,199103
10,34,199103
10,85,199103
10,25,199103
10,116,199103
10,1,199103
10,199,199103
10,70,199103
10,146,199103
10,115,199103
10,5,199103
10,53,199103
10,149,199103
10,16,199103
10,211,199103
10,213,199103
10,150,199103
10,160,199103
10,189,199103
10,28,199103
10,136,199103
10,22,199103
10,21,199103
10,92,199103
10,121,199103
10,113,199103
10,97,199103
10,29,199103
10,23,199103
10,11,199103
10,133,199103
11,54,199103
11,0,199103
11,5,199103
11,28,199103
11,112,199103
11,21,199103
11,20,199103
11,142,199103
11,51,199103
11,77,199103
11,9,199103
11,46,199103
11,4,199103
11,146,199103
11,39,199103
11,32,199103
11,126,199103
11,101,199103
11,97,199103
11,133,199103
11,80,199103
11,184,199103
11,100,199103
11,6,199103
11,181,199103
11,34,199103
11,189,199103
11,14,199103
11,13,199103
11,35,199103
11,60,199103
11,12,199103
11,99,199103
11,136,199103
11,7,199103
11,19,199103
11,134,199103
11,59,199103
11,17,199103
11,105,199103
11,165,199103
