i,j,t
0,97,200102
0,512,200102
0,31,200102
0,77,200102
0,157,200102
0,118,200102
0,60,200102
0,160,200102
0,143,200102
0,152,200102
0,29,200102
0,64,200102
0,154,200102
0,142,200102
0,99,200102
0,83,200102
0,30,200102
0,117,200102
0,28,200102
0,234,200102
0,120,200102
0,23,200102
0,80,200102
0,197,200102
0,108,200102
0,270,200102
0,133,200102
0,242,200102
0,51,200102
0,27,200102
0,1,200102
0,137,200102
0,19,200102
0,121,200102
0,107,200102
0,6,200102
0,5,200102
0,13,200102
0,2,200102
0,85,200102
0,180,200102
0,183,200102
0,45,200102
0,96,200102
0,134,200102
0,11,200102
0,100,200102
0,40,200102
0,16,200102
0,10,200102
0,4,200102
0,139,200102
0,53,200102
0,35,200102
0,54,200102
0,115,200102
0,72,200102
0,165,200102
0,156,200102
0,119,200102
0,20,200102
0,36,200102
0,21,200102
0,26,200102
0,102,200102
0,136,200102
0,17,200102
0,135,200102
0,14,200102
0,48,200102
0,18,200102
0,32,200102
0,146,200102
0,46,200102
0,274,200102
0,92,200102
0,25,200102
1,96,200102
1,274,200102
1,137,200102
1,10,200102
1,26,200102
1,121,200102
1,135,200102
1,18,200102
1,23,200102
1,143,200102
1,22,200102
1,77,200102
1,51,200102
1,120,200102
1,107,200102
1,29,200102
1,183,200102
1,35,200102
1,60,200102
1,139,200102
1,346,200102
1,99,200102
1,32,200102
1,108,200102
1,27,200102
1,2,200102
1,33,200102
1,180,200102
1,64,200102
1,155,200102
1,14,200102
1,52,200102
1,53,200102
1,124,200102
1,69,200102
1,13,200102
1,48,200102
1,97,200102
1,83,200102
1,5,200102
1,248,200102
1,131,200102
1,36,200102
1,11,200102
1,31,200102
1,110,200102
1,157,200102
1,81,200102
1,16,200102
1,4,200102
1,54,200102
1,7,200102
1,89,200102
1,100,200102
1,116,200102
1,115,200102
1,213,200102
1,80,200102
1,119,200102
1,142,200102
1,59,200102
1,160,200102
1,12,200102
1,0,200102
1,112,200102
1,34,200102
1,72,200102
1,102,200102
1,154,200102
1,9,200102
1,46,200102
1,19,200102
1,17,200102
1,20,200102
1,165,200102
1,85,200102
1,92,200102
1,6,200102
1,21,200102
1,136,200102
1,146,200102
1,40,200102
1,133,200102
1,25,200102
1,113,200102
1,28,200102
2,138,200102
2,143,200102
2,188,200102
2,72,200102
2,282,200102
2,85,200102
2,183,200102
2,137,200102
2,385,200102
2,165,200102
2,70,200102
2,93,200102
2,25,200102
2,27,200102
2,13,200102
2,98,200102
2,116,200102
2,40,200102
2,136,200102
2,22,200102
2,84,200102
2,102,200102
2,132,200102
2,53,200102
2,30,200102
2,1,200102
2,99,200102
2,54,200102
2,121,200102
2,97,200102
2,12,200102
2,112,200102
2,28,200102
2,36,200102
2,21,200102
2,80,200102
2,6,200102
2,46,200102
2,20,200102
2,81,200102
2,108,200102
2,307,200102
2,19,200102
2,39,200102
2,23,200102
2,107,200102
2,26,200102
2,24,200102
2,32,200102
2,31,200102
2,16,200102
2,60,200102
2,100,200102
2,51,200102
2,52,200102
2,248,200102
2,0,200102
2,18,200102
2,59,200102
2,17,200102
2,149,200102
2,14,200102
2,142,200102
2,48,200102
2,124,200102
2,5,200102
2,96,200102
2,11,200102
2,29,200102
2,146,200102
2,160,200102
2,10,200102
2,154,200102
2,92,200102
2,274,200102
3,311,200102
3,18,200102
3,4,200102
4,96,200102
4,110,200102
4,97,200102
4,269,200102
4,13,200102
4,99,200102
4,136,200102
4,165,200102
4,48,200102
4,87,200102
4,10,200102
4,26,200102
4,27,200102
4,60,200102
4,135,200102
4,18,200102
4,5,200102
4,12,200102
4,51,200102
4,19,200102
4,40,200102
4,111,200102
4,139,200102
4,20,200102
4,129,200102
4,94,200102
4,52,200102
4,108,200102
4,32,200102
4,83,200102
4,85,200102
4,14,200102
4,160,200102
4,120,200102
4,45,200102
4,80,200102
4,77,200102
4,132,200102
4,124,200102
4,320,200102
4,35,200102
4,125,200102
4,16,200102
4,29,200102
4,305,200102
4,154,200102
4,81,200102
4,215,200102
4,149,200102
4,28,200102
4,25,200102
4,152,200102
4,633,200102
4,9,200102
4,163,200102
4,0,200102
4,741,200102
4,248,200102
4,306,200102
4,133,200102
4,128,200102
4,866,200102
4,23,200102
4,189,200102
4,761,200102
4,22,200102
4,525,200102
4,1,200102
4,238,200102
4,227,200102
4,17,200102
4,137,200102
4,127,200102
4,88,200102
4,3,200102
4,92,200102
4,843,200102
4,84,200102
4,31,200102
4,184,200102
4,268,200102
4,59,200102
4,150,200102
4,300,200102
4,427,200102
4,301,200102
4,214,200102
4,30,200102
4,113,200102
4,317,200102
4,223,200102
4,86,200102
4,33,200102
4,146,200102
4,164,200102
4,311,200102
4,222,200102
4,112,200102
4,50,200102
4,177,200102
4,11,200102
4,109,200102
4,183,200102
4,46,200102
4,196,200102
4,107,200102
4,21,200102
4,6,200102
4,64,200102
4,213,200102
4,69,200102
4,89,200102
5,39,200102
5,136,200102
5,137,200102
5,132,200102
5,69,200102
5,23,200102
5,138,200102
5,143,200102
5,20,200102
5,21,200102
5,64,200102
5,40,200102
5,13,200102
5,134,200102
5,32,200102
5,99,200102
5,46,200102
5,29,200102
5,53,200102
5,85,200102
5,81,200102
5,34,200102
5,72,200102
5,18,200102
5,14,200102
5,12,200102
5,2,200102
5,35,200102
5,27,200102
5,1,200102
5,157,200102
5,10,200102
5,116,200102
5,165,200102
5,155,200102
5,9,200102
5,100,200102
5,207,200102
5,52,200102
5,0,200102
5,60,200102
5,28,200102
5,119,200102
5,102,200102
5,80,200102
5,22,200102
5,16,200102
5,107,200102
5,135,200102
5,149,200102
5,154,200102
5,92,200102
5,6,200102
5,7,200102
5,89,200102
5,31,200102
5,183,200102
5,59,200102
5,96,200102
5,25,200102
5,17,200102
5,51,200102
5,11,200102
5,113,200102
5,4,200102
5,133,200102
6,13,200102
6,98,200102
6,39,200102
6,137,200102
6,132,200102
6,69,200102
6,64,200102
6,77,200102
6,26,200102
6,27,200102
6,60,200102
6,54,200102
6,152,200102
6,18,200102
6,12,200102
6,29,200102
6,19,200102
6,138,200102
6,143,200102
6,129,200102
6,74,200102
6,136,200102
6,94,200102
6,362,200102
6,108,200102
6,57,200102
6,47,200102
6,97,200102
6,5,200102
6,102,200102
6,45,200102
6,33,200102
6,106,200102
6,16,200102
6,243,200102
6,160,200102
6,114,200102
6,15,200102
6,30,200102
6,153,200102
6,242,200102
6,4,200102
6,220,200102
6,112,200102
6,124,200102
6,161,200102
6,0,200102
6,25,200102
6,7,200102
6,133,200102
6,28,200102
6,113,200102
6,53,200102
6,371,200102
6,183,200102
6,76,200102
6,1,200102
6,17,200102
6,31,200102
6,21,200102
6,36,200102
6,81,200102
6,100,200102
6,11,200102
6,35,200102
6,96,200102
6,52,200102
6,83,200102
6,142,200102
6,22,200102
6,48,200102
6,120,200102
6,117,200102
6,146,200102
6,24,200102
6,135,200102
6,154,200102
6,71,200102
6,126,200102
6,194,200102
6,101,200102
6,80,200102
6,320,200102
6,46,200102
6,38,200102
6,2,200102
6,51,200102
6,78,200102
6,14,200102
6,139,200102
6,172,200102
6,155,200102
6,134,200102
6,82,200102
6,180,200102
6,40,200102
6,55,200102
6,85,200102
6,89,200102
6,10,200102
6,32,200102
6,20,200102
6,99,200102
7,23,200102
7,28,200102
7,113,200102
7,89,200102
7,10,200102
7,90,200102
7,135,200102
7,243,200102
7,29,200102
7,1,200102
7,8,200102
7,17,200102
7,20,200102
7,5,200102
7,112,200102
7,154,200102
7,137,200102
8,23,200102
8,90,200102
8,136,200102
8,7,200102
8,243,200102
8,29,200102
8,17,200102
8,154,200102
8,20,200102
8,89,200102
9,274,200102
9,143,200102
9,104,200102
9,52,200102
9,64,200102
9,81,200102
9,31,200102
9,97,200102
9,26,200102
9,6,200102
9,86,200102
9,213,200102
9,160,200102
9,120,200102
9,93,200102
9,5,200102
9,77,200102
9,83,200102
9,0,200102
9,14,200102
9,108,200102
9,1,200102
9,72,200102
9,53,200102
9,112,200102
9,99,200102
9,21,200102
9,19,200102
9,248,200102
9,25,200102
9,32,200102
9,28,200102
9,10,200102
9,17,200102
9,85,200102
9,96,200102
9,135,200102
9,29,200102
9,146,200102
9,154,200102
9,11,200102
9,137,200102
9,92,200102
9,27,200102
9,136,200102
10,85,200102
10,165,200102
10,26,200102
10,54,200102
10,23,200102
10,1,200102
10,139,200102
10,41,200102
10,52,200102
10,36,200102
10,143,200102
10,242,200102
10,35,200102
10,34,200102
10,13,200102
10,21,200102
10,11,200102
10,102,200102
10,274,200102
10,108,200102
10,69,200102
10,60,200102
10,14,200102
10,2,200102
10,146,200102
10,99,200102
10,5,200102
10,31,200102
10,7,200102
10,184,200102
10,112,200102
10,96,200102
10,135,200102
10,97,200102
10,9,200102
10,0,200102
10,155,200102
10,6,200102
10,4,200102
10,48,200102
10,177,200102
10,89,200102
10,53,200102
10,51,200102
10,81,200102
10,59,200102
10,20,200102
10,72,200102
10,119,200102
10,27,200102
10,32,200102
10,12,200102
10,124,200102
10,150,200102
10,137,200102
10,22,200102
10,25,200102
10,116,200102
10,77,200102
10,16,200102
10,115,200102
10,107,200102
10,18,200102
10,149,200102
10,17,200102
10,136,200102
10,180,200102
10,154,200102
10,142,200102
10,80,200102
10,183,200102
10,46,200102
10,160,200102
10,64,200102
10,19,200102
10,28,200102
10,40,200102
10,29,200102
10,92,200102
10,113,200102
10,133,200102
11,247,200102
11,269,200102
11,183,200102
11,14,200102
11,53,200102
11,136,200102
11,137,200102
11,165,200102
11,64,200102
11,169,200102
11,17,200102
11,26,200102
11,339,200102
11,27,200102
11,60,200102
11,12,200102
11,23,200102
11,51,200102
11,1,200102
11,143,200102
11,4,200102
11,24,200102
11,97,200102
11,99,200102
11,10,200102
11,36,200102
11,2,200102
11,35,200102
11,34,200102
11,108,200102
11,54,200102
11,52,200102
11,28,200102
11,6,200102
11,160,200102
11,32,200102
11,83,200102
11,346,200102
11,22,200102
11,133,200102
11,80,200102
11,72,200102
11,102,200102
11,112,200102
