i,j,t
0,165,199702
0,76,199702
0,25,199702
0,4,199702
0,112,199702
0,18,199702
0,55,199702
0,22,199702
0,57,199702
0,176,199702
0,12,199702
0,19,199702
0,21,199702
0,32,199702
0,27,199702
0,183,199702
0,97,199702
0,53,199702
0,23,199702
0,38,199702
0,54,199702
0,107,199702
0,52,199702
0,81,199702
0,126,199702
0,11,199702
0,77,199702
0,9,199702
0,16,199702
0,6,199702
0,20,199702
0,64,199702
0,120,199702
0,45,199702
0,116,199702
0,99,199702
0,142,199702
0,137,199702
0,85,199702
0,100,199702
0,96,199702
0,115,199702
0,113,199702
0,156,199702
0,41,199702
0,326,199702
0,10,199702
0,157,199702
0,154,199702
0,98,199702
0,216,199702
0,72,199702
0,1,199702
0,17,199702
0,13,199702
0,143,199702
0,188,199702
0,2,199702
0,124,199702
0,14,199702
0,59,199702
0,26,199702
0,108,199702
0,48,199702
0,135,199702
0,40,199702
0,31,199702
0,60,199702
0,80,199702
0,160,199702
0,35,199702
0,29,199702
0,146,199702
0,136,199702
0,46,199702
0,274,199702
0,92,199702
1,269,199702
1,92,199702
1,26,199702
1,12,199702
1,112,199702
1,154,199702
1,22,199702
1,77,199702
1,35,199702
1,28,199702
1,176,199702
1,32,199702
1,25,199702
1,15,199702
1,27,199702
1,100,199702
1,31,199702
1,135,199702
1,19,199702
1,107,199702
1,180,199702
1,52,199702
1,108,199702
1,64,199702
1,110,199702
1,99,199702
1,85,199702
1,248,199702
1,16,199702
1,81,199702
1,29,199702
1,132,199702
1,97,199702
1,10,199702
1,6,199702
1,55,199702
1,536,199702
1,21,199702
1,14,199702
1,33,199702
1,51,199702
1,60,199702
1,5,199702
1,13,199702
1,0,199702
1,777,199702
1,345,199702
1,80,199702
1,371,199702
1,48,199702
1,143,199702
1,149,199702
1,7,199702
1,102,199702
1,89,199702
1,376,199702
1,784,199702
1,894,199702
1,54,199702
1,183,199702
1,346,199702
1,299,199702
1,69,199702
1,18,199702
1,116,199702
1,189,199702
1,115,199702
1,130,199702
1,70,199702
1,124,199702
1,209,199702
1,59,199702
1,213,199702
1,160,199702
1,17,199702
1,150,199702
1,46,199702
1,2,199702
1,37,199702
1,53,199702
1,72,199702
1,34,199702
1,4,199702
1,136,199702
1,9,199702
1,137,199702
1,165,199702
1,133,199702
1,20,199702
1,11,199702
1,121,199702
1,146,199702
1,40,199702
1,23,199702
1,96,199702
1,113,199702
2,25,199702
2,154,199702
2,146,199702
2,208,199702
2,142,199702
2,80,199702
2,180,199702
2,85,199702
2,16,199702
2,6,199702
2,46,199702
2,132,199702
2,108,199702
2,5,199702
2,48,199702
2,10,199702
2,19,199702
2,139,199702
2,59,199702
2,160,199702
2,163,199702
2,113,199702
2,32,199702
2,117,199702
2,13,199702
2,99,199702
2,0,199702
2,4,199702
2,83,199702
2,29,199702
2,100,199702
2,248,199702
2,107,199702
2,20,199702
2,28,199702
2,136,199702
2,27,199702
2,47,199702
2,124,199702
2,14,199702
2,149,199702
2,72,199702
2,116,199702
2,135,199702
2,23,199702
2,9,199702
2,60,199702
2,96,199702
2,17,199702
2,31,199702
2,53,199702
2,40,199702
2,93,199702
2,1,199702
2,11,199702
2,165,199702
2,137,199702
2,92,199702
2,97,199702
2,274,199702
3,300,199702
3,311,199702
3,4,199702
4,96,199702
4,165,199702
4,124,199702
4,18,199702
4,12,199702
4,51,199702
4,154,199702
4,107,199702
4,300,199702
4,30,199702
4,117,199702
4,14,199702
4,77,199702
4,49,199702
4,108,199702
4,132,199702
4,97,199702
4,27,199702
4,38,199702
4,32,199702
4,69,199702
4,305,199702
4,48,199702
4,92,199702
4,189,199702
4,181,199702
4,26,199702
4,866,199702
4,19,199702
4,52,199702
4,13,199702
4,25,199702
4,45,199702
4,112,199702
4,9,199702
4,60,199702
4,761,199702
4,6,199702
4,227,199702
4,35,199702
4,59,199702
4,53,199702
4,633,199702
4,99,199702
4,136,199702
4,128,199702
4,22,199702
4,81,199702
4,54,199702
4,137,199702
4,214,199702
4,133,199702
4,525,199702
4,306,199702
4,10,199702
4,184,199702
4,213,199702
4,28,199702
4,135,199702
4,23,199702
4,177,199702
4,1,199702
4,17,199702
4,196,199702
4,7,199702
4,29,199702
4,3,199702
4,248,199702
4,110,199702
4,127,199702
4,311,199702
4,164,199702
4,223,199702
4,86,199702
4,843,199702
4,268,199702
4,317,199702
4,301,199702
4,222,199702
4,50,199702
4,46,199702
4,427,199702
4,33,199702
4,113,199702
4,109,199702
4,146,199702
4,40,199702
4,21,199702
4,11,199702
4,64,199702
4,183,199702
4,89,199702
4,160,199702
4,5,199702
4,20,199702
5,884,199702
5,110,199702
5,20,199702
5,124,199702
5,160,199702
5,0,199702
5,4,199702
5,112,199702
5,146,199702
5,208,199702
5,99,199702
5,6,199702
5,52,199702
5,85,199702
5,77,199702
5,154,199702
5,53,199702
5,10,199702
5,149,199702
5,25,199702
5,2,199702
5,18,199702
5,69,199702
5,60,199702
5,97,199702
5,14,199702
5,115,199702
5,13,199702
5,31,199702
5,16,199702
5,135,199702
5,107,199702
5,1,199702
5,27,199702
5,92,199702
5,89,199702
5,183,199702
5,96,199702
5,165,199702
5,7,199702
5,59,199702
5,22,199702
5,137,199702
5,11,199702
5,51,199702
5,29,199702
5,136,199702
5,113,199702
5,17,199702
5,23,199702
5,28,199702
5,133,199702
6,97,199702
6,13,199702
6,47,199702
