i,j,t
0,118,200909
0,160,200909
0,188,200909
0,339,200909
0,178,200909
0,143,200909
0,60,200909
0,25,200909
0,112,200909
0,107,200909
0,20,200909
0,119,200909
0,115,200909
0,99,200909
0,13,200909
0,180,200909
0,5,200909
0,77,200909
0,83,200909
0,126,200909
0,163,200909
0,18,200909
0,45,200909
0,26,200909
0,146,200909
0,27,200909
0,53,200909
0,19,200909
0,165,200909
0,158,200909
0,102,200909
0,52,200909
0,135,200909
0,12,200909
0,142,200909
0,40,200909
0,81,200909
0,346,200909
0,54,200909
0,31,200909
0,136,200909
0,113,200909
0,61,200909
0,17,200909
0,966,200909
0,32,200909
0,72,200909
0,48,200909
0,64,200909
0,100,200909
0,133,200909
0,29,200909
0,21,200909
0,9,200909
0,14,200909
0,4,200909
0,16,200909
0,28,200909
0,85,200909
0,6,200909
0,2,200909
0,11,200909
0,97,200909
0,1,200909
0,80,200909
0,154,200909
0,46,200909
0,10,200909
0,108,200909
0,35,200909
0,59,200909
0,274,200909
0,137,200909
0,92,200909
1,121,200909
1,22,200909
1,209,200909
1,28,200909
1,10,200909
1,96,200909
1,160,200909
1,1236,200909
1,175,200909
1,77,200909
1,146,200909
1,1144,200909
1,136,200909
1,784,200909
1,138,200909
1,23,200909
1,143,200909
1,37,200909
1,5,200909
1,552,200909
1,2,200909
1,116,200909
1,12,200909
1,69,200909
1,444,200909
1,14,200909
1,133,200909
1,529,200909
1,6,200909
1,183,200909
1,100,200909
1,31,200909
1,941,200909
1,26,200909
1,320,200909
1,21,200909
1,19,200909
1,99,200909
1,17,200909
1,180,200909
1,85,200909
1,135,200909
1,112,200909
1,0,200909
1,13,200909
1,299,200909
1,139,200909
1,48,200909
1,25,200909
1,20,200909
1,97,200909
1,1355,200909
1,119,200909
1,107,200909
1,18,200909
1,27,200909
1,52,200909
1,149,200909
1,11,200909
1,150,200909
1,130,200909
1,261,200909
1,165,200909
1,34,200909
1,70,200909
1,64,200909
1,83,200909
1,113,200909
1,110,200909
1,124,200909
1,108,200909
1,80,200909
1,8,200909
1,53,200909
1,243,200909
1,40,200909
1,155,200909
1,102,200909
1,32,200909
1,142,200909
1,132,200909
1,59,200909
1,81,200909
1,60,200909
1,72,200909
1,211,200909
1,54,200909
1,906,200909
1,213,200909
1,274,200909
1,189,200909
1,89,200909
1,51,200909
1,7,200909
1,9,200909
1,16,200909
1,92,200909
1,4,200909
1,154,200909
1,29,200909
1,137,200909
1,46,200909
2,385,200909
2,87,200909
2,552,200909
2,160,200909
2,339,200909
2,282,200909
2,138,200909
2,85,200909
2,143,200909
2,165,200909
2,93,200909
2,213,200909
2,119,200909
2,16,200909
2,32,200909
2,58,200909
2,10,200909
2,99,200909
2,27,200909
2,133,200909
2,69,200909
2,142,200909
2,51,200909
2,123,200909
2,11,200909
2,77,200909
2,64,200909
2,0,200909
2,107,200909
2,38,200909
2,544,200909
2,132,200909
2,48,200909
2,1,200909
2,97,200909
2,60,200909
2,113,200909
2,136,200909
2,4,200909
2,22,200909
2,72,200909
2,52,200909
2,341,200909
2,1147,200909
2,40,200909
2,21,200909
2,5,200909
2,53,200909
2,96,200909
2,80,200909
2,83,200909
2,157,200909
2,14,200909
2,26,200909
2,124,200909
2,116,200909
2,154,200909
2,112,200909
2,46,200909
2,29,200909
2,20,200909
2,18,200909
2,108,200909
2,25,200909
2,19,200909
2,28,200909
2,17,200909
2,6,200909
2,31,200909
2,135,200909
2,92,200909
2,274,200909
2,137,200909
3,69,200909
3,311,200909
3,51,200909
3,4,200909
4,110,200909
4,843,200909
4,1070,200909
4,427,200909
4,127,200909
4,5,200909
4,275,200909
4,109,200909
4,160,200909
4,247,200909
4,222,200909
4,112,200909
4,108,200909
4,48,200909
4,100,200909
4,31,200909
4,77,200909
4,102,200909
4,14,200909
4,143,200909
4,85,200909
4,136,200909
4,35,200909
4,23,200909
4,165,200909
4,142,200909
4,60,200909
4,32,200909
4,54,200909
4,113,200909
4,28,200909
4,21,200909
4,22,200909
4,27,200909
4,375,200909
4,83,200909
4,16,200909
4,40,200909
4,99,200909
4,139,200909
4,119,200909
4,544,200909
4,741,200909
4,20,200909
4,154,200909
4,188,200909
4,124,200909
4,98,200909
4,17,200909
4,29,200909
4,9,200909
4,346,200909
4,89,200909
4,6,200909
4,305,200909
4,2,200909
4,92,200909
4,13,200909
4,128,200909
4,133,200909
4,306,200909
4,268,200909
4,3,200909
4,64,200909
4,12,200909
4,0,200909
4,105,200909
4,633,200909
4,25,200909
4,761,200909
4,866,200909
4,88,200909
4,69,200909
4,121,200909
4,84,200909
4,189,200909
4,274,200909
4,317,200909
4,301,200909
4,11,200909
4,819,200909
4,300,200909
4,86,200909
4,107,200909
4,184,200909
4,150,200909
4,223,200909
4,50,200909
4,311,200909
4,30,200909
4,7,200909
4,8,200909
4,18,200909
4,214,200909
4,213,200909
4,243,200909
4,51,200909
4,164,200909
4,33,200909
4,59,200909
4,183,200909
4,96,200909
4,146,200909
4,177,200909
4,10,200909
4,1,200909
4,97,200909
4,196,200909
4,46,200909
4,135,200909
4,137,200909
4,19,200909
5,4,200909
5,77,200909
5,110,200909
5,916,200909
5,51,200909
5,11,200909
5,137,200909
5,552,200909
