i,j,t
0,133,199511
0,14,199511
0,81,199511
0,25,199511
0,118,199511
0,23,199511
0,112,199511
0,137,199511
0,4,199511
0,6,199511
0,117,199511
0,52,199511
0,142,199511
0,32,199511
0,40,199511
0,24,199511
0,53,199511
0,19,199511
0,180,199511
0,18,199511
0,165,199511
0,54,199511
0,96,199511
0,13,199511
0,69,199511
0,143,199511
0,116,199511
0,16,199511
0,161,199511
0,64,199511
0,5,199511
0,149,199511
0,102,199511
0,108,199511
0,72,199511
0,47,199511
0,21,199511
0,83,199511
0,28,199511
0,20,199511
0,135,199511
0,99,199511
0,26,199511
0,10,199511
0,17,199511
0,2,199511
0,29,199511
0,326,199511
0,154,199511
0,27,199511
0,156,199511
0,77,199511
0,85,199511
0,98,199511
0,157,199511
0,188,199511
0,48,199511
0,9,199511
0,124,199511
0,59,199511
0,1,199511
0,76,199511
0,60,199511
0,11,199511
0,31,199511
0,80,199511
0,160,199511
0,136,199511
0,35,199511
0,146,199511
0,46,199511
0,97,199511
0,274,199511
0,92,199511
1,17,199511
1,18,199511
1,40,199511
1,28,199511
1,2,199511
1,27,199511
1,137,199511
1,21,199511
1,83,199511
1,112,199511
1,6,199511
1,139,199511
1,12,199511
1,299,199511
1,29,199511
1,38,199511
1,122,199511
1,265,199511
1,180,199511
1,69,199511
1,119,199511
1,25,199511
1,46,199511
1,30,199511
1,14,199511
1,19,199511
1,99,199511
1,132,199511
1,26,199511
1,77,199511
1,52,199511
1,96,199511
1,176,199511
1,142,199511
1,125,199511
1,16,199511
1,35,199511
1,143,199511
1,13,199511
1,135,199511
1,371,199511
1,307,199511
1,48,199511
1,32,199511
1,195,199511
1,31,199511
1,36,199511
1,110,199511
1,5,199511
1,22,199511
1,81,199511
1,51,199511
1,4,199511
1,89,199511
1,346,199511
1,10,199511
1,784,199511
1,7,199511
1,894,199511
1,345,199511
1,130,199511
1,183,199511
1,108,199511
1,149,199511
1,80,199511
1,115,199511
1,70,199511
1,54,199511
1,777,199511
1,116,199511
1,150,199511
1,59,199511
1,213,199511
1,160,199511
1,37,199511
1,124,199511
1,0,199511
1,209,199511
1,60,199511
1,64,199511
1,136,199511
1,107,199511
1,34,199511
1,72,199511
1,53,199511
1,154,199511
1,97,199511
1,85,199511
1,9,199511
1,11,199511
1,92,199511
1,146,199511
1,165,199511
1,121,199511
1,133,199511
1,20,199511
1,23,199511
1,113,199511
2,286,199511
2,48,199511
2,25,199511
2,18,199511
2,12,199511
2,97,199511
2,134,199511
2,116,199511
2,81,199511
2,85,199511
2,332,199511
2,119,199511
2,1,199511
2,52,199511
2,10,199511
2,176,199511
2,54,199511
2,29,199511
2,183,199511
2,143,199511
2,27,199511
2,77,199511
2,13,199511
2,107,199511
2,9,199511
2,16,199511
2,19,199511
2,100,199511
2,51,199511
2,4,199511
2,248,199511
2,108,199511
2,26,199511
2,113,199511
2,149,199511
2,6,199511
2,59,199511
2,136,199511
2,99,199511
2,20,199511
2,23,199511
2,5,199511
2,28,199511
2,124,199511
2,80,199511
2,72,199511
2,137,199511
2,135,199511
2,0,199511
2,146,199511
2,154,199511
2,96,199511
2,17,199511
2,60,199511
2,46,199511
2,31,199511
2,11,199511
2,40,199511
2,93,199511
2,160,199511
2,165,199511
2,92,199511
2,274,199511
3,300,199511
3,4,199511
4,85,199511
4,87,199511
4,35,199511
4,29,199511
4,112,199511
4,10,199511
4,154,199511
4,36,199511
4,176,199511
4,17,199511
4,13,199511
4,149,199511
4,761,199511
4,96,199511
4,136,199511
4,32,199511
4,305,199511
4,54,199511
4,76,199511
4,633,199511
4,48,199511
4,866,199511
4,92,199511
4,53,199511
4,124,199511
4,268,199511
4,165,199511
4,227,199511
4,6,199511
4,19,199511
4,108,199511
4,52,199511
4,27,199511
4,69,199511
4,49,199511
4,0,199511
4,306,199511
4,2,199511
4,26,199511
4,214,199511
4,128,199511
4,213,199511
4,99,199511
4,22,199511
4,164,199511
4,51,199511
4,113,199511
4,14,199511
4,248,199511
4,60,199511
4,525,199511
4,129,199511
4,23,199511
4,28,199511
4,311,199511
4,184,199511
4,133,199511
4,3,199511
4,196,199511
4,127,199511
4,1,199511
4,300,199511
4,110,199511
4,16,199511
4,50,199511
4,843,199511
4,222,199511
4,301,199511
4,59,199511
4,317,199511
4,46,199511
4,33,199511
4,427,199511
4,107,199511
4,146,199511
4,177,199511
4,11,199511
4,5,199511
4,183,199511
4,21,199511
4,109,199511
4,160,199511
4,64,199511
4,40,199511
4,25,199511
4,137,199511
4,89,199511
4,97,199511
4,20,199511
4,18,199511
5,64,199511
5,59,199511
5,51,199511
5,20,199511
5,11,199511
5,113,199511
5,525,199511
5,112,199511
5,165,199511
5,196,199511
5,227,199511
5,180,199511
5,136,199511
5,23,199511
5,157,199511
5,12,199511
5,32,199511
5,13,199511
5,34,199511
5,52,199511
5,97,199511
5,116,199511
5,96,199511
5,110,199511
5,26,199511
5,14,199511
5,35,199511
5,115,199511
5,17,199511
5,29,199511
5,19,199511
5,135,199511
5,124,199511
5,2,199511
5,0,199511
5,16,199511
5,1,199511
5,85,199511
5,69,199511
5,27,199511
5,154,199511
5,92,199511
5,183,199511
5,22,199511
5,10,199511
5,137,199511
5,4,199511
5,133,199511
5,107,199511
5,28,199511
6,13,199511
6,16,199511
6,137,199511
6,76,199511
6,25,199511
6,0,199511
6,12,199511
6,23,199511
6,1,199511
6,117,199511
6,21,199511
6,17,199511
6,161,199511
6,4,199511
6,100,199511
6,2,199511
6,83,199511
6,211,199511
6,27,199511
6,174,199511
6,265,199511
6,31,199511
6,181,199511
6,165,199511
6,22,199511
6,112,199511
6,28,199511
6,45,199511
6,39,199511
6,120,199511
6,124,199511
6,96,199511
6,77,199511
6,113,199511
6,24,199511
6,54,199511
6,18,199511
6,136,199511
6,129,199511
6,107,199511
6,139,199511
6,85,199511
6,60,199511
6,36,199511
6,135,199511
6,20,199511
6,156,199511
6,10,199511
6,332,199511
6,53,199511
6,176,199511
6,38,199511
6,277,199511
6,143,199511
6,334,199511
6,57,199511
6,178,199511
6,338,199511
6,14,199511
6,35,199511
6,194,199511
6,114,199511
6,106,199511
6,82,199511
6,154,199511
6,19,199511
6,40,199511
6,180,199511
6,94,199511
6,55,199511
6,48,199511
6,126,199511
6,108,199511
6,155,199511
6,81,199511
6,160,199511
6,52,199511
6,134,199511
6,102,199511
6,32,199511
6,146,199511
6,97,199511
6,142,199511
6,29,199511
6,46,199511
6,99,199511
7,89,199511
7,8,199511
7,25,199511
7,6,199511
7,64,199511
7,90,199511
7,243,199511
7,5,199511
7,135,199511
7,11,199511
7,29,199511
7,17,199511
7,20,199511
7,137,199511
8,6,199511
8,64,199511
8,90,199511
8,17,199511
8,29,199511
8,7,199511
8,243,199511
8,89,199511
8,20,199511
9,85,199511
9,336,199511
9,137,199511
9,25,199511
9,72,199511
9,13,199511
9,81,199511
9,141,199511
9,124,199511
9,31,199511
9,52,199511
9,14,199511
9,146,199511
9,38,199511
9,112,199511
9,117,199511
9,28,199511
9,165,199511
9,180,199511
9,20,199511
9,116,199511
9,11,199511
9,40,199511
9,19,199511
9,139,199511
9,96,199511
9,107,199511
9,47,199511
9,133,199511
9,29,199511
9,248,199511
9,115,199511
9,5,199511
9,26,199511
9,10,199511
9,23,199511
9,17,199511
9,77,199511
9,32,199511
9,135,199511
9,2,199511
9,0,199511
9,154,199511
9,53,199511
9,160,199511
9,92,199511
9,1,199511
9,97,199511
9,27,199511
9,136,199511
9,274,199511
10,286,199511
10,25,199511
10,17,199511
10,4,199511
10,20,199511
10,112,199511
10,274,199511
10,113,199511
10,32,199511
10,2,199511
10,102,199511
10,13,199511
10,64,199511
10,19,199511
10,26,199511
10,116,199511
10,28,199511
10,18,199511
10,77,199511
10,14,199511
10,6,199511
10,265,199511
10,0,199511
10,119,199511
10,108,199511
10,38,199511
10,80,199511
10,12,199511
10,72,199511
10,122,199511
10,182,199511
10,157,199511
10,29,199511
10,16,199511
10,99,199511
10,100,199511
10,132,199511
10,9,199511
10,48,199511
10,69,199511
10,51,199511
10,97,199511
10,5,199511
10,149,199511
10,59,199511
10,1,199511
10,133,199511
10,54,199511
10,89,199511
10,11,199511
10,53,199511
10,115,199511
10,60,199511
10,154,199511
10,31,199511
10,210,199511
10,34,199511
10,96,199511
10,165,199511
10,23,199511
10,85,199511
10,22,199511
10,136,199511
10,21,199511
10,27,199511
10,137,199511
10,160,199511
10,46,199511
10,92,199511
10,183,199511
10,135,199511
10,107,199511
10,40,199511
10,146,199511
10,81,199511
11,110,199511
11,85,199511
11,54,199511
11,5,199511
11,4,199511
11,21,199511
11,25,199511
11,97,199511
11,92,199511
11,31,199511
11,16,199511
11,60,199511
11,0,199511
11,120,199511
11,165,199511
11,29,199511
11,36,199511
11,144,199511
11,155,199511
11,9,199511
11,96,199511
11,99,199511
11,248,199511
11,26,199511
11,23,199511
11,6,199511
11,64,199511
11,12,199511
11,22,199511
11,135,199511
11,7,199511
11,35,199511
11,59,199511
11,112,199511
11,89,199511
11,213,199511
11,133,199511
11,14,199511
11,69,199511
11,10,199511
11,27,199511
11,196,199511
11,136,199511
11,169,199511
11,107,199511
11,88,199511
11,72,199511
