i,j,t
0,80,201812
0,157,201812
0,118,201812
0,156,201812
0,143,201812
0,146,201812
0,48,201812
0,2,201812
0,25,201812
0,512,201812
0,137,201812
0,160,201812
0,188,201812
0,135,201812
0,83,201812
0,108,201812
0,23,201812
0,36,201812
0,1366,201812
0,40,201812
0,107,201812
0,92,201812
0,11,201812
0,180,201812
0,64,201812
0,121,201812
0,6,201812
0,85,201812
0,113,201812
0,139,201812
0,45,201812
0,102,201812
0,453,201812
0,9,201812
0,52,201812
0,51,201812
0,14,201812
0,54,201812
0,274,201812
0,129,201812
0,46,201812
0,136,201812
0,35,201812
0,32,201812
0,69,201812
0,124,201812
0,72,201812
0,93,201812
0,16,201812
0,4,201812
0,100,201812
0,22,201812
0,13,201812
0,19,201812
0,149,201812
0,133,201812
0,57,201812
0,165,201812
0,18,201812
0,112,201812
0,96,201812
0,59,201812
0,428,201812
0,266,201812
0,60,201812
0,120,201812
0,5,201812
0,28,201812
0,77,201812
0,81,201812
0,31,201812
0,29,201812
0,26,201812
0,1430,201812
0,21,201812
0,20,201812
0,97,201812
0,10,201812
0,17,201812
0,27,201812
0,1,201812
0,99,201812
0,154,201812
1,327,201812
1,143,201812
1,136,201812
1,137,201812
1,5,201812
1,23,201812
1,51,201812
1,19,201812
1,138,201812
1,79,201812
1,22,201812
1,2,201812
1,43,201812
1,247,201812
1,146,201812
1,25,201812
1,35,201812
1,28,201812
1,552,201812
1,209,201812
1,784,201812
1,77,201812
1,17,201812
1,160,201812
1,1236,201812
1,107,201812
1,96,201812
1,116,201812
1,139,201812
1,155,201812
1,52,201812
1,121,201812
1,180,201812
1,47,201812
1,45,201812
1,57,201812
1,81,201812
1,274,201812
1,112,201812
1,59,201812
1,16,201812
1,10,201812
1,108,201812
1,18,201812
1,134,201812
1,495,201812
1,26,201812
1,129,201812
1,101,201812
1,161,201812
1,115,201812
1,1269,201812
1,97,201812
1,361,201812
1,32,201812
1,149,201812
1,542,201812
1,1355,201812
1,13,201812
1,941,201812
1,99,201812
1,303,201812
1,130,201812
1,165,201812
1,71,201812
1,371,201812
1,11,201812
1,27,201812
1,48,201812
1,4,201812
1,38,201812
1,60,201812
1,131,201812
1,950,201812
1,181,201812
1,20,201812
1,54,201812
1,61,201812
1,204,201812
1,214,201812
1,819,201812
1,33,201812
1,211,201812
1,9,201812
1,184,201812
1,83,201812
1,132,201812
1,213,201812
1,110,201812
1,8,201812
1,34,201812
1,70,201812
1,781,201812
1,124,201812
1,150,201812
1,142,201812
1,64,201812
1,6,201812
1,40,201812
1,53,201812
1,29,201812
1,261,201812
1,243,201812
1,69,201812
1,183,201812
1,72,201812
1,0,201812
1,12,201812
1,37,201812
1,906,201812
1,133,201812
1,14,201812
1,7,201812
1,189,201812
1,154,201812
1,89,201812
1,31,201812
1,85,201812
1,21,201812
1,113,201812
1,92,201812
1,135,201812
1,46,201812
2,393,201812
2,1227,201812
2,327,201812
2,45,201812
2,25,201812
2,339,201812
2,160,201812
2,161,201812
2,35,201812
2,23,201812
2,175,201812
2,137,201812
2,165,201812
2,9,201812
2,138,201812
2,143,201812
2,146,201812
2,132,201812
2,552,201812
2,385,201812
2,93,201812
2,1,201812
2,180,201812
2,51,201812
2,8,201812
2,38,201812
2,80,201812
2,18,201812
2,54,201812
2,4,201812
2,155,201812
2,46,201812
2,16,201812
2,183,201812
2,40,201812
2,134,201812
2,142,201812
2,60,201812
2,92,201812
2,274,201812
2,52,201812
2,11,201812
2,20,201812
2,69,201812
2,19,201812
2,181,201812
2,113,201812
