i,j,t
0,81,200301
0,108,200301
0,327,200301
0,188,200301
0,160,200301
0,27,200301
0,176,200301
0,97,200301
0,124,200301
0,100,200301
0,157,200301
0,34,200301
0,118,200301
0,137,200301
0,143,200301
0,159,200301
0,433,200301
0,24,200301
0,223,200301
0,96,200301
0,180,200301
0,102,200301
0,19,200301
0,117,200301
0,135,200301
0,213,200301
0,164,200301
0,11,200301
0,38,200301
0,99,200301
0,77,200301
0,64,200301
0,48,200301
0,136,200301
0,40,200301
0,28,200301
0,155,200301
0,115,200301
0,9,200301
0,93,200301
0,165,200301
0,21,200301
0,4,200301
0,30,200301
0,32,200301
0,183,200301
0,52,200301
0,153,200301
0,35,200301
0,92,200301
0,13,200301
0,107,200301
0,69,200301
0,320,200301
0,149,200301
0,83,200301
0,113,200301
0,173,200301
0,31,200301
0,20,200301
0,22,200301
0,116,200301
0,804,200301
0,122,200301
0,54,200301
0,126,200301
0,17,200301
0,15,200301
0,74,200301
0,265,200301
0,61,200301
0,2,200301
0,41,200301
0,18,200301
0,112,200301
0,85,200301
0,10,200301
0,119,200301
0,371,200301
0,36,200301
0,26,200301
0,23,200301
0,16,200301
0,1,200301
0,5,200301
0,14,200301
0,59,200301
0,6,200301
0,29,200301
0,146,200301
0,80,200301
0,60,200301
0,154,200301
0,46,200301
0,274,200301
0,25,200301
1,37,200301
1,154,200301
1,16,200301
1,433,200301
1,10,200301
1,23,200301
1,35,200301
1,209,200301
1,22,200301
1,18,200301
1,27,200301
1,165,200301
1,4,200301
1,2,200301
1,137,200301
1,6,200301
1,24,200301
1,28,200301
1,96,200301
1,62,200301
1,77,200301
1,146,200301
1,121,200301
1,159,200301
1,160,200301
1,150,200301
1,11,200301
1,143,200301
1,501,200301
1,129,200301
1,5,200301
1,13,200301
1,784,200301
1,175,200301
1,136,200301
1,17,200301
1,346,200301
1,9,200301
1,142,200301
1,99,200301
1,85,200301
1,0,200301
1,706,200301
1,29,200301
1,14,200301
1,51,200301
1,26,200301
1,33,200301
1,83,200301
1,81,200301
1,274,200301
1,64,200301
1,108,200301
1,247,200301
1,112,200301
1,133,200301
1,184,200301
1,155,200301
1,54,200301
1,131,200301
1,60,200301
1,97,200301
1,102,200301
1,32,200301
1,21,200301
1,1355,200301
1,117,200301
1,38,200301
1,536,200301
1,941,200301
1,69,200301
1,48,200301
1,52,200301
1,75,200301
1,19,200301
1,7,200301
1,371,200301
1,20,200301
1,376,200301
1,116,200301
1,183,200301
1,157,200301
1,25,200301
1,110,200301
1,149,200301
1,89,200301
1,303,200301
1,113,200301
1,115,200301
1,395,200301
1,100,200301
1,103,200301
1,12,200301
1,70,200301
1,906,200301
1,30,200301
1,130,200301
1,80,200301
1,261,200301
1,124,200301
1,132,200301
1,119,200301
1,211,200301
1,46,200301
1,53,200301
1,59,200301
1,34,200301
1,40,200301
1,189,200301
1,213,200301
1,72,200301
1,31,200301
1,107,200301
1,135,200301
1,92,200301
2,160,200301
2,124,200301
2,433,200301
2,143,200301
2,137,200301
2,771,200301
2,85,200301
2,25,200301
2,165,200301
2,339,200301
2,282,200301
2,552,200301
2,93,200301
2,16,200301
2,13,200301
2,11,200301
2,4,200301
2,5,200301
2,32,200301
2,9,200301
2,120,200301
2,35,200301
2,211,200301
2,10,200301
2,96,200301
2,14,200301
2,22,200301
2,31,200301
2,142,200301
2,19,200301
2,265,200301
2,17,200301
2,181,200301
2,112,200301
2,48,200301
2,26,200301
2,108,200301
2,21,200301
2,12,200301
2,20,200301
2,72,200301
2,97,200301
2,6,200301
2,107,200301
2,51,200301
2,81,200301
2,40,200301
2,0,200301
2,113,200301
2,652,200301
2,180,200301
2,496,200301
2,28,200301
2,346,200301
2,149,200301
2,27,200301
2,116,200301
2,154,200301
2,248,200301
2,102,200301
2,52,200301
2,99,200301
2,54,200301
2,1,200301
2,135,200301
2,146,200301
2,83,200301
2,60,200301
2,18,200301
2,29,200301
2,136,200301
2,92,200301
2,274,200301
3,69,200301
3,311,200301
3,807,200301
3,872,200301
3,1715,200301
3,4,200301
4,51,200301
4,843,200301
4,127,200301
4,160,200301
4,69,200301
4,35,200301
4,13,200301
4,5,200301
4,17,200301
4,136,200301
4,427,200301
4,810,200301
4,146,200301
4,60,200301
4,110,200301
4,18,200301
4,222,200301
4,62,200301
4,85,200301
4,25,200301
4,46,200301
4,20,200301
4,29,200301
4,19,200301
4,112,200301
4,154,200301
4,32,200301
4,155,200301
4,108,200301
4,99,200301
4,14,200301
4,6,200301
4,113,200301
4,81,200301
4,135,200301
4,139,200301
4,149,200301
4,26,200301
4,0,200301
4,12,200301
4,176,200301
4,215,200301
4,248,200301
4,97,200301
4,119,200301
4,137,200301
4,133,200301
4,305,200301
4,227,200301
4,633,200301
4,190,200301
4,54,200301
4,22,200301
4,165,200301
4,306,200301
4,48,200301
4,102,200301
4,346,200301
4,128,200301
4,77,200301
4,27,200301
4,866,200301
4,761,200301
4,28,200301
4,238,200301
4,3,200301
4,268,200301
4,177,200301
4,92,200301
4,88,200301
4,84,200301
4,184,200301
4,23,200301
4,31,200301
4,30,200301
4,301,200301
4,311,200301
4,223,200301
4,150,200301
4,300,200301
4,96,200301
4,214,200301
4,86,200301
4,317,200301
4,59,200301
4,164,200301
4,121,200301
4,64,200301
4,33,200301
4,107,200301
4,183,200301
4,1,200301
4,50,200301
4,11,200301
4,7,200301
4,109,200301
4,89,200301
4,40,200301
4,196,200301
4,10,200301
4,213,200301
4,21,200301
