i,j,t
0,76,200006
0,160,200006
0,16,200006
0,139,200006
0,117,200006
0,208,200006
0,143,200006
0,183,200006
0,11,200006
0,81,200006
0,223,200006
0,110,200006
0,135,200006
0,32,200006
0,126,200006
0,5,200006
0,83,200006
0,14,200006
0,108,200006
0,154,200006
0,97,200006
0,54,200006
0,278,200006
0,23,200006
0,112,200006
0,33,200006
0,102,200006
0,64,200006
0,21,200006
0,146,200006
0,197,200006
0,29,200006
0,45,200006
0,181,200006
0,19,200006
0,106,200006
0,99,200006
0,52,200006
0,10,200006
0,24,200006
0,180,200006
0,27,200006
0,327,200006
0,6,200006
0,85,200006
0,13,200006
0,59,200006
0,72,200006
0,46,200006
0,51,200006
0,77,200006
0,339,200006
0,4,200006
0,63,200006
0,156,200006
0,142,200006
0,136,200006
0,20,200006
0,9,200006
0,36,200006
0,35,200006
0,28,200006
0,119,200006
0,115,200006
0,26,200006
0,165,200006
0,2,200006
0,25,200006
0,149,200006
0,96,200006
0,1,200006
0,100,200006
0,17,200006
0,48,200006
0,18,200006
0,60,200006
0,40,200006
0,31,200006
0,80,200006
0,137,200006
0,274,200006
0,92,200006
1,96,200006
1,26,200006
1,18,200006
1,51,200006
1,40,200006
1,213,200006
1,120,200006
1,20,200006
1,11,200006
1,97,200006
1,22,200006
1,154,200006
1,31,200006
1,55,200006
1,38,200006
1,99,200006
1,320,200006
1,100,200006
1,139,200006
1,183,200006
1,137,200006
1,85,200006
1,6,200006
1,135,200006
1,54,200006
1,248,200006
1,69,200006
1,48,200006
1,155,200006
1,13,200006
1,52,200006
1,196,200006
1,4,200006
1,104,200006
1,16,200006
1,102,200006
1,33,200006
1,107,200006
1,83,200006
1,180,200006
1,78,200006
1,35,200006
1,15,200006
1,5,200006
1,17,200006
1,80,200006
1,60,200006
1,108,200006
1,36,200006
1,14,200006
1,110,200006
1,81,200006
1,157,200006
1,149,200006
1,7,200006
1,89,200006
1,10,200006
1,116,200006
1,77,200006
1,0,200006
1,115,200006
1,32,200006
1,119,200006
1,124,200006
1,64,200006
1,143,200006
1,160,200006
1,12,200006
1,34,200006
1,59,200006
1,53,200006
1,72,200006
1,46,200006
1,2,200006
1,9,200006
1,19,200006
1,136,200006
1,165,200006
1,27,200006
1,121,200006
1,21,200006
1,112,200006
1,92,200006
1,146,200006
1,133,200006
1,25,200006
1,23,200006
1,29,200006
1,113,200006
1,28,200006
2,25,200006
2,281,200006
2,18,200006
2,32,200006
2,121,200006
2,164,200006
2,1,200006
2,84,200006
2,154,200006
2,77,200006
2,28,200006
2,355,200006
2,197,200006
2,41,200006
2,29,200006
2,112,200006
2,83,200006
2,51,200006
2,107,200006
2,13,200006
2,52,200006
2,48,200006
2,108,200006
2,6,200006
2,16,200006
2,22,200006
2,160,200006
2,26,200006
2,60,200006
2,143,200006
2,99,200006
2,248,200006
2,133,200006
2,136,200006
2,23,200006
2,129,200006
2,81,200006
2,65,200006
2,137,200006
2,20,200006
2,4,200006
2,85,200006
2,5,200006
2,27,200006
2,149,200006
2,100,200006
2,80,200006
2,14,200006
2,0,200006
2,59,200006
2,54,200006
2,97,200006
2,72,200006
2,124,200006
2,135,200006
2,96,200006
2,17,200006
2,31,200006
2,93,200006
2,11,200006
2,146,200006
2,165,200006
2,10,200006
2,92,200006
2,274,200006
3,51,200006
3,311,200006
3,4,200006
4,96,200006
4,97,200006
4,14,200006
4,165,200006
4,87,200006
4,17,200006
4,125,200006
4,60,200006
4,18,200006
4,12,200006
4,1,200006
4,40,200006
4,28,200006
4,2,200006
4,126,200006
4,59,200006
4,139,200006
4,320,200006
4,25,200006
4,120,200006
4,129,200006
4,32,200006
4,26,200006
4,53,200006
4,133,200006
4,146,200006
4,155,200006
4,0,200006
4,137,200006
4,85,200006
4,52,200006
4,108,200006
4,16,200006
4,77,200006
4,27,200006
4,117,200006
4,154,200006
4,31,200006
4,99,200006
4,132,200006
4,215,200006
4,115,200006
4,180,200006
4,13,200006
4,525,200006
4,135,200006
4,149,200006
4,248,200006
4,124,200006
4,305,200006
4,9,200006
4,81,200006
4,592,200006
4,741,200006
4,761,200006
4,54,200006
4,866,200006
4,128,200006
4,10,200006
4,189,200006
4,22,200006
4,633,200006
4,185,200006
4,48,200006
4,3,200006
4,306,200006
4,238,200006
4,196,200006
4,88,200006
4,23,200006
4,843,200006
4,268,200006
4,92,200006
4,51,200006
4,110,200006
4,213,200006
4,301,200006
4,84,200006
4,184,200006
4,300,200006
4,35,200006
4,223,200006
4,317,200006
4,86,200006
4,214,200006
4,30,200006
4,311,200006
4,150,200006
4,164,200006
4,50,200006
4,113,200006
4,33,200006
4,127,200006
4,222,200006
4,177,200006
4,46,200006
4,107,200006
4,112,200006
