i,j,t
0,137,199711
0,25,199711
0,10,199711
0,31,199711
0,155,199711
0,83,199711
0,107,199711
0,53,199711
0,76,199711
0,23,199711
0,52,199711
0,61,199711
0,176,199711
0,134,199711
0,38,199711
0,16,199711
0,39,199711
0,163,199711
0,213,199711
0,165,199711
0,102,199711
0,29,199711
0,99,199711
0,265,199711
0,140,199711
0,51,199711
0,115,199711
0,112,199711
0,19,199711
0,21,199711
0,97,199711
0,85,199711
0,81,199711
0,120,199711
0,22,199711
0,12,199711
0,11,199711
0,18,199711
0,136,199711
0,117,199711
0,126,199711
0,26,199711
0,27,199711
0,20,199711
0,156,199711
0,1,199711
0,72,199711
0,28,199711
0,149,199711
0,9,199711
0,124,199711
0,113,199711
0,13,199711
0,17,199711
0,77,199711
0,14,199711
0,143,199711
0,100,199711
0,2,199711
0,48,199711
0,108,199711
0,59,199711
0,135,199711
0,64,199711
0,40,199711
0,60,199711
0,160,199711
0,32,199711
0,80,199711
0,146,199711
0,35,199711
0,6,199711
0,46,199711
0,274,199711
0,154,199711
0,92,199711
1,54,199711
1,19,199711
1,28,199711
1,20,199711
1,112,199711
1,233,199711
1,4,199711
1,154,199711
1,81,199711
1,180,199711
1,52,199711
1,97,199711
1,27,199711
1,35,199711
1,64,199711
1,29,199711
1,12,199711
1,269,199711
1,55,199711
1,77,199711
1,216,199711
1,60,199711
1,99,199711
1,13,199711
1,120,199711
1,31,199711
1,46,199711
1,362,199711
1,135,199711
1,196,199711
1,16,199711
1,102,199711
1,188,199711
1,6,199711
1,176,199711
1,5,199711
1,14,199711
1,83,199711
1,139,199711
1,124,199711
1,48,199711
1,108,199711
1,157,199711
1,69,199711
1,26,199711
1,22,199711
1,51,199711
1,110,199711
1,18,199711
1,80,199711
1,7,199711
1,89,199711
1,149,199711
1,59,199711
1,115,199711
1,116,199711
1,10,199711
1,183,199711
1,32,199711
1,143,199711
1,213,199711
1,17,199711
1,0,199711
1,136,199711
1,2,199711
1,34,199711
1,107,199711
1,72,199711
1,9,199711
1,11,199711
1,85,199711
1,137,199711
1,165,199711
1,92,199711
1,21,199711
1,53,199711
1,25,199711
1,40,199711
1,121,199711
1,146,199711
1,133,199711
1,23,199711
1,96,199711
1,113,199711
2,85,199711
2,81,199711
2,117,199711
2,112,199711
2,116,199711
2,137,199711
2,54,199711
2,143,199711
2,77,199711
2,32,199711
2,113,199711
2,23,199711
2,21,199711
2,27,199711
2,13,199711
2,100,199711
2,11,199711
2,99,199711
2,120,199711
2,53,199711
2,24,199711
2,47,199711
2,19,199711
2,26,199711
2,149,199711
2,38,199711
2,248,199711
2,133,199711
2,72,199711
2,28,199711
2,20,199711
2,9,199711
2,5,199711
2,14,199711
2,124,199711
2,135,199711
2,154,199711
2,10,199711
2,0,199711
2,96,199711
2,17,199711
2,60,199711
2,31,199711
2,93,199711
2,6,199711
2,1,199711
2,146,199711
2,165,199711
2,29,199711
2,136,199711
2,160,199711
2,92,199711
2,97,199711
2,25,199711
2,274,199711
3,300,199711
3,311,199711
3,51,199711
3,4,199711
4,269,199711
4,13,199711
4,81,199711
4,131,199711
4,5,199711
4,12,199711
4,138,199711
4,20,199711
4,21,199711
4,154,199711
4,124,199711
4,31,199711
4,69,199711
4,14,199711
4,100,199711
4,59,199711
4,165,199711
4,29,199711
4,96,199711
4,113,199711
4,118,199711
4,26,199711
4,207,199711
4,15,199711
4,77,199711
4,19,199711
4,126,199711
4,305,199711
4,215,199711
4,51,199711
4,97,199711
4,61,199711
4,99,199711
4,137,199711
4,18,199711
4,64,199711
4,9,199711
4,23,199711
4,0,199711
4,136,199711
4,633,199711
4,35,199711
4,27,199711
4,128,199711
4,22,199711
4,866,199711
4,306,199711
4,52,199711
4,189,199711
4,87,199711
4,28,199711
4,54,199711
4,1,199711
4,53,199711
4,108,199711
4,6,199711
4,135,199711
4,60,199711
4,525,199711
4,761,199711
4,10,199711
4,238,199711
4,248,199711
4,88,199711
4,196,199711
4,17,199711
4,86,199711
4,7,199711
4,3,199711
4,133,199711
4,127,199711
4,300,199711
4,843,199711
4,184,199711
4,214,199711
4,110,199711
4,223,199711
4,30,199711
4,164,199711
4,301,199711
4,317,199711
4,46,199711
4,107,199711
4,112,199711
4,427,199711
4,311,199711
4,33,199711
4,222,199711
4,50,199711
4,177,199711
4,213,199711
4,11,199711
4,183,199711
4,109,199711
4,146,199711
4,40,199711
4,160,199711
4,89,199711
4,25,199711
4,32,199711
5,124,199711
5,261,199711
5,51,199711
5,28,199711
5,20,199711
5,113,199711
5,110,199711
5,80,199711
5,18,199711
5,12,199711
5,149,199711
5,85,199711
5,117,199711
5,97,199711
5,1,199711
5,77,199711
5,53,199711
5,32,199711
5,183,199711
5,9,199711
5,115,199711
5,25,199711
5,0,199711
5,22,199711
5,16,199711
5,107,199711
5,135,199711
5,92,199711
5,2,199711
5,154,199711
5,14,199711
5,165,199711
5,96,199711
5,10,199711
5,27,199711
5,69,199711
5,31,199711
5,11,199711
5,137,199711
5,29,199711
5,4,199711
5,136,199711
5,17,199711
5,23,199711
5,133,199711
6,64,199711
6,25,199711
6,59,199711
6,27,199711
6,60,199711
6,35,199711
6,83,199711
6,110,199711
6,13,199711
6,336,199711
6,61,199711
6,51,199711
6,144,199711
6,149,199711
6,101,199711
6,156,199711
6,23,199711
6,133,199711
6,181,199711
6,143,199711
6,54,199711
6,132,199711
6,10,199711
6,20,199711
6,85,199711
6,124,199711
6,29,199711
6,2,199711
6,129,199711
6,136,199711
6,113,199711
6,31,199711
6,1,199711
6,82,199711
6,48,199711
6,17,199711
6,7,199711
6,97,199711
6,16,199711
6,77,199711
6,4,199711
6,0,199711
6,213,199711
6,81,199711
6,96,199711
6,112,199711
6,120,199711
6,99,199711
6,14,199711
6,178,199711
6,277,199711
6,12,199711
6,332,199711
6,57,199711
6,334,199711
6,11,199711
6,142,199711
6,176,199711
6,24,199711
6,28,199711
6,134,199711
6,338,199711
6,38,199711
6,39,199711
6,78,199711
6,102,199711
6,108,199711
6,146,199711
6,19,199711
6,114,199711
6,94,199711
6,187,199711
6,135,199711
6,180,199711
6,40,199711
6,45,199711
6,154,199711
6,46,199711
6,126,199711
6,55,199711
6,18,199711
6,155,199711
6,117,199711
6,160,199711
6,36,199711
6,52,199711
6,76,199711
6,100,199711
6,139,199711
6,137,199711
6,32,199711
7,89,199711
7,90,199711
7,8,199711
7,1,199711
7,323,199711
7,135,199711
7,11,199711
7,243,199711
7,17,199711
7,20,199711
8,89,199711
8,90,199711
8,323,199711
8,243,199711
8,7,199711
8,17,199711
8,20,199711
9,110,199711
9,77,199711
9,51,199711
9,72,199711
9,22,199711
9,143,199711
9,96,199711
9,108,199711
9,180,199711
9,6,199711
9,36,199711
9,124,199711
9,4,199711
9,355,199711
9,94,199711
9,97,199711
9,81,199711
9,101,199711
9,18,199711
9,99,199711
9,107,199711
9,116,199711
9,14,199711
9,31,199711
9,112,199711
9,76,199711
9,126,199711
9,245,199711
9,29,199711
9,54,199711
9,13,199711
9,47,199711
9,248,199711
9,25,199711
9,0,199711
9,17,199711
9,26,199711
9,85,199711
9,2,199711
9,32,199711
9,10,199711
9,135,199711
9,146,199711
9,154,199711
9,137,199711
9,11,199711
9,160,199711
9,1,199711
9,92,199711
9,27,199711
9,136,199711
9,274,199711
10,160,199711
10,121,199711
10,38,199711
10,139,199711
10,32,199711
10,60,199711
10,196,199711
10,52,199711
10,183,199711
10,14,199711
10,58,199711
10,120,199711
10,33,199711
10,102,199711
10,99,199711
10,29,199711
10,21,199711
10,142,199711
10,108,199711
10,13,199711
10,28,199711
10,69,199711
10,110,199711
10,126,199711
10,54,199711
10,26,199711
10,51,199711
10,6,199711
10,112,199711
10,96,199711
10,4,199711
10,135,199711
10,0,199711
10,48,199711
10,77,199711
10,34,199711
10,72,199711
10,85,199711
10,23,199711
10,16,199711
10,2,199711
10,9,199711
10,133,199711
10,27,199711
10,107,199711
10,11,199711
10,116,199711
10,12,199711
10,20,199711
10,154,199711
10,64,199711
10,5,199711
10,18,199711
10,22,199711
10,137,199711
10,149,199711
10,115,199711
10,165,199711
10,59,199711
10,25,199711
10,46,199711
10,136,199711
10,97,199711
10,19,199711
10,89,199711
10,35,199711
10,31,199711
10,17,199711
10,92,199711
10,53,199711
10,81,199711
10,40,199711
10,146,199711
10,113,199711
10,1,199711
11,110,199711
11,13,199711
11,14,199711
11,26,199711
11,135,199711
11,18,199711
11,5,199711
11,29,199711
11,1,199711
11,4,199711
11,112,199711
11,21,199711
11,154,199711
11,116,199711
11,10,199711
11,77,199711
11,80,199711
11,31,199711
11,85,199711
11,24,199711
11,189,199711
11,2,199711
11,32,199711
11,83,199711
11,143,199711
11,208,199711
11,12,199711
11,48,199711
11,46,199711
11,16,199711
11,137,199711
11,27,199711
11,23,199711
11,165,199711
11,40,199711
11,0,199711
11,133,199711
11,17,199711
11,22,199711
11,99,199711
11,108,199711
11,92,199711
11,69,199711
11,96,199711
11,6,199711
11,196,199711
11,169,199711
11,28,199711
11,107,199711
11,51,199711
11,89,199711
11,136,199711
11,88,199711
11,183,199711
11,105,199711
11,19,199711
11,25,199711
11,223,199711
11,72,199711
11,9,199711
11,84,199711
11,64,199711
11,53,199711
11,86,199711
11,59,199711
11,150,199711
11,177,199711
11,30,199711
11,164,199711
11,20,199711
11,60,199711
11,113,199711
11,146,199711
11,97,199711
12,13,199711
12,18,199711
12,61,199711
12,48,199711
12,121,199711
12,107,199711
12,11,199711
12,99,199711
12,1,199711
12,83,199711
12,126,199711
12,29,199711
12,16,199711
12,165,199711
12,46,199711
12,51,199711
12,69,199711
12,96,199711
12,14,199711
12,80,199711
12,20,199711
12,5,199711
12,60,199711
12,85,199711
12,113,199711
12,248,199711
12,17,199711
12,19,199711
12,32,199711
12,59,199711
12,26,199711
12,81,199711
12,28,199711
12,27,199711
12,10,199711
12,269,199711
12,92,199711
12,6,199711
12,54,199711
12,160,199711
12,25,199711
12,154,199711
12,136,199711
12,97,199711
12,135,199711
12,137,199711
13,136,199711
13,32,199711
13,60,199711
13,11,199711
13,108,199711
13,78,199711
13,4,199711
13,237,199711
13,120,199711
13,124,199711
13,110,199711
13,45,199711
13,112,199711
13,154,199711
13,7,199711
13,107,199711
13,18,199711
13,9,199711
13,137,199711
13,21,199711
13,22,199711
13,2,199711
13,39,199711
13,23,199711
13,51,199711
13,0,199711
13,278,199711
13,77,199711
13,181,199711
13,5,199711
13,12,199711
13,129,199711
13,35,199711
13,113,199711
13,57,199711
13,320,199711
13,31,199711
13,81,199711
13,1,199711
13,139,199711
13,28,199711
13,36,199711
13,54,199711
13,29,199711
13,135,199711
13,10,199711
13,20,199711
13,172,199711
13,27,199711
13,24,199711
13,17,199711
13,143,199711
13,76,199711
13,97,199711
13,94,199711
13,59,199711
13,48,199711
13,83,199711
13,6,199711
13,100,199711
13,79,199711
13,38,199711
13,85,199711
13,285,199711
13,178,199711
13,19,199711
13,117,199711
13,64,199711
13,142,199711
13,160,199711
13,16,199711
13,25,199711
13,14,199711
13,146,199711
13,40,199711
13,46,199711
13,99,199711
13,26,199711
14,13,199711
14,77,199711
14,17,199711
14,26,199711
14,54,199711
14,1,199711
14,4,199711
14,20,199711
14,11,199711
14,93,199711
14,183,199711
14,61,199711
14,28,199711
14,136,199711
14,124,199711
14,36,199711
14,126,199711
14,113,199711
14,137,199711
14,18,199711
14,45,199711
14,108,199711
14,141,199711
14,117,199711
14,32,199711
14,107,199711
14,53,199711
14,142,199711
14,278,199711
14,133,199711
14,23,199711
14,10,199711
14,320,199711
14,78,199711
14,27,199711
14,51,199711
14,2,199711
14,12,199711
14,100,199711
14,112,199711
14,172,199711
14,154,199711
14,72,199711
14,129,199711
14,9,199711
14,120,199711
14,38,199711
14,85,199711
14,5,199711
14,6,199711
14,59,199711
14,0,199711
14,157,199711
14,81,199711
