i,j,t
0,97,199904
0,25,199904
0,26,199904
0,163,199904
0,120,199904
0,20,199904
0,137,199904
0,154,199904
0,134,199904
0,13,199904
0,16,199904
0,10,199904
0,23,199904
0,76,199904
0,40,199904
0,155,199904
0,112,199904
0,32,199904
0,54,199904
0,53,199904
0,14,199904
0,113,199904
0,28,199904
0,173,199904
0,27,199904
0,5,199904
0,11,199904
0,69,199904
0,237,199904
0,107,199904
0,143,199904
0,30,199904
0,83,199904
0,59,199904
0,81,199904
0,362,199904
0,78,199904
0,126,199904
0,18,199904
0,31,199904
0,19,199904
0,160,199904
0,52,199904
0,115,199904
0,4,199904
0,65,199904
0,156,199904
0,9,199904
0,64,199904
0,1,199904
0,119,199904
0,102,199904
0,72,199904
0,17,199904
0,149,199904
0,165,199904
0,124,199904
0,2,199904
0,108,199904
0,77,199904
0,100,199904
0,135,199904
0,48,199904
0,99,199904
0,146,199904
0,60,199904
0,35,199904
0,136,199904
0,29,199904
0,80,199904
0,6,199904
0,46,199904
0,274,199904
0,92,199904
1,96,199904
1,97,199904
1,269,199904
1,142,199904
1,14,199904
1,53,199904
1,274,199904
1,17,199904
1,27,199904
1,135,199904
1,120,199904
1,41,199904
1,19,199904
1,60,199904
1,32,199904
1,139,199904
1,99,199904
1,11,199904
1,48,199904
1,13,199904
1,107,199904
1,36,199904
1,29,199904
1,143,199904
1,108,199904
1,83,199904
1,18,199904
1,102,199904
1,6,199904
1,196,199904
1,117,199904
1,59,199904
1,132,199904
1,5,199904
1,21,199904
1,86,199904
1,54,199904
1,51,199904
1,81,199904
1,4,199904
1,52,199904
1,26,199904
1,180,199904
1,112,199904
1,69,199904
1,160,199904
1,183,199904
1,22,199904
1,80,199904
1,28,199904
1,35,199904
1,110,199904
1,157,199904
1,16,199904
1,119,199904
1,149,199904
1,7,199904
1,89,199904
1,64,199904
1,116,199904
1,115,199904
1,10,199904
1,77,199904
1,12,199904
1,124,199904
1,34,199904
1,72,199904
1,46,199904
1,9,199904
1,2,199904
1,154,199904
1,31,199904
1,136,199904
1,0,199904
1,165,199904
1,137,199904
1,85,199904
1,40,199904
1,25,199904
1,92,199904
1,121,199904
1,133,199904
1,146,199904
1,20,199904
1,23,199904
1,113,199904
2,14,199904
2,46,199904
2,81,199904
2,136,199904
2,76,199904
2,25,199904
2,0,199904
2,23,199904
2,102,199904
2,107,199904
2,18,199904
2,31,199904
2,5,199904
2,26,199904
2,195,199904
2,24,199904
2,32,199904
2,77,199904
2,154,199904
2,19,199904
2,72,199904
2,80,199904
2,27,199904
2,143,199904
2,157,199904
2,48,199904
2,28,199904
2,40,199904
2,142,199904
2,100,199904
2,29,199904
2,58,199904
2,96,199904
2,64,199904
2,6,199904
2,112,199904
2,113,199904
2,108,199904
2,1,199904
2,11,199904
2,47,199904
2,4,199904
2,16,199904
2,13,199904
2,51,199904
2,21,199904
2,99,199904
2,149,199904
2,85,199904
2,248,199904
2,133,199904
2,9,199904
2,135,199904
2,124,199904
2,17,199904
2,60,199904
2,93,199904
2,146,199904
2,165,199904
2,160,199904
2,10,199904
2,137,199904
2,97,199904
2,92,199904
2,274,199904
3,311,199904
3,4,199904
4,96,199904
4,110,199904
4,14,199904
4,81,199904
4,132,199904
4,165,199904
4,87,199904
4,26,199904
4,18,199904
4,9,199904
4,29,199904
4,1,199904
4,11,199904
4,282,199904
4,180,199904
4,146,199904
4,0,199904
4,85,199904
4,53,199904
4,160,199904
4,52,199904
4,741,199904
4,19,199904
4,35,199904
4,6,199904
4,16,199904
4,99,199904
4,34,199904
4,13,199904
4,108,199904
4,25,199904
4,51,199904
4,154,199904
4,38,199904
4,97,199904
4,32,199904
4,117,199904
4,126,199904
4,22,199904
4,115,199904
4,305,199904
4,64,199904
4,227,199904
4,149,199904
4,135,199904
4,189,199904
4,72,199904
4,12,199904
4,10,199904
4,215,199904
4,77,199904
4,27,199904
4,28,199904
4,23,199904
4,128,199904
4,100,199904
4,866,199904
4,306,199904
4,633,199904
4,761,199904
4,525,199904
4,196,199904
4,54,199904
4,60,199904
4,137,199904
4,133,199904
4,48,199904
4,238,199904
4,3,199904
4,127,199904
4,92,199904
4,88,199904
4,268,199904
4,31,199904
4,17,199904
4,843,199904
4,84,199904
4,86,199904
4,214,199904
4,184,199904
4,223,199904
4,300,199904
4,59,199904
4,46,199904
4,301,199904
4,30,199904
4,317,199904
4,427,199904
4,164,199904
4,33,199904
4,150,199904
4,311,199904
4,7,199904
4,112,199904
4,107,199904
4,222,199904
4,50,199904
4,113,199904
4,177,199904
4,183,199904
4,40,199904
4,136,199904
4,109,199904
4,21,199904
4,89,199904
4,213,199904
4,69,199904
4,5,199904
4,20,199904
5,81,199904
5,261,199904
5,20,199904
5,13,199904
5,143,199904
5,40,199904
5,48,199904
5,125,199904
5,85,199904
5,25,199904
5,52,199904
5,31,199904
5,99,199904
5,120,199904
5,12,199904
5,54,199904
5,97,199904
5,17,199904
5,18,199904
5,188,199904
5,136,199904
5,101,199904
5,216,199904
5,22,199904
5,115,199904
5,77,199904
5,72,199904
5,119,199904
5,60,199904
5,27,199904
5,0,199904
5,9,199904
5,2,199904
5,149,199904
5,135,199904
5,107,199904
5,89,199904
5,102,199904
5,92,199904
5,32,199904
5,154,199904
5,165,199904
5,10,199904
5,183,199904
5,14,199904
5,69,199904
5,96,199904
5,137,199904
5,11,199904
5,51,199904
5,29,199904
5,1,199904
5,113,199904
5,4,199904
5,23,199904
5,28,199904
5,133,199904
6,25,199904
6,54,199904
6,9,199904
6,12,199904
6,129,199904
6,11,199904
6,72,199904
6,15,199904
6,234,199904
6,1,199904
6,108,199904
6,77,199904
6,112,199904
6,144,199904
6,48,199904
6,27,199904
6,121,199904
6,53,199904
6,36,199904
6,51,199904
6,52,199904
6,113,199904
6,216,199904
6,124,199904
6,61,199904
6,71,199904
6,371,199904
6,10,199904
6,8,199904
6,4,199904
6,154,199904
6,181,199904
6,85,199904
6,22,199904
6,153,199904
6,126,199904
6,137,199904
6,136,199904
6,32,199904
6,82,199904
6,18,199904
6,92,199904
6,157,199904
6,24,199904
6,132,199904
6,165,199904
6,110,199904
6,21,199904
6,96,199904
6,183,199904
6,97,199904
6,134,199904
6,78,199904
6,80,199904
6,107,199904
6,76,199904
6,17,199904
6,143,199904
6,20,199904
6,142,199904
6,156,199904
6,19,199904
6,135,199904
6,28,199904
6,160,199904
6,146,199904
6,176,199904
6,99,199904
6,117,199904
6,39,199904
6,2,199904
6,46,199904
6,102,199904
6,114,199904
6,35,199904
6,320,199904
6,120,199904
6,155,199904
6,187,199904
6,60,199904
6,38,199904
6,57,199904
6,180,199904
6,81,199904
6,55,199904
6,40,199904
6,14,199904
6,31,199904
6,64,199904
6,45,199904
6,83,199904
6,89,199904
6,94,199904
6,100,199904
6,0,199904
6,139,199904
6,29,199904
6,16,199904
6,13,199904
7,89,199904
7,8,199904
7,5,199904
7,323,199904
7,770,199904
7,90,199904
7,4,199904
7,135,199904
7,1,199904
7,243,199904
7,17,199904
7,20,199904
8,5,199904
8,90,199904
8,60,199904
8,29,199904
8,243,199904
8,17,199904
8,7,199904
8,20,199904
8,89,199904
9,137,199904
9,6,199904
9,1,199904
9,107,199904
9,112,199904
9,72,199904
9,16,199904
9,20,199904
9,53,199904
9,4,199904
9,11,199904
9,110,199904
9,24,199904
9,183,199904
9,35,199904
9,195,199904
9,97,199904
9,58,199904
9,85,199904
9,32,199904
9,40,199904
9,10,199904
9,113,199904
9,116,199904
9,80,199904
9,81,199904
9,47,199904
9,120,199904
9,108,199904
9,126,199904
9,154,199904
9,25,199904
9,248,199904
9,14,199904
9,5,199904
9,13,199904
9,77,199904
9,26,199904
9,28,199904
9,143,199904
9,17,199904
9,2,199904
9,135,199904
9,146,199904
9,29,199904
9,160,199904
9,92,199904
9,27,199904
9,136,199904
9,274,199904
10,53,199904
10,48,199904
10,77,199904
10,18,199904
10,29,199904
10,120,199904
10,139,199904
10,28,199904
10,21,199904
10,38,199904
10,154,199904
10,12,199904
10,7,199904
10,375,199904
10,4,199904
10,117,199904
10,13,199904
10,16,199904
10,81,199904
10,35,199904
10,27,199904
10,52,199904
10,25,199904
10,269,199904
10,14,199904
10,1,199904
10,60,199904
10,102,199904
10,89,199904
10,32,199904
10,20,199904
10,51,199904
10,112,199904
10,76,199904
10,6,199904
10,135,199904
10,96,199904
10,64,199904
10,110,199904
10,155,199904
10,54,199904
10,0,199904
10,26,199904
10,33,199904
10,177,199904
10,80,199904
10,9,199904
10,72,199904
10,108,199904
10,11,199904
10,5,199904
10,115,199904
10,116,199904
10,107,199904
10,165,199904
10,69,199904
10,22,199904
10,137,199904
10,149,199904
10,136,199904
10,23,199904
10,17,199904
10,97,199904
10,46,199904
10,183,199904
10,59,199904
10,160,199904
10,85,199904
10,31,199904
10,113,199904
10,40,199904
10,19,199904
10,92,199904
10,2,199904
10,146,199904
10,133,199904
11,97,199904
11,14,199904
11,132,199904
11,165,199904
11,77,199904
11,10,199904
11,17,199904
11,26,199904
11,135,199904
11,12,199904
11,1,199904
11,138,199904
11,2,199904
11,113,199904
11,227,199904
11,13,199904
11,20,199904
11,32,199904
