i,j,t
0,25,200609
0,341,200609
0,178,200609
0,137,200609
0,160,200609
0,79,200609
0,143,200609
0,101,200609
0,433,200609
0,136,200609
0,13,200609
0,28,200609
0,154,200609
0,99,200609
0,57,200609
0,183,200609
0,52,200609
0,18,200609
0,124,200609
0,23,200609
0,59,200609
0,4,200609
0,46,200609
0,126,200609
0,64,200609
0,6,200609
0,2,200609
0,19,200609
0,9,200609
0,155,200609
0,11,200609
0,38,200609
0,142,200609
0,20,200609
0,197,200609
0,5,200609
0,53,200609
0,116,200609
0,108,200609
0,120,200609
0,51,200609
0,21,200609
0,96,200609
0,24,200609
0,12,200609
0,85,200609
0,102,200609
0,54,200609
0,16,200609
0,92,200609
0,510,200609
0,61,200609
0,72,200609
0,274,200609
0,115,200609
0,17,200609
0,43,200609
0,125,200609
0,97,200609
0,27,200609
0,22,200609
0,60,200609
0,146,200609
0,26,200609
0,32,200609
0,14,200609
0,48,200609
0,135,200609
0,10,200609
0,1,200609
0,29,200609
0,31,200609
0,35,200609
1,160,200609
1,31,200609
1,132,200609
1,136,200609
1,5,200609
1,914,200609
1,143,200609
1,61,200609
1,77,200609
1,175,200609
1,36,200609
1,23,200609
1,165,200609
1,433,200609
1,552,200609
1,28,200609
1,62,200609
1,22,200609
1,27,200609
1,37,200609
1,25,200609
1,96,200609
1,10,200609
1,209,200609
1,784,200609
1,17,200609
1,137,200609
1,86,200609
1,38,200609
1,155,200609
1,108,200609
1,180,200609
1,177,200609
1,85,200609
1,457,200609
1,52,200609
1,142,200609
1,120,200609
1,60,200609
1,122,200609
1,64,200609
1,35,200609
1,46,200609
1,1065,200609
1,0,200609
1,154,200609
1,2,200609
1,135,200609
1,4,200609
1,139,200609
1,13,200609
1,99,200609
1,11,200609
1,228,200609
1,97,200609
1,26,200609
1,20,200609
1,112,200609
1,48,200609
1,33,200609
1,894,200609
1,131,200609
1,126,200609
1,536,200609
1,223,200609
1,69,200609
1,345,200609
1,183,200609
1,1355,200609
1,303,200609
1,14,200609
1,116,200609
1,157,200609
1,149,200609
1,941,200609
1,299,200609
1,119,200609
1,100,200609
1,29,200609
1,21,200609
1,395,200609
1,121,200609
1,115,200609
1,130,200609
1,70,200609
1,12,200609
1,80,200609
1,184,200609
1,110,200609
1,34,200609
1,8,200609
1,81,200609
1,243,200609
1,261,200609
1,18,200609
1,107,200609
1,83,200609
1,40,200609
1,124,200609
1,133,200609
1,9,200609
1,16,200609
1,211,200609
1,906,200609
1,89,200609
1,113,200609
1,7,200609
1,19,200609
1,32,200609
1,189,200609
1,213,200609
1,54,200609
1,150,200609
1,102,200609
1,59,200609
1,53,200609
1,72,200609
1,51,200609
1,146,200609
1,92,200609
1,6,200609
2,433,200609
2,5,200609
2,93,200609
2,165,200609
2,92,200609
2,552,200609
2,118,200609
2,87,200609
2,138,200609
2,160,200609
2,70,200609
2,143,200609
2,25,200609
2,85,200609
2,393,200609
2,137,200609
2,19,200609
2,211,200609
2,83,200609
2,213,200609
2,121,200609
2,146,200609
2,64,200609
2,29,200609
2,20,200609
2,81,200609
2,26,200609
2,117,200609
2,189,200609
2,99,200609
2,53,200609
2,906,200609
2,21,200609
2,38,200609
2,16,200609
2,164,200609
2,58,200609
2,51,200609
2,0,200609
2,18,200609
2,75,200609
2,14,200609
2,52,200609
2,274,200609
2,30,200609
2,31,200609
2,1,200609
2,32,200609
2,65,200609
2,107,200609
2,11,200609
2,150,200609
2,4,200609
2,60,200609
2,1147,200609
2,13,200609
2,12,200609
2,97,200609
2,142,200609
2,48,200609
2,116,200609
2,77,200609
2,136,200609
2,80,200609
2,1169,200609
2,154,200609
2,96,200609
2,102,200609
2,115,200609
2,23,200609
2,9,200609
2,28,200609
2,112,200609
