i,j,t
0,93,200503
0,552,200503
0,188,200503
0,97,200503
0,9,200503
0,13,200503
0,35,200503
0,160,200503
0,135,200503
0,19,200503
0,120,200503
0,274,200503
0,419,200503
0,521,200503
0,124,200503
0,433,200503
0,24,200503
0,65,200503
0,31,200503
0,85,200503
0,27,200503
0,143,200503
0,157,200503
0,180,200503
0,320,200503
0,142,200503
0,102,200503
0,155,200503
0,64,200503
0,38,200503
0,2,200503
0,29,200503
0,1,200503
0,16,200503
0,6,200503
0,739,200503
0,20,200503
0,134,200503
0,10,200503
0,52,200503
0,132,200503
0,286,200503
0,72,200503
0,181,200503
0,23,200503
0,107,200503
0,15,200503
0,266,200503
0,5,200503
0,28,200503
0,117,200503
0,165,200503
0,51,200503
0,4,200503
0,133,200503
0,96,200503
0,21,200503
0,112,200503
0,265,200503
0,197,200503
0,25,200503
0,154,200503
0,146,200503
0,77,200503
0,100,200503
0,83,200503
0,17,200503
0,40,200503
0,60,200503
0,14,200503
0,26,200503
0,136,200503
0,48,200503
0,11,200503
0,80,200503
0,59,200503
0,18,200503
0,99,200503
0,32,200503
0,108,200503
0,46,200503
0,137,200503
0,92,200503
1,22,200503
1,160,200503
1,27,200503
1,146,200503
1,92,200503
1,23,200503
1,135,200503
1,784,200503
1,10,200503
1,35,200503
1,37,200503
1,154,200503
1,5,200503
1,28,200503
1,19,200503
1,209,200503
1,274,200503
1,401,200503
1,99,200503
1,77,200503
1,139,200503
1,433,200503
1,21,200503
1,133,200503
1,11,200503
1,175,200503
1,143,200503
1,165,200503
1,136,200503
1,137,200503
1,150,200503
1,96,200503
1,26,200503
1,536,200503
1,155,200503
1,265,200503
1,97,200503
1,69,200503
1,247,200503
1,102,200503
1,14,200503
1,2,200503
1,108,200503
1,54,200503
1,20,200503
1,60,200503
1,83,200503
1,894,200503
1,339,200503
1,18,200503
1,333,200503
1,1355,200503
1,13,200503
1,941,200503
1,52,200503
1,180,200503
1,157,200503
1,345,200503
1,299,200503
1,395,200503
1,36,200503
1,303,200503
1,223,200503
1,48,200503
1,149,200503
1,183,200503
1,116,200503
1,17,200503
1,376,200503
1,25,200503
1,100,200503
1,61,200503
1,7,200503
1,89,200503
1,119,200503
1,4,200503
1,130,200503
1,115,200503
1,107,200503
1,121,200503
1,70,200503
1,184,200503
1,30,200503
1,80,200503
1,16,200503
1,34,200503
1,261,200503
1,906,200503
1,64,200503
1,51,200503
1,110,200503
1,33,200503
1,124,200503
1,113,200503
1,0,200503
1,81,200503
1,12,200503
1,211,200503
1,142,200503
1,85,200503
1,40,200503
1,59,200503
1,189,200503
1,132,200503
1,53,200503
1,213,200503
1,32,200503
1,72,200503
1,9,200503
1,31,200503
1,6,200503
1,46,200503
1,112,200503
1,29,200503
2,77,200503
2,153,200503
2,160,200503
2,314,200503
2,165,200503
2,85,200503
2,87,200503
2,108,200503
2,27,200503
2,157,200503
2,19,200503
2,137,200503
2,30,200503
2,552,200503
2,433,200503
2,93,200503
2,143,200503
2,339,200503
2,282,200503
2,81,200503
2,244,200503
2,94,200503
2,23,200503
2,6,200503
2,5,200503
2,113,200503
2,13,200503
2,17,200503
2,102,200503
2,29,200503
2,120,200503
2,51,200503
2,99,200503
2,213,200503
2,22,200503
2,1,200503
2,906,200503
2,16,200503
2,11,200503
2,0,200503
2,96,200503
2,54,200503
2,136,200503
2,354,200503
2,247,200503
2,135,200503
2,35,200503
2,274,200503
2,97,200503
2,183,200503
2,45,200503
2,9,200503
2,4,200503
2,64,200503
2,1037,200503
2,133,200503
2,21,200503
2,155,200503
2,28,200503
2,52,200503
2,32,200503
2,248,200503
2,20,200503
2,107,200503
2,100,200503
2,26,200503
2,83,200503
2,119,200503
2,46,200503
2,10,200503
2,180,200503
2,149,200503
2,1169,200503
2,116,200503
2,38,200503
2,346,200503
2,154,200503
2,115,200503
2,25,200503
2,72,200503
2,146,200503
2,60,200503
2,31,200503
2,18,200503
2,14,200503
2,92,200503
3,807,200503
3,311,200503
3,69,200503
3,164,200503
3,30,200503
3,183,200503
3,51,200503
4,51,200503
4,29,200503
4,138,200503
4,1070,200503
4,24,200503
4,222,200503
4,427,200503
4,110,200503
4,843,200503
4,135,200503
4,127,200503
4,175,200503
4,183,200503
4,18,200503
4,84,200503
4,160,200503
4,5,200503
4,89,200503
4,109,200503
4,62,200503
4,27,200503
4,16,200503
4,35,200503
4,59,200503
4,77,200503
4,137,200503
4,99,200503
4,28,200503
4,6,200503
4,1424,200503
4,108,200503
4,113,200503
4,64,200503
4,633,200503
4,96,200503
4,155,200503
4,14,200503
4,136,200503
4,97,200503
4,164,200503
4,2,200503
4,31,200503
4,159,200503
4,752,200503
4,333,200503
4,26,200503
4,1169,200503
4,119,200503
4,48,200503
4,305,200503
4,107,200503
4,0,200503
4,346,200503
4,32,200503
4,102,200503
4,227,200503
4,52,200503
4,60,200503
4,133,200503
4,128,200503
4,306,200503
4,866,200503
4,22,200503
4,85,200503
4,761,200503
4,238,200503
4,23,200503
4,92,200503
4,177,200503
4,88,200503
4,268,200503
4,11,200503
4,189,200503
4,317,200503
4,1,200503
4,301,200503
4,184,200503
4,300,200503
4,223,200503
4,150,200503
4,86,200503
4,30,200503
4,40,200503
4,69,200503
4,17,200503
4,46,200503
4,311,200503
4,13,200503
4,7,200503
4,214,200503
4,33,200503
4,50,200503
4,112,200503
4,154,200503
4,196,200503
4,10,200503
4,21,200503
4,121,200503
4,19,200503
4,146,200503
4,213,200503
4,20,200503
4,25,200503
5,29,200503
5,69,200503
5,107,200503
5,21,200503
5,10,200503
5,136,200503
5,11,200503
5,110,200503
5,84,200503
5,4,200503
5,19,200503
5,165,200503
5,39,200503
5,137,200503
5,247,200503
5,89,200503
5,552,200503
5,17,200503
5,6,200503
5,143,200503
5,261,200503
5,816,200503
5,51,200503
5,817,200503
5,53,200503
5,739,200503
5,77,200503
5,28,200503
5,282,200503
5,433,200503
5,160,200503
5,138,200503
5,20,200503
5,150,200503
5,18,200503
5,22,200503
5,23,200503
5,1,200503
5,133,200503
5,27,200503
5,81,200503
5,12,200503
5,32,200503
5,25,200503
5,213,200503
5,54,200503
5,119,200503
5,227,200503
5,183,200503
5,116,200503
5,48,200503
5,14,200503
5,139,200503
5,80,200503
5,96,200503
5,100,200503
5,26,200503
5,142,200503
5,180,200503
5,108,200503
5,97,200503
5,124,200503
5,52,200503
5,346,200503
5,99,200503
5,9,200503
5,83,200503
5,60,200503
5,155,200503
5,2,200503
5,243,200503
5,85,200503
5,102,200503
5,8,200503
5,268,200503
5,154,200503
5,7,200503
5,92,200503
5,0,200503
5,31,200503
5,64,200503
5,13,200503
5,113,200503
5,135,200503
5,59,200503
5,121,200503
6,0,200503
6,40,200503
6,433,200503
6,5,200503
6,14,200503
6,77,200503
6,176,200503
6,143,200503
6,110,200503
6,652,200503
6,233,200503
6,1,200503
6,135,200503
6,334,200503
6,20,200503
6,126,200503
6,161,200503
6,146,200503
6,38,200503
6,13,200503
6,10,200503
6,9,200503
6,175,200503
6,17,200503
6,742,200503
6,552,200503
6,132,200503
6,137,200503
6,139,200503
6,138,200503
6,129,200503
6,180,200503
6,19,200503
6,59,200503
6,64,200503
6,52,200503
6,60,200503
6,48,200503
6,32,200503
6,195,200503
6,434,200503
6,117,200503
6,7,200503
6,62,200503
6,29,200503
6,326,200503
6,160,200503
6,89,200503
6,16,200503
6,31,200503
6,25,200503
6,23,200503
6,45,200503
6,197,200503
6,4,200503
6,66,200503
6,136,200503
6,270,200503
6,154,200503
6,74,200503
6,354,200503
6,46,200503
6,2,200503
6,157,200503
6,739,200503
6,18,200503
6,113,200503
6,97,200503
6,101,200503
6,98,200503
6,165,200503
6,12,200503
6,28,200503
6,153,200503
6,303,200503
6,100,200503
6,51,200503
6,35,200503
6,11,200503
6,181,200503
6,278,200503
6,320,200503
6,85,200503
6,152,200503
6,107,200503
6,54,200503
6,58,200503
6,371,200503
6,65,200503
6,131,200503
6,124,200503
6,237,200503
6,72,200503
6,544,200503
6,71,200503
6,112,200503
6,39,200503
6,80,200503
6,142,200503
6,92,200503
6,155,200503
6,57,200503
6,24,200503
6,22,200503
6,102,200503
6,81,200503
6,83,200503
6,76,200503
6,78,200503
6,375,200503
6,172,200503
6,120,200503
6,82,200503
6,194,200503
6,99,200503
6,134,200503
6,27,200503
6,55,200503
6,94,200503
6,108,200503
6,36,200503
7,23,200503
7,778,200503
7,28,200503
7,135,200503
7,20,200503
7,89,200503
7,8,200503
7,1408,200503
7,828,200503
7,1103,200503
7,77,200503
7,6,200503
7,107,200503
7,90,200503
7,110,200503
7,51,200503
7,5,200503
7,1,200503
7,770,200503
7,243,200503
7,133,200503
7,112,200503
7,97,200503
7,21,200503
7,113,200503
7,4,200503
7,17,200503
7,29,200503
7,25,200503
7,137,200503
8,23,200503
8,89,200503
8,90,200503
8,28,200503
8,7,200503
8,136,200503
8,243,200503
8,113,200503
8,4,200503
8,5,200503
8,29,200503
8,17,200503
8,20,200503
9,433,200503
9,25,200503
9,104,200503
9,124,200503
9,72,200503
9,160,200503
