i,j,t
0,76,199705
0,118,199705
0,83,199705
0,13,199705
0,81,199705
0,53,199705
0,164,199705
0,77,199705
0,84,199705
0,11,199705
0,32,199705
0,18,199705
0,213,199705
0,28,199705
0,183,199705
0,117,199705
0,135,199705
0,116,199705
0,142,199705
0,23,199705
0,16,199705
0,60,199705
0,120,199705
0,132,199705
0,112,199705
0,52,199705
0,19,199705
0,126,199705
0,143,199705
0,20,199705
0,115,199705
0,136,199705
0,26,199705
0,100,199705
0,10,199705
0,6,199705
0,29,199705
0,149,199705
0,85,199705
0,64,199705
0,96,199705
0,156,199705
0,4,199705
0,17,199705
0,113,199705
0,2,199705
0,41,199705
0,102,199705
0,326,199705
0,216,199705
0,27,199705
0,157,199705
0,98,199705
0,165,199705
0,72,199705
0,137,199705
0,51,199705
0,9,199705
0,188,199705
0,124,199705
0,14,199705
0,108,199705
0,59,199705
0,48,199705
0,1,199705
0,99,199705
0,97,199705
0,40,199705
0,31,199705
0,80,199705
0,160,199705
0,35,199705
0,146,199705
0,46,199705
0,154,199705
0,274,199705
0,92,199705
0,25,199705
1,96,199705
1,14,199705
1,53,199705
1,47,199705
1,286,199705
1,77,199705
1,149,199705
1,135,199705
1,4,199705
1,11,199705
1,146,199705
1,137,199705
1,25,199705
1,100,199705
1,29,199705
1,21,199705
1,180,199705
1,18,199705
1,28,199705
1,55,199705
1,160,199705
1,16,199705
1,196,199705
1,248,199705
1,107,199705
1,102,199705
1,64,199705
1,26,199705
1,6,199705
1,27,199705
1,60,199705
1,143,199705
1,99,199705
1,31,199705
1,536,199705
1,54,199705
1,52,199705
1,97,199705
1,33,199705
1,376,199705
1,110,199705
1,69,199705
1,22,199705
1,13,199705
1,0,199705
1,777,199705
1,371,199705
1,80,199705
1,345,199705
1,51,199705
1,784,199705
1,32,199705
1,108,199705
1,183,199705
1,299,199705
1,81,199705
1,894,199705
1,346,199705
1,10,199705
1,7,199705
1,116,199705
1,115,199705
1,130,199705
1,89,199705
1,189,199705
1,70,199705
1,213,199705
1,12,199705
1,35,199705
1,17,199705
1,124,199705
1,37,199705
1,46,199705
1,19,199705
1,59,199705
1,136,199705
1,150,199705
1,132,199705
1,2,199705
1,209,199705
1,34,199705
1,154,199705
1,72,199705
