i,j,t
0,124,200402
0,83,200402
0,157,200402
0,31,200402
0,97,200402
0,34,200402
0,65,200402
0,552,200402
0,188,200402
0,118,200402
0,512,200402
0,143,200402
0,433,200402
0,14,200402
0,23,200402
0,24,200402
0,160,200402
0,159,200402
0,137,200402
0,519,200402
0,521,200402
0,107,200402
0,102,200402
0,60,200402
0,29,200402
0,161,200402
0,53,200402
0,126,200402
0,100,200402
0,142,200402
0,169,200402
0,181,200402
0,155,200402
0,176,200402
0,32,200402
0,52,200402
0,69,200402
0,59,200402
0,9,200402
0,154,200402
0,4,200402
0,180,200402
0,117,200402
0,108,200402
0,6,200402
0,17,200402
0,77,200402
0,45,200402
0,10,200402
0,26,200402
0,21,200402
0,74,200402
0,274,200402
0,37,200402
0,13,200402
0,113,200402
0,64,200402
0,99,200402
0,115,200402
0,136,200402
0,28,200402
0,18,200402
0,27,200402
0,1,200402
0,40,200402
0,116,200402
0,35,200402
0,132,200402
0,234,200402
0,20,200402
0,119,200402
0,165,200402
0,265,200402
0,72,200402
0,123,200402
0,2,200402
0,112,200402
0,25,200402
0,197,200402
0,36,200402
0,85,200402
0,96,200402
0,146,200402
0,16,200402
0,135,200402
0,5,200402
0,48,200402
0,80,200402
0,19,200402
0,46,200402
0,92,200402
1,48,200402
1,23,200402
1,77,200402
1,146,200402
1,165,200402
1,784,200402
1,10,200402
1,27,200402
1,209,200402
1,32,200402
1,24,200402
1,35,200402
1,18,200402
1,137,200402
1,17,200402
1,20,200402
1,107,200402
1,5,200402
1,139,200402
1,22,200402
1,37,200402
1,99,200402
1,143,200402
1,11,200402
1,129,200402
1,150,200402
1,371,200402
1,433,200402
1,46,200402
1,6,200402
1,136,200402
1,28,200402
1,62,200402
1,175,200402
1,160,200402
1,96,200402
1,29,200402
1,2126,200402
1,0,200402
1,135,200402
1,97,200402
1,60,200402
1,19,200402
1,9,200402
1,117,200402
1,100,200402
1,13,200402
1,92,200402
1,247,200402
1,121,200402
1,52,200402
1,120,200402
1,108,200402
1,51,200402
1,211,200402
1,112,200402
1,463,200402
1,12,200402
1,274,200402
1,154,200402
1,69,200402
1,132,200402
1,26,200402
1,130,200402
1,14,200402
1,328,200402
1,248,200402
1,155,200402
1,34,200402
1,110,200402
1,189,200402
1,299,200402
1,1355,200402
