i,j,t
0,81,199412
0,18,199412
0,16,199412
0,5,199412
0,142,199412
0,126,199412
0,181,199412
0,23,199412
0,32,199412
0,133,199412
0,96,199412
0,134,199412
0,233,199412
0,149,199412
0,83,199412
0,10,199412
0,65,199412
0,234,199412
0,213,199412
0,52,199412
0,53,199412
0,99,199412
0,102,199412
0,64,199412
0,29,199412
0,100,199412
0,94,199412
0,129,199412
0,13,199412
0,24,199412
0,117,199412
0,14,199412
0,342,199412
0,79,199412
0,143,199412
0,51,199412
0,85,199412
0,112,199412
0,154,199412
0,35,199412
0,6,199412
0,28,199412
0,161,199412
0,45,199412
0,165,199412
0,137,199412
0,1,199412
0,27,199412
0,19,199412
0,4,199412
0,72,199412
0,17,199412
0,77,199412
0,26,199412
0,9,199412
0,2,199412
0,31,199412
0,135,199412
0,108,199412
0,76,199412
0,57,199412
0,48,199412
0,20,199412
0,11,199412
0,59,199412
0,60,199412
0,97,199412
0,40,199412
0,80,199412
0,146,199412
0,160,199412
0,136,199412
0,46,199412
0,274,199412
0,92,199412
0,25,199412
1,47,199412
1,125,199412
1,27,199412
1,23,199412
1,213,199412
1,93,199412
1,182,199412
1,29,199412
1,146,199412
1,48,199412
1,19,199412
1,6,199412
1,247,199412
1,83,199412
1,20,199412
1,97,199412
1,120,199412
1,12,199412
1,102,199412
1,35,199412
1,33,199412
1,261,199412
1,129,199412
1,26,199412
1,142,199412
1,15,199412
1,131,199412
1,101,199412
1,52,199412
1,28,199412
1,77,199412
1,14,199412
1,143,199412
1,108,199412
1,18,199412
1,61,199412
1,132,199412
1,59,199412
1,135,199412
1,183,199412
1,54,199412
1,13,199412
1,32,199412
1,196,199412
1,36,199412
1,99,199412
1,5,199412
1,0,199412
1,31,199412
1,21,199412
1,81,199412
1,22,199412
1,110,199412
1,89,199412
1,7,199412
1,4,199412
1,16,199412
1,80,199412
1,51,199412
1,69,199412
1,149,199412
1,124,199412
1,160,199412
1,10,199412
1,116,199412
1,115,199412
1,107,199412
1,112,199412
1,46,199412
1,60,199412
1,136,199412
1,64,199412
1,34,199412
1,72,199412
1,9,199412
1,154,199412
1,2,199412
1,85,199412
1,53,199412
1,137,199412
1,11,199412
1,121,199412
1,17,199412
1,40,199412
1,165,199412
1,25,199412
1,92,199412
1,133,199412
1,113,199412
1,96,199412
2,81,199412
2,16,199412
2,47,199412
2,137,199412
2,48,199412
2,58,199412
2,181,199412
2,208,199412
2,100,199412
2,19,199412
2,1,199412
2,180,199412
2,146,199412
2,40,199412
2,77,199412
2,143,199412
2,79,199412
2,85,199412
2,176,199412
2,29,199412
2,36,199412
2,120,199412
2,53,199412
2,30,199412
2,250,199412
2,18,199412
2,54,199412
2,14,199412
2,69,199412
2,160,199412
2,355,199412
2,26,199412
2,112,199412
2,117,199412
2,83,199412
2,142,199412
2,135,199412
2,139,199412
2,108,199412
2,6,199412
2,97,199412
2,31,199412
2,13,199412
2,96,199412
2,10,199412
2,32,199412
2,27,199412
2,52,199412
2,124,199412
2,80,199412
2,21,199412
2,20,199412
2,107,199412
2,11,199412
2,99,199412
2,25,199412
2,248,199412
2,60,199412
2,4,199412
2,149,199412
2,136,199412
2,72,199412
2,23,199412
2,28,199412
2,154,199412
2,5,199412
2,0,199412
2,9,199412
2,17,199412
2,46,199412
2,93,199412
2,165,199412
2,92,199412
2,274,199412
3,300,199412
3,4,199412
4,136,199412
4,137,199412
4,69,199412
4,26,199412
4,18,199412
4,0,199412
4,139,199412
4,154,199412
4,215,199412
4,16,199412
4,27,199412
4,13,199412
4,227,199412
4,48,199412
4,51,199412
4,97,199412
4,85,199412
4,129,199412
4,126,199412
4,35,199412
4,108,199412
4,31,199412
4,92,199412
4,2,199412
4,64,199412
4,6,199412
4,124,199412
4,25,199412
4,81,199412
4,119,199412
4,9,199412
4,54,199412
4,14,199412
4,633,199412
4,17,199412
4,305,199412
4,100,199412
4,19,199412
4,52,199412
4,1,199412
4,525,199412
4,99,199412
4,60,199412
4,28,199412
4,10,199412
4,23,199412
4,866,199412
4,22,199412
4,214,199412
4,128,199412
4,196,199412
4,133,199412
4,306,199412
4,761,199412
4,113,199412
4,164,199412
4,223,199412
4,248,199412
4,20,199412
4,109,199412
4,268,199412
4,46,199412
4,3,199412
4,184,199412
4,135,199412
4,301,199412
4,127,199412
4,7,199412
4,300,199412
4,107,199412
4,110,199412
4,59,199412
4,317,199412
4,843,199412
4,89,199412
4,183,199412
4,121,199412
4,311,199412
4,33,199412
4,427,199412
4,21,199412
4,213,199412
4,146,199412
4,50,199412
4,177,199412
4,222,199412
4,112,199412
4,160,199412
4,5,199412
4,11,199412
4,40,199412
4,29,199412
