i,j,t
0,6,199805
0,96,199805
0,15,199805
0,33,199805
0,69,199805
0,120,199805
0,52,199805
0,53,199805
0,117,199805
0,39,199805
0,21,199805
0,2,199805
0,57,199805
0,26,199805
0,183,199805
0,24,199805
0,83,199805
0,14,199805
0,23,199805
0,17,199805
0,18,199805
0,64,199805
0,126,199805
0,142,199805
0,11,199805
0,19,199805
0,85,199805
0,10,199805
0,112,199805
0,143,199805
0,76,199805
0,16,199805
0,29,199805
0,72,199805
0,13,199805
0,5,199805
0,156,199805
0,20,199805
0,27,199805
0,59,199805
0,77,199805
0,113,199805
0,115,199805
0,149,199805
0,9,199805
0,81,199805
0,51,199805
0,102,199805
0,28,199805
0,124,199805
0,165,199805
0,137,199805
0,108,199805
0,100,199805
0,48,199805
0,135,199805
0,99,199805
0,31,199805
0,1,199805
0,40,199805
0,97,199805
0,160,199805
0,32,199805
0,60,199805
0,80,199805
0,35,199805
0,146,199805
0,136,199805
0,46,199805
0,274,199805
0,154,199805
0,92,199805
0,25,199805
1,96,199805
1,80,199805
1,13,199805
1,53,199805
1,165,199805
1,76,199805
1,26,199805
1,18,199805
1,23,199805
1,40,199805
1,11,199805
1,108,199805
1,32,199805
1,117,199805
1,38,199805
1,16,199805
1,19,199805
1,137,199805
1,4,199805
1,64,199805
1,375,199805
1,69,199805
1,99,199805
1,29,199805
1,5,199805
1,48,199805
1,12,199805
1,196,199805
1,120,199805
1,14,199805
1,77,199805
1,131,199805
1,30,199805
1,6,199805
1,102,199805
1,52,199805
1,28,199805
1,21,199805
1,83,199805
1,124,199805
1,54,199805
1,213,199805
1,60,199805
1,157,199805
1,22,199805
1,135,199805
1,81,199805
1,149,199805
1,7,199805
1,89,199805
1,110,199805
1,115,199805
1,51,199805
1,116,199805
1,17,199805
1,59,199805
1,183,199805
1,10,199805
1,35,199805
1,143,199805
1,46,199805
1,34,199805
1,72,199805
1,0,199805
1,2,199805
1,107,199805
1,31,199805
1,154,199805
1,136,199805
1,97,199805
1,9,199805
1,85,199805
1,27,199805
1,92,199805
1,25,199805
1,20,199805
1,133,199805
1,112,199805
1,146,199805
1,121,199805
1,113,199805
2,85,199805
2,53,199805
2,137,199805
2,0,199805
2,81,199805
2,136,199805
2,112,199805
2,10,199805
2,24,199805
2,59,199805
2,13,199805
2,6,199805
2,65,199805
2,77,199805
2,51,199805
