i,j,t
0,116,199205
0,47,199205
0,286,199205
0,124,199205
0,5,199205
0,156,199205
0,107,199205
0,143,199205
0,16,199205
0,10,199205
0,161,199205
0,83,199205
0,188,199205
0,126,199205
0,77,199205
0,81,199205
0,19,199205
0,23,199205
0,149,199205
0,22,199205
0,11,199205
0,27,199205
0,334,199205
0,28,199205
0,32,199205
0,155,199205
0,134,199205
0,154,199205
0,93,199205
0,21,199205
0,142,199205
0,4,199205
0,85,199205
0,52,199205
0,115,199205
0,120,199205
0,14,199205
0,195,199205
0,39,199205
0,64,199205
0,113,199205
0,20,199205
0,6,199205
0,165,199205
0,72,199205
0,54,199205
0,59,199205
0,13,199205
0,48,199205
0,96,199205
0,9,199205
0,17,199205
0,31,199205
0,99,199205
0,18,199205
0,2,199205
0,135,199205
0,97,199205
0,1,199205
0,108,199205
0,26,199205
0,136,199205
0,80,199205
0,60,199205
0,40,199205
0,46,199205
0,274,199205
0,29,199205
0,146,199205
0,160,199205
0,35,199205
0,137,199205
0,25,199205
0,92,199205
1,133,199205
1,47,199205
1,274,199205
1,32,199205
1,124,199205
1,23,199205
1,129,199205
1,77,199205
1,196,199205
1,117,199205
1,36,199205
1,237,199205
1,78,199205
1,93,199205
1,2,199205
1,6,199205
1,147,199205
1,108,199205
1,81,199205
1,174,199205
1,64,199205
1,156,199205
1,29,199205
1,52,199205
1,26,199205
1,38,199205
1,111,199205
1,35,199205
1,69,199205
1,136,199205
1,48,199205
1,181,199205
1,125,199205
1,150,199205
1,110,199205
1,17,199205
1,19,199205
1,16,199205
1,99,199205
1,61,199205
1,180,199205
1,20,199205
1,0,199205
1,14,199205
1,22,199205
1,107,199205
1,28,199205
1,10,199205
1,15,199205
1,13,199205
1,130,199205
1,149,199205
1,116,199205
1,80,199205
1,115,199205
1,37,199205
1,187,199205
1,160,199205
1,213,199205
1,31,199205
1,60,199205
1,59,199205
1,72,199205
1,209,199205
1,27,199205
1,18,199205
1,21,199205
1,51,199205
1,163,199205
1,34,199205
1,154,199205
1,11,199205
1,132,199205
1,135,199205
1,9,199205
1,46,199205
1,53,199205
1,97,199205
1,137,199205
1,4,199205
1,85,199205
1,146,199205
1,12,199205
1,40,199205
1,165,199205
1,25,199205
1,92,199205
1,112,199205
1,89,199205
1,121,199205
1,5,199205
1,113,199205
1,96,199205
2,116,199205
2,97,199205
2,85,199205
2,133,199205
2,14,199205
2,47,199205
2,137,199205
2,32,199205
2,25,199205
2,77,199205
2,118,199205
2,27,199205
2,36,199205
2,154,199205
2,165,199205
2,114,199205
2,21,199205
2,152,199205
2,189,199205
2,80,199205
2,277,199205
2,134,199205
2,117,199205
2,150,199205
2,26,199205
2,155,199205
2,115,199205
2,6,199205
2,69,199205
2,23,199205
2,126,199205
2,156,199205
2,48,199205
2,157,199205
2,19,199205
2,9,199205
2,0,199205
2,53,199205
2,81,199205
2,99,199205
2,124,199205
2,35,199205
2,107,199205
2,136,199205
2,10,199205
2,96,199205
2,16,199205
2,4,199205
2,5,199205
2,13,199205
2,149,199205
2,31,199205
2,20,199205
2,72,199205
2,135,199205
2,28,199205
2,17,199205
2,59,199205
2,40,199205
2,11,199205
2,46,199205
2,93,199205
2,1,199205
2,29,199205
2,160,199205
2,92,199205
2,274,199205
3,311,199205
3,50,199205
3,51,199205
3,248,199205
3,4,199205
4,196,199205
4,19,199205
4,102,199205
4,238,199205
4,741,199205
4,133,199205
4,24,199205
4,124,199205
4,108,199205
4,35,199205
4,64,199205
4,78,199205
4,88,199205
4,39,199205
4,1,199205
4,84,199205
4,113,199205
4,99,199205
4,77,199205
4,136,199205
4,27,199205
4,158,199205
4,52,199205
4,142,199205
4,278,199205
4,45,199205
4,21,199205
4,214,199205
4,157,199205
4,180,199205
4,29,199205
4,144,199205
4,17,199205
4,25,199205
4,16,199205
4,28,199205
4,0,199205
4,13,199205
4,185,199205
4,132,199205
4,215,199205
4,22,199205
4,305,199205
4,137,199205
4,633,199205
4,31,199205
4,23,199205
4,525,199205
4,85,199205
4,127,199205
4,3,199205
4,223,199205
4,10,199205
4,6,199205
4,60,199205
4,30,199205
4,26,199205
4,128,199205
4,222,199205
4,164,199205
4,306,199205
4,248,199205
4,51,199205
4,427,199205
4,109,199205
4,33,199205
4,184,199205
4,54,199205
4,300,199205
4,7,199205
4,317,199205
4,301,199205
4,46,199205
4,107,199205
4,177,199205
4,50,199205
4,183,199205
4,843,199205
4,69,199205
4,213,199205
4,121,199205
4,311,199205
4,110,199205
4,59,199205
4,5,199205
4,20,199205
4,112,199205
4,89,199205
4,160,199205
4,146,199205
4,40,199205
4,154,199205
4,97,199205
4,11,199205
4,32,199205
4,18,199205
5,80,199205
5,31,199205
5,53,199205
5,274,199205
5,187,199205
5,149,199205
5,27,199205
5,72,199205
5,64,199205
5,38,199205
5,113,199205
5,76,199205
5,115,199205
5,28,199205
5,93,199205
5,23,199205
5,154,199205
5,124,199205
5,85,199205
5,14,199205
5,25,199205
5,96,199205
5,99,199205
5,16,199205
5,116,199205
5,97,199205
5,21,199205
5,69,199205
5,135,199205
5,2,199205
5,165,199205
5,150,199205
5,213,199205
5,92,199205
5,133,199205
5,51,199205
5,10,199205
5,4,199205
5,137,199205
5,121,199205
5,11,199205
5,136,199205
5,1,199205
5,107,199205
5,29,199205
5,17,199205
6,97,199205
6,59,199205
6,118,199205
6,29,199205
6,4,199205
6,173,199205
6,148,199205
6,2,199205
6,180,199205
6,27,199205
6,134,199205
6,143,199205
6,98,199205
6,139,199205
6,82,199205
6,43,199205
6,36,199205
6,107,199205
6,21,199205
6,152,199205
6,154,199205
6,9,199205
6,14,199205
6,53,199205
6,39,199205
6,18,199205
6,35,199205
6,100,199205
6,146,199205
6,85,199205
6,165,199205
6,17,199205
6,94,199205
6,54,199205
6,96,199205
6,23,199205
6,92,199205
6,106,199205
6,133,199205
6,181,199205
6,51,199205
6,1,199205
6,342,199205
6,0,199205
6,28,199205
6,137,199205
6,132,199205
6,57,199205
6,113,199205
6,20,199205
6,129,199205
6,108,199205
6,48,199205
6,13,199205
6,320,199205
6,156,199205
6,155,199205
6,52,199205
6,55,199205
6,102,199205
6,135,199205
6,126,199205
6,10,199205
6,194,199205
6,24,199205
6,81,199205
6,77,199205
6,117,199205
6,83,199205
6,172,199205
6,38,199205
6,60,199205
6,76,199205
6,120,199205
6,160,199205
6,142,199205
6,40,199205
6,31,199205
6,64,199205
6,32,199205
6,136,199205
6,16,199205
6,46,199205
6,99,199205
6,25,199205
7,23,199205
7,29,199205
7,90,199205
7,323,199205
7,92,199205
7,10,199205
7,770,199205
7,8,199205
7,17,199205
7,4,199205
7,20,199205
7,89,199205
7,243,199205
7,137,199205
8,90,199205
8,32,199205
8,243,199205
8,29,199205
8,89,199205
8,7,199205
8,17,199205
8,20,199205
9,85,199205
9,80,199205
9,31,199205
9,98,199205
9,16,199205
9,137,199205
9,165,199205
9,115,199205
9,5,199205
9,28,199205
9,20,199205
9,181,199205
9,58,199205
9,21,199205
9,124,199205
9,100,199205
9,93,199205
9,55,199205
9,38,199205
9,52,199205
9,97,199205
9,83,199205
9,53,199205
9,146,199205
9,160,199205
9,76,199205
9,11,199205
9,117,199205
9,107,199205
9,116,199205
9,60,199205
9,59,199205
9,143,199205
9,77,199205
9,92,199205
9,6,199205
9,48,199205
9,47,199205
9,99,199205
9,113,199205
9,176,199205
9,40,199205
9,24,199205
9,32,199205
9,25,199205
9,248,199205
9,2,199205
9,149,199205
9,96,199205
9,10,199205
9,72,199205
9,0,199205
9,23,199205
9,17,199205
9,187,199205
9,135,199205
9,29,199205
9,1,199205
9,154,199205
9,136,199205
9,27,199205
9,274,199205
10,116,199205
10,80,199205
10,30,199205
10,31,199205
10,47,199205
10,274,199205
10,99,199205
10,17,199205
10,2,199205
10,20,199205
10,16,199205
10,78,199205
10,104,199205
10,61,199205
10,196,199205
10,107,199205
10,29,199205
10,72,199205
10,92,199205
10,46,199205
10,60,199205
10,27,199205
10,52,199205
10,48,199205
10,77,199205
10,85,199205
10,97,199205
10,4,199205
10,0,199205
10,12,199205
10,110,199205
10,137,199205
10,32,199205
10,9,199205
10,102,199205
10,150,199205
10,40,199205
10,14,199205
10,35,199205
10,26,199205
10,89,199205
10,13,199205
10,135,199205
10,19,199205
10,187,199205
10,34,199205
10,1,199205
10,54,199205
10,51,199205
10,115,199205
10,25,199205
10,59,199205
10,132,199205
10,154,199205
10,149,199205
10,5,199205
10,21,199205
10,22,199205
10,53,199205
10,96,199205
10,6,199205
10,11,199205
10,18,199205
10,160,199205
10,136,199205
10,165,199205
10,146,199205
10,81,199205
10,113,199205
10,112,199205
10,133,199205
10,23,199205
10,28,199205
11,110,199205
11,132,199205
11,4,199205
11,53,199205
11,78,199205
11,97,199205
11,124,199205
11,52,199205
11,100,199205
11,146,199205
11,0,199205
11,72,199205
11,14,199205
11,9,199205
11,20,199205
11,142,199205
11,46,199205
11,6,199205
11,83,199205
11,81,199205
11,13,199205
11,18,199205
11,26,199205
11,16,199205
11,23,199205
11,19,199205
11,60,199205
11,113,199205
11,29,199205
11,12,199205
11,7,199205
11,35,199205
11,169,199205
11,268,199205
11,105,199205
11,25,199205
11,183,199205
11,165,199205
11,48,199205
11,122,199205
11,85,199205
11,136,199205
11,89,199205
11,147,199205
11,59,199205
11,238,199205
11,22,199205
11,111,199205
11,61,199205
11,88,199205
11,133,199205
11,2,199205
11,223,199205
11,10,199205
11,86,199205
11,84,199205
11,164,199205
11,154,199205
11,150,199205
11,1,199205
11,30,199205
11,64,199205
11,137,199205
11,107,199205
11,27,199205
11,5,199205
11,96,199205
11,69,199205
11,28,199205
11,177,199205
11,112,199205
11,21,199205
11,51,199205
11,17,199205
12,132,199205
12,112,199205
12,21,199205
12,113,199205
12,180,199205
12,54,199205
12,55,199205
12,84,199205
12,45,199205
12,93,199205
12,30,199205
12,107,199205
12,40,199205
12,154,199205
12,142,199205
12,119,199205
12,165,199205
12,101,199205
12,98,199205
12,24,199205
12,1,199205
12,81,199205
12,4,199205
12,77,199205
12,100,199205
12,46,199205
12,150,199205
12,20,199205
12,31,199205
12,32,199205
12,38,199205
12,11,199205
12,137,199205
12,13,199205
12,17,199205
12,10,199205
12,23,199205
12,96,199205
12,248,199205
12,26,199205
12,60,199205
12,83,199205
12,99,199205
12,160,199205
12,25,199205
12,97,199205
12,29,199205
12,136,199205
12,18,199205
13,6,199205
13,40,199205
13,102,199205
13,53,199205
13,161,199205
13,173,199205
13,172,199205
13,81,199205
13,60,199205
13,52,199205
13,107,199205
13,85,199205
13,35,199205
13,77,199205
13,213,199205
13,20,199205
13,136,199205
13,157,199205
13,10,199205
13,11,199205
13,93,199205
13,27,199205
13,154,199205
13,143,199205
13,36,199205
13,362,199205
13,54,199205
13,152,199205
13,82,199205
13,131,199205
13,100,199205
13,97,199205
13,1,199205
13,23,199205
13,108,199205
13,28,199205
13,78,199205
13,26,199205
13,106,199205
13,137,199205
13,39,199205
13,32,199205
13,2,199205
13,17,199205
13,139,199205
13,94,199205
13,96,199205
13,4,199205
13,113,199205
13,29,199205
13,99,199205
13,24,199205
13,48,199205
13,57,199205
13,51,199205
13,45,199205
13,76,199205
13,117,199205
13,0,199205
13,293,199205
13,120,199205
13,126,199205
13,19,199205
13,83,199205
13,283,199205
13,289,199205
13,313,199205
13,155,199205
13,38,199205
13,180,199205
13,297,199205
13,59,199205
13,142,199205
13,16,199205
13,119,199205
13,55,199205
13,134,199205
13,114,199205
13,208,199205
13,14,199205
13,112,199205
13,160,199205
13,178,199205
13,31,199205
13,25,199205
13,146,199205
13,64,199205
13,129,199205
13,46,199205
13,18,199205
14,165,199205
14,60,199205
14,173,199205
14,172,199205
14,47,199205
14,121,199205
14,161,199205
14,142,199205
14,25,199205
14,51,199205
14,150,199205
14,55,199205
14,85,199205
14,154,199205
14,77,199205
14,107,199205
14,104,199205
14,4,199205
14,39,199205
14,100,199205
14,112,199205
14,78,199205
14,265,199205
14,132,199205
14,157,199205
14,1,199205
14,92,199205
14,12,199205
14,0,199205
14,28,199205
14,137,199205
14,278,199205
14,21,199205
14,29,199205
14,108,199205
14,342,199205
14,80,199205
14,17,199205
14,22,199205
14,2,199205
14,58,199205
14,24,199205
14,135,199205
14,139,199205
14,83,199205
14,129,199205
14,20,199205
14,59,199205
14,6,199205
14,180,199205
14,126,199205
14,117,199205
14,140,199205
14,10,199205
14,81,199205
14,36,199205
14,120,199205
14,48,199205
14,32,199205
14,38,199205
14,13,199205
14,16,199205
14,26,199205
14,102,199205
14,97,199205
14,146,199205
14,18,199205
14,35,199205
14,52,199205
14,136,199205
14,31,199205
14,46,199205
14,40,199205
15,132,199205
15,163,199205
15,143,199205
15,79,199205
15,174,199205
15,5,199205
15,74,199205
15,77,199205
15,51,199205
15,96,199205
15,0,199205
15,271,199205
15,40,199205
15,137,199205
15,154,199205
15,1,199205
15,29,199205
15,18,199205
15,136,199205
16,286,199205
16,9,199205
16,77,199205
16,342,199205
16,61,199205
16,137,199205
16,8,199205
16,154,199205
16,174,199205
16,234,199205
16,97,199205
16,334,199205
16,59,199205
16,11,199205
16,144,199205
16,72,199205
16,27,199205
16,22,199205
16,163,199205
16,25,199205
16,278,199205
16,85,199205
16,133,199205
16,89,199205
16,0,199205
16,92,199205
16,143,199205
16,320,199205
16,21,199205
16,34,199205
16,78,199205
16,108,199205
16,129,199205
16,94,199205
16,55,199205
16,28,199205
16,2,199205
16,20,199205
16,5,199205
16,60,199205
16,36,199205
16,32,199205
16,4,199205
16,35,199205
16,120,199205
16,48,199205
16,17,199205
16,38,199205
16,31,199205
16,142,199205
16,64,199205
16,102,199205
16,1,199205
16,10,199205
16,13,199205
16,14,199205
16,54,199205
16,18,199205
16,26,199205
16,19,199205
16,83,199205
16,52,199205
16,146,199205
16,46,199205
16,99,199205
16,40,199205
16,29,199205
16,135,199205
16,6,199205
16,136,199205
17,16,199205
17,47,199205
17,274,199205
17,187,199205
17,32,199205
17,89,199205
17,77,199205
17,124,199205
17,27,199205
17,113,199205
17,29,199205
17,120,199205
17,116,199205
17,61,199205
17,30,199205
17,111,199205
17,26,199205
17,149,199205
17,81,199205
17,60,199205
