i,j,t
0,97,200303
0,31,200303
0,157,200303
0,65,200303
0,23,200303
0,188,200303
0,160,200303
0,25,200303
0,143,200303
0,118,200303
0,77,200303
0,336,200303
0,433,200303
0,24,200303
0,419,200303
0,19,200303
0,136,200303
0,13,200303
0,132,200303
0,100,200303
0,51,200303
0,46,200303
0,169,200303
0,115,200303
0,155,200303
0,40,200303
0,76,200303
0,16,200303
0,164,200303
0,30,200303
0,183,200303
0,181,200303
0,233,200303
0,102,200303
0,54,200303
0,2,200303
0,69,200303
0,81,200303
0,35,200303
0,21,200303
0,59,200303
0,165,200303
0,149,200303
0,73,200303
0,116,200303
0,14,200303
0,4,200303
0,45,200303
0,101,200303
0,107,200303
0,163,200303
0,52,200303
0,131,200303
0,27,200303
0,6,200303
0,61,200303
0,265,200303
0,85,200303
0,120,200303
0,113,200303
0,11,200303
0,20,200303
0,10,200303
0,15,200303
0,74,200303
0,17,200303
0,112,200303
0,176,200303
0,119,200303
0,124,200303
0,26,200303
0,197,200303
0,36,200303
0,146,200303
0,96,200303
0,5,200303
0,1,200303
0,64,200303
0,135,200303
0,28,200303
0,99,200303
0,48,200303
0,18,200303
0,32,200303
0,80,200303
0,29,200303
0,154,200303
0,137,200303
0,108,200303
0,60,200303
0,274,200303
0,92,200303
1,165,200303
1,11,200303
1,85,200303
1,28,200303
1,13,200303
1,31,200303
1,129,200303
1,10,200303
1,136,200303
1,37,200303
1,143,200303
1,371,200303
1,784,200303
1,27,200303
1,81,200303
1,209,200303
1,112,200303
1,77,200303
1,5,200303
1,150,200303
1,35,200303
1,23,200303
1,160,200303
1,433,200303
1,6,200303
1,159,200303
1,146,200303
1,175,200303
1,398,200303
1,96,200303
1,282,200303
1,137,200303
1,22,200303
1,97,200303
1,29,200303
1,60,200303
1,706,200303
1,48,200303
1,139,200303
1,17,200303
1,274,200303
1,20,200303
1,4,200303
1,26,200303
1,64,200303
1,495,200303
1,19,200303
1,54,200303
1,155,200303
1,1355,200303
1,1190,200303
1,38,200303
1,30,200303
1,14,200303
1,69,200303
1,108,200303
1,102,200303
1,52,200303
1,131,200303
1,346,200303
1,941,200303
1,51,200303
1,18,200303
1,89,200303
1,376,200303
1,16,200303
1,157,200303
1,116,200303
1,25,200303
1,149,200303
1,183,200303
1,395,200303
1,100,200303
1,113,200303
1,7,200303
1,303,200303
1,115,200303
1,103,200303
1,121,200303
1,2,200303
1,133,200303
1,12,200303
1,184,200303
1,906,200303
1,80,200303
1,70,200303
1,130,200303
1,261,200303
1,32,200303
1,124,200303
1,0,200303
1,132,200303
1,33,200303
1,59,200303
1,211,200303
1,53,200303
1,34,200303
1,142,200303
1,83,200303
1,119,200303
1,189,200303
1,40,200303
1,213,200303
1,154,200303
1,107,200303
1,72,200303
1,9,200303
1,99,200303
1,46,200303
1,92,200303
1,135,200303
1,21,200303
2,117,200303
2,93,200303
2,143,200303
2,339,200303
2,85,200303
2,25,200303
2,282,200303
2,165,200303
2,552,200303
2,160,200303
2,433,200303
2,137,200303
2,24,200303
2,13,200303
2,52,200303
2,4,200303
2,22,200303
2,112,200303
2,77,200303
2,60,200303
2,19,200303
2,97,200303
2,29,200303
2,16,200303
2,211,200303
2,10,200303
2,181,200303
2,17,200303
2,31,200303
2,153,200303
2,136,200303
2,81,200303
2,139,200303
2,120,200303
2,11,200303
2,96,200303
