i,j,t
0,85,199708
0,142,199708
0,53,199708
0,76,199708
0,60,199708
0,154,199708
0,9,199708
0,23,199708
0,126,199708
0,11,199708
0,69,199708
0,2,199708
0,38,199708
0,27,199708
0,143,199708
0,116,199708
0,16,199708
0,54,199708
0,22,199708
0,61,199708
0,6,199708
0,362,199708
0,52,199708
0,45,199708
0,81,199708
0,78,199708
0,112,199708
0,18,199708
0,165,199708
0,39,199708
0,64,199708
0,5,199708
0,134,199708
0,149,199708
0,19,199708
0,156,199708
0,31,199708
0,137,199708
0,26,199708
0,28,199708
0,96,199708
0,20,199708
0,10,199708
0,72,199708
0,102,199708
0,99,199708
0,113,199708
0,13,199708
0,77,199708
0,108,199708
0,14,199708
0,17,199708
0,100,199708
0,59,199708
0,135,199708
0,48,199708
0,1,199708
0,40,199708
0,32,199708
0,97,199708
0,136,199708
0,29,199708
0,160,199708
0,146,199708
0,35,199708
0,80,199708
0,46,199708
0,274,199708
0,92,199708
0,25,199708
1,96,199708
1,85,199708
1,53,199708
1,32,199708
1,165,199708
1,77,199708
1,135,199708
1,18,199708
1,5,199708
1,19,199708
1,4,199708
1,20,199708
1,11,199708
1,154,199708
1,81,199708
1,216,199708
1,16,199708
1,137,199708
1,27,199708
1,64,199708
1,181,199708
1,248,199708
1,29,199708
1,180,199708
1,6,199708
1,45,199708
1,60,199708
1,52,199708
1,120,199708
1,80,199708
1,10,199708
1,188,199708
1,14,199708
1,139,199708
1,12,199708
1,26,199708
1,17,199708
1,21,199708
1,108,199708
1,195,199708
1,69,199708
1,36,199708
1,13,199708
1,54,199708
1,157,199708
1,99,199708
1,22,199708
1,51,199708
1,97,199708
1,110,199708
1,28,199708
1,89,199708
1,7,199708
1,59,199708
1,102,199708
1,149,199708
1,115,199708
1,183,199708
1,116,199708
1,124,199708
1,35,199708
1,143,199708
1,136,199708
1,0,199708
1,46,199708
1,31,199708
1,34,199708
1,2,199708
1,72,199708
1,107,199708
1,9,199708
1,92,199708
1,25,199708
1,133,199708
1,40,199708
1,121,199708
1,112,199708
1,146,199708
1,23,199708
1,113,199708
2,36,199708
2,137,199708
2,176,199708
2,13,199708
2,117,199708
2,0,199708
2,6,199708
2,100,199708
2,142,199708
2,154,199708
2,85,199708
2,182,199708
2,40,199708
2,180,199708
2,48,199708
2,113,199708
2,46,199708
2,120,199708
