i,j,t
0,160,201104
0,143,201104
0,188,201104
0,58,201104
0,101,201104
0,552,201104
0,512,201104
0,149,201104
0,265,201104
0,45,201104
0,64,201104
0,2,201104
0,25,201104
0,155,201104
0,9,201104
0,116,201104
0,139,201104
0,85,201104
0,12,201104
0,26,201104
0,51,201104
0,32,201104
0,124,201104
0,57,201104
0,31,201104
0,6,201104
0,11,201104
0,40,201104
0,183,201104
0,20,201104
0,27,201104
0,60,201104
0,274,201104
0,99,201104
0,142,201104
0,119,201104
0,96,201104
0,77,201104
0,165,201104
0,28,201104
0,29,201104
0,83,201104
0,146,201104
0,136,201104
0,23,201104
0,17,201104
0,115,201104
0,133,201104
0,180,201104
0,4,201104
0,18,201104
0,154,201104
0,21,201104
0,52,201104
0,36,201104
0,72,201104
0,59,201104
0,38,201104
0,113,201104
0,19,201104
0,5,201104
0,16,201104
0,13,201104
0,46,201104
0,14,201104
0,54,201104
0,1,201104
0,80,201104
0,48,201104
0,135,201104
0,10,201104
0,108,201104
0,97,201104
0,35,201104
0,137,201104
0,92,201104
1,121,201104
1,209,201104
1,96,201104
1,160,201104
1,143,201104
1,1236,201104
1,23,201104
1,1227,201104
1,92,201104
1,10,201104
1,26,201104
1,135,201104
1,29,201104
1,325,201104
1,950,201104
1,21,201104
1,487,201104
1,136,201104
1,784,201104
1,5,201104
1,85,201104
1,77,201104
1,247,201104
1,28,201104
1,146,201104
1,175,201104
1,552,201104
1,941,201104
1,244,201104
1,165,201104
1,111,201104
1,274,201104
1,672,201104
1,22,201104
1,2,201104
1,25,201104
1,9,201104
1,444,201104
1,108,201104
1,83,201104
1,51,201104
1,149,201104
1,33,201104
1,139,201104
1,53,201104
1,11,201104
1,376,201104
1,116,201104
1,13,201104
1,19,201104
1,12,201104
1,180,201104
1,17,201104
1,64,201104
1,214,201104
1,18,201104
1,16,201104
1,299,201104
1,119,201104
1,60,201104
1,115,201104
1,6,201104
1,80,201104
1,14,201104
1,100,201104
1,1355,201104
1,27,201104
1,52,201104
1,113,201104
1,130,201104
1,124,201104
1,70,201104
1,261,201104
1,110,201104
1,183,201104
1,69,201104
1,102,201104
1,48,201104
1,20,201104
1,155,201104
1,132,201104
1,35,201104
1,142,201104
1,8,201104
1,0,201104
1,243,201104
1,211,201104
1,37,201104
1,906,201104
1,72,201104
1,54,201104
1,189,201104
1,81,201104
1,97,201104
1,59,201104
1,40,201104
1,89,201104
1,7,201104
1,32,201104
1,150,201104
1,107,201104
1,133,201104
1,213,201104
1,31,201104
1,154,201104
1,99,201104
1,4,201104
1,112,201104
1,137,201104
1,46,201104
2,22,201104
2,339,201104
2,138,201104
2,93,201104
2,165,201104
2,20,201104
2,14,201104
2,160,201104
2,11,201104
2,143,201104
2,552,201104
2,385,201104
2,113,201104
2,213,201104
2,10,201104
2,72,201104
2,53,201104
2,87,201104
2,133,201104
2,150,201104
2,81,201104
2,45,201104
2,18,201104
2,54,201104
2,96,201104
2,177,201104
2,274,201104
2,28,201104
2,35,201104
2,13,201104
2,4,201104
2,25,201104
2,155,201104
2,102,201104
2,16,201104
2,99,201104
2,0,201104
2,46,201104
2,17,201104
2,176,201104
2,1,201104
2,135,201104
2,97,201104
2,32,201104
2,21,201104
2,80,201104
2,115,201104
2,107,201104
2,1227,201104
2,69,201104
2,40,201104
2,124,201104
2,29,201104
2,64,201104
2,108,201104
2,59,201104
2,51,201104
2,112,201104
2,142,201104
2,19,201104
2,23,201104
2,5,201104
2,167,201104
2,346,201104
2,393,201104
2,154,201104
2,52,201104
2,341,201104
2,157,201104
2,12,201104
2,120,201104
2,183,201104
2,1169,201104
2,136,201104
2,116,201104
2,26,201104
2,27,201104
2,83,201104
2,9,201104
2,6,201104
2,60,201104
2,31,201104
2,92,201104
2,137,201104
3,69,201104
3,311,201104
4,85,201104
4,427,201104
4,51,201104
4,127,201104
4,160,201104
4,110,201104
4,109,201104
4,843,201104
4,21,201104
4,1315,201104
4,5,201104
4,1070,201104
4,222,201104
4,9,201104
4,39,201104
4,781,201104
4,102,201104
4,72,201104
4,19,201104
4,149,201104
4,48,201104
4,133,201104
4,92,201104
4,83,201104
4,77,201104
4,27,201104
4,26,201104
4,40,201104
4,52,201104
4,97,201104
4,113,201104
4,54,201104
4,124,201104
4,741,201104
4,80,201104
4,22,201104
4,211,201104
4,165,201104
4,10,201104
4,100,201104
4,1144,201104
4,32,201104
4,45,201104
4,2,201104
4,142,201104
4,23,201104
4,60,201104
4,154,201104
4,346,201104
4,137,201104
4,59,201104
4,28,201104
4,155,201104
4,633,201104
4,99,201104
4,29,201104
4,305,201104
4,306,201104
4,13,201104
4,64,201104
4,17,201104
4,128,201104
4,12,201104
4,1169,201104
4,0,201104
4,31,201104
4,14,201104
4,88,201104
4,274,201104
4,18,201104
4,317,201104
4,84,201104
4,189,201104
4,20,201104
4,819,201104
4,107,201104
4,184,201104
4,86,201104
4,300,201104
4,11,201104
4,146,201104
4,183,201104
4,223,201104
4,69,201104
4,30,201104
4,150,201104
4,301,201104
4,121,201104
4,214,201104
4,25,201104
4,311,201104
4,50,201104
4,33,201104
4,35,201104
4,96,201104
4,243,201104
4,46,201104
4,8,201104
4,164,201104
4,89,201104
4,112,201104
4,7,201104
4,177,201104
4,6,201104
4,196,201104
4,135,201104
4,136,201104
4,1,201104
4,213,201104
5,143,201104
5,817,201104
5,1,201104
5,89,201104
5,160,201104
5,51,201104
5,6,201104
5,4,201104
5,274,201104
5,10,201104
5,142,201104
5,552,201104
5,11,201104
5,110,201104
5,17,201104
5,39,201104
5,819,201104
5,19,201104
5,77,201104
5,137,201104
5,23,201104
5,261,201104
5,36,201104
5,1498,201104
5,155,201104
5,113,201104
5,135,201104
5,81,201104
5,18,201104
5,27,201104
5,136,201104
5,40,201104
5,133,201104
5,54,201104
5,100,201104
5,124,201104
5,119,201104
5,247,201104
5,16,201104
5,211,201104
5,31,201104
5,13,201104
5,180,201104
5,0,201104
5,116,201104
5,93,201104
5,80,201104
5,2,201104
5,52,201104
5,38,201104
5,25,201104
5,8,201104
5,9,201104
5,165,201104
5,108,201104
5,48,201104
5,32,201104
5,154,201104
5,22,201104
5,60,201104
5,33,201104
5,222,201104
5,14,201104
5,7,201104
5,243,201104
5,64,201104
5,85,201104
5,183,201104
5,59,201104
5,107,201104
5,96,201104
5,69,201104
5,92,201104
5,121,201104
5,28,201104
6,59,201104
6,160,201104
6,176,201104
6,32,201104
6,815,201104
6,16,201104
6,55,201104
6,13,201104
6,133,201104
6,71,201104
6,35,201104
6,137,201104
6,117,201104
6,138,201104
6,97,201104
6,19,201104
6,5,201104
6,102,201104
6,175,201104
6,77,201104
6,126,201104
6,14,201104
6,132,201104
6,11,201104
6,27,201104
6,110,201104
6,380,201104
6,52,201104
6,17,201104
6,146,201104
6,64,201104
6,155,201104
6,25,201104
6,180,201104
6,143,201104
6,29,201104
6,278,201104
6,98,201104
6,158,201104
6,46,201104
6,51,201104
6,85,201104
6,354,201104
6,135,201104
6,739,201104
6,40,201104
6,18,201104
6,28,201104
6,274,201104
6,78,201104
6,320,201104
6,154,201104
6,136,201104
6,21,201104
6,139,201104
6,1,201104
6,83,201104
6,34,201104
6,45,201104
6,266,201104
6,213,201104
6,12,201104
6,10,201104
6,107,201104
6,237,201104
6,124,201104
6,544,201104
6,72,201104
6,101,201104
6,131,201104
6,9,201104
6,54,201104
6,0,201104
6,81,201104
6,100,201104
6,181,201104
6,38,201104
6,99,201104
6,182,201104
6,338,201104
6,142,201104
6,57,201104
6,24,201104
6,172,201104
6,76,201104
6,108,201104
6,194,201104
6,120,201104
6,20,201104
6,2,201104
6,31,201104
6,134,201104
6,89,201104
6,36,201104
6,113,201104
6,4,201104
6,129,201104
6,48,201104
6,60,201104
7,8,201104
7,89,201104
7,90,201104
7,243,201104
7,1408,201104
7,828,201104
7,28,201104
7,59,201104
7,110,201104
7,17,201104
7,770,201104
7,64,201104
7,18,201104
7,113,201104
7,29,201104
7,10,201104
7,112,201104
7,5,201104
7,21,201104
7,51,201104
7,136,201104
7,137,201104
7,4,201104
7,1,201104
7,20,201104
8,17,201104
8,121,201104
8,28,201104
8,89,201104
8,90,201104
8,243,201104
8,7,201104
8,0,201104
8,770,201104
8,5,201104
8,51,201104
8,136,201104
8,29,201104
8,112,201104
8,1,201104
8,4,201104
8,20,201104
9,72,201104
9,11,201104
9,143,201104
9,31,201104
9,274,201104
9,160,201104
9,137,201104
9,149,201104
9,71,201104
9,124,201104
9,57,201104
9,189,201104
9,62,201104
9,233,201104
9,107,201104
9,19,201104
9,165,201104
9,48,201104
9,20,201104
9,22,201104
9,93,201104
9,180,201104
9,5,201104
9,52,201104
9,40,201104
9,54,201104
9,108,201104
9,81,201104
9,136,201104
9,38,201104
9,13,201104
9,120,201104
9,154,201104
9,32,201104
9,139,201104
9,17,201104
9,26,201104
9,27,201104
9,85,201104
9,29,201104
9,4,201104
9,77,201104
9,47,201104
9,53,201104
9,0,201104
9,1147,201104
9,34,201104
9,206,201104
9,51,201104
9,96,201104
9,80,201104
9,18,201104
9,28,201104
9,60,201104
9,2,201104
9,135,201104
9,6,201104
9,25,201104
9,64,201104
9,14,201104
9,97,201104
9,1,201104
9,10,201104
9,92,201104
10,107,201104
10,781,201104
10,548,201104
10,133,201104
10,85,201104
10,11,201104
10,81,201104
10,26,201104
10,77,201104
10,143,201104
10,72,201104
10,160,201104
10,0,201104
10,4,201104
10,83,201104
10,99,201104
10,18,201104
10,96,201104
10,52,201104
10,84,201104
10,261,201104
10,36,201104
10,64,201104
10,17,201104
10,19,201104
10,1265,201104
10,60,201104
10,139,201104
10,7,201104
10,33,201104
10,13,201104
10,23,201104
10,136,201104
10,135,201104
10,80,201104
10,536,201104
10,75,201104
10,51,201104
10,154,201104
10,112,201104
10,57,201104
10,25,201104
10,62,201104
10,32,201104
10,14,201104
10,108,201104
10,299,201104
10,1147,201104
10,129,201104
10,27,201104
10,165,201104
10,764,201104
10,93,201104
10,20,201104
10,45,201104
10,1227,201104
10,119,201104
10,211,201104
10,227,201104
10,148,201104
10,214,201104
10,70,201104
10,728,201104
10,544,201104
10,339,201104
10,184,201104
10,163,201104
10,66,201104
10,170,201104
10,147,201104
10,105,201104
10,111,201104
10,123,201104
10,53,201104
10,104,201104
10,233,201104
10,30,201104
10,234,201104
10,86,201104
10,188,201104
10,38,201104
10,164,201104
10,819,201104
10,223,201104
10,138,201104
10,43,201104
10,213,201104
10,150,201104
10,181,201104
10,863,201104
10,159,201104
10,113,201104
10,15,201104
10,121,201104
10,177,201104
10,122,201104
10,265,201104
10,149,201104
10,116,201104
10,34,201104
10,969,201104
10,61,201104
10,161,201104
10,132,201104
10,115,201104
10,124,201104
10,16,201104
10,59,201104
10,54,201104
10,100,201104
10,48,201104
10,89,201104
10,155,201104
10,180,201104
10,1,201104
10,103,201104
10,102,201104
10,274,201104
10,183,201104
10,137,201104
10,9,201104
10,146,201104
10,69,201104
10,222,201104
10,40,201104
10,142,201104
10,29,201104
10,12,201104
10,31,201104
10,97,201104
10,2,201104
10,22,201104
10,35,201104
10,92,201104
10,5,201104
10,46,201104
10,21,201104
10,28,201104
10,6,201104
11,146,201104
11,228,201104
11,227,201104
11,143,201104
11,23,201104
11,20,201104
11,64,201104
11,53,201104
11,136,201104
11,183,201104
11,105,201104
11,268,201104
11,160,201104
11,112,201104
11,169,201104
11,51,201104
11,501,201104
11,5,201104
11,119,201104
11,9,201104
11,137,201104
11,100,201104
11,104,201104
11,48,201104
11,58,201104
11,133,201104
11,60,201104
11,97,201104
11,422,201104
11,77,201104
11,80,201104
11,149,201104
11,1,201104
11,72,201104
11,45,201104
11,26,201104
11,85,201104
11,83,201104
11,2,201104
11,54,201104
11,108,201104
11,21,201104
11,154,201104
11,165,201104
11,81,201104
11,17,201104
11,27,201104
11,32,201104
11,10,201104
11,274,201104
11,124,201104
11,69,201104
11,99,201104
11,223,201104
11,0,201104
11,57,201104
11,102,201104
11,113,201104
11,13,201104
11,548,201104
11,67,201104
11,372,201104
11,28,201104
11,31,201104
11,8,201104
11,111,201104
11,96,201104
11,92,201104
11,330,201104
11,147,201104
11,265,201104
11,29,201104
11,238,201104
11,107,201104
11,25,201104
11,248,201104
11,12,201104
11,70,201104
11,214,201104
11,317,201104
11,184,201104
11,33,201104
11,213,201104
11,4,201104
11,14,201104
11,88,201104
11,84,201104
11,59,201104
11,150,201104
11,22,201104
11,781,201104
11,19,201104
11,110,201104
11,86,201104
11,164,201104
11,30,201104
11,177,201104
11,121,201104
11,6,201104
11,89,201104
11,135,201104
11,18,201104
12,107,201104
12,143,201104
12,274,201104
12,159,201104
12,728,201104
12,15,201104
12,862,201104
12,160,201104
12,77,201104
12,132,201104
12,183,201104
12,144,201104
12,502,201104
12,16,201104
12,45,201104
12,2,201104
12,58,201104
12,38,201104
12,1366,201104
12,10,201104
12,9,201104
12,43,201104
12,51,201104
12,21,201104
12,330,201104
12,52,201104
12,20,201104
12,28,201104
12,146,201104
12,150,201104
12,27,201104
12,6,201104
12,31,201104
12,4,201104
12,96,201104
12,139,201104
12,5,201104
12,106,201104
12,48,201104
12,13,201104
12,113,201104
12,133,201104
12,97,201104
12,108,201104
12,53,201104
12,346,201104
12,83,201104
12,29,201104
12,32,201104
12,17,201104
12,19,201104
12,341,201104
12,14,201104
12,112,201104
12,23,201104
12,81,201104
12,375,201104
12,25,201104
12,18,201104
12,136,201104
12,60,201104
12,26,201104
12,54,201104
12,1,201104
12,99,201104
12,11,201104
12,154,201104
12,137,201104
12,135,201104
13,19,201104
13,6,201104
13,137,201104
13,146,201104
13,175,201104
13,1250,201104
13,29,201104
13,160,201104
13,132,201104
13,77,201104
13,178,201104
13,0,201104
13,60,201104
13,16,201104
13,341,201104
13,85,201104
13,143,201104
13,35,201104
13,36,201104
13,46,201104
13,21,201104
13,133,201104
13,1130,201104
13,165,201104
13,17,201104
13,23,201104
13,108,201104
13,444,201104
13,18,201104
13,115,201104
13,12,201104
13,10,201104
13,92,201104
13,69,201104
13,1366,201104
13,27,201104
13,1,201104
13,124,201104
13,495,201104
13,51,201104
13,25,201104
13,107,201104
13,161,201104
13,48,201104
13,5,201104
13,57,201104
13,100,201104
13,80,201104
13,32,201104
13,2,201104
13,64,201104
13,463,201104
13,20,201104
13,83,201104
13,26,201104
13,59,201104
13,375,201104
13,320,201104
13,66,201104
13,112,201104
13,28,201104
13,334,201104
13,82,201104
13,4,201104
13,14,201104
13,154,201104
13,96,201104
13,31,201104
13,129,201104
13,139,201104
13,136,201104
13,97,201104
13,157,201104
13,113,201104
13,11,201104
13,266,201104
13,313,201104
13,45,201104
13,89,201104
13,996,201104
13,180,201104
13,896,201104
13,766,201104
13,283,201104
13,1417,201104
13,94,201104
13,995,201104
13,40,201104
13,176,201104
13,81,201104
13,1118,201104
13,349,201104
13,38,201104
13,815,201104
13,289,201104
13,274,201104
13,297,201104
13,126,201104
13,54,201104
13,860,201104
13,120,201104
13,75,201104
13,117,201104
13,121,201104
13,172,201104
13,142,201104
13,99,201104
13,135,201104
14,2,201104
14,146,201104
14,0,201104
14,143,201104
14,160,201104
14,77,201104
14,799,201104
14,6,201104
14,26,201104
14,11,201104
14,72,201104
14,61,201104
14,136,201104
14,27,201104
14,23,201104
14,17,201104
14,34,201104
14,1,201104
14,154,201104
14,113,201104
14,99,201104
14,108,201104
14,161,201104
14,243,201104
14,183,201104
14,28,201104
14,158,201104
14,93,201104
14,149,201104
14,31,201104
14,18,201104
14,83,201104
14,76,201104
14,19,201104
14,59,201104
14,133,201104
14,85,201104
14,24,201104
14,36,201104
14,139,201104
14,32,201104
14,135,201104
14,13,201104
14,21,201104
14,46,201104
14,165,201104
14,69,201104
14,20,201104
14,96,201104
14,115,201104
14,81,201104
14,100,201104
14,588,201104
14,4,201104
14,22,201104
14,12,201104
14,16,201104
14,1020,201104
14,129,201104
14,369,201104
14,112,201104
14,51,201104
14,769,201104
14,107,201104
14,5,201104
14,124,201104
14,9,201104
14,157,201104
14,94,201104
14,35,201104
14,29,201104
14,274,201104
14,57,201104
14,58,201104
14,1366,201104
14,181,201104
14,134,201104
14,117,201104
14,40,201104
14,54,201104
14,80,201104
14,48,201104
14,45,201104
14,38,201104
14,25,201104
14,119,201104
14,92,201104
14,60,201104
14,10,201104
14,142,201104
14,180,201104
14,97,201104
14,137,201104
14,52,201104
14,155,201104
14,102,201104
15,77,201104
15,29,201104
15,143,201104
15,132,201104
15,183,201104
15,160,201104
15,24,201104
15,2,201104
15,57,201104
15,120,201104
15,18,201104
15,53,201104
15,136,201104
15,64,201104
15,375,201104
15,266,201104
15,32,201104
15,1227,201104
15,10,201104
15,137,201104
16,32,201104
16,160,201104
16,6,201104
16,142,201104
16,46,201104
16,117,201104
16,64,201104
16,281,201104
16,143,201104
16,77,201104
