i,j,t
0,80,201609
0,118,201609
0,124,201609
0,160,201609
0,143,201609
0,21,201609
0,32,201609
0,81,201609
0,24,201609
0,107,201609
0,180,201609
0,40,201609
0,58,201609
0,117,201609
0,26,201609
0,176,201609
0,14,201609
0,155,201609
0,100,201609
0,13,201609
0,113,201609
0,102,201609
0,77,201609
0,9,201609
0,16,201609
0,355,201609
0,52,201609
0,25,201609
0,12,201609
0,11,201609
0,6,201609
0,18,201609
0,188,201609
0,17,201609
0,116,201609
0,69,201609
0,29,201609
0,183,201609
0,83,201609
0,149,201609
0,346,201609
0,54,201609
0,72,201609
0,134,201609
0,97,201609
0,5,201609
0,136,201609
0,112,201609
0,48,201609
0,19,201609
0,23,201609
0,99,201609
0,375,201609
0,266,201609
0,146,201609
0,46,201609
0,60,201609
0,2,201609
0,137,201609
0,27,201609
0,28,201609
0,154,201609
0,1,201609
0,85,201609
0,10,201609
0,4,201609
0,64,201609
0,35,201609
0,59,201609
0,108,201609
0,31,201609
0,135,201609
0,274,201609
0,92,201609
1,96,201609
1,10,201609
1,23,201609
1,143,201609
1,146,201609
1,28,201609
1,433,201609
1,79,201609
1,17,201609
1,209,201609
1,784,201609
1,1236,201609
1,552,201609
1,77,201609
1,160,201609
1,5,201609
1,137,201609
1,19,201609
1,345,201609
1,100,201609
1,121,201609
1,139,201609
1,36,201609
1,361,201609
1,197,201609
1,117,201609
1,11,201609
1,83,201609
1,112,201609
1,75,201609
1,132,201609
1,20,201609
1,47,201609
1,108,201609
1,27,201609
1,142,201609
1,1269,201609
1,966,201609
1,115,201609
1,13,201609
1,4,201609
1,2,201609
1,64,201609
1,136,201609
1,48,201609
1,99,201609
1,26,201609
1,941,201609
1,1355,201609
1,12,201609
1,52,201609
1,120,201609
1,102,201609
1,261,201609
1,149,201609
1,204,201609
1,150,201609
1,51,201609
1,214,201609
1,189,201609
1,97,201609
1,906,201609
1,25,201609
1,18,201609
1,32,201609
1,124,201609
1,8,201609
1,34,201609
1,85,201609
1,243,201609
1,40,201609
1,70,201609
1,130,201609
1,53,201609
1,0,201609
1,183,201609
1,81,201609
1,59,201609
1,69,201609
1,6,201609
1,211,201609
1,16,201609
1,29,201609
1,72,201609
1,60,201609
1,54,201609
1,37,201609
1,9,201609
1,22,201609
1,133,201609
1,7,201609
1,107,201609
1,89,201609
1,31,201609
1,35,201609
1,165,201609
1,14,201609
1,154,201609
1,213,201609
1,92,201609
1,21,201609
1,113,201609
1,274,201609
1,135,201609
1,46,201609
2,137,201609
2,339,201609
2,161,201609
2,143,201609
2,21,201609
2,969,201609
2,317,201609
2,35,201609
2,552,201609
2,385,201609
2,165,201609
2,160,201609
2,247,201609
2,100,201609
2,96,201609
2,20,201609
2,176,201609
2,97,201609
2,12,201609
2,32,201609
2,142,201609
2,47,201609
2,4,201609
2,40,201609
2,133,201609
2,11,201609
2,17,201609
2,14,201609
2,119,201609
2,16,201609
2,261,201609
2,18,201609
2,38,201609
2,150,201609
2,156,201609
2,102,201609
2,99,201609
2,6,201609
2,1227,201609
2,121,201609
2,107,201609
2,115,201609
2,23,201609
2,341,201609
2,13,201609
2,155,201609
2,335,201609
2,136,201609
2,250,201609
2,149,201609
2,57,201609
