i,j,t
0,16,199012
0,165,199012
0,92,199012
0,25,199012
0,118,199012
0,2,199012
0,4,199012
0,22,199012
0,133,199012
0,34,199012
0,96,199012
0,121,199012
0,238,199012
0,10,199012
0,14,199012
0,158,199012
0,39,199012
0,107,199012
0,320,199012
0,97,199012
0,23,199012
0,51,199012
0,46,199012
0,113,199012
0,86,199012
0,64,199012
0,11,199012
0,24,199012
0,171,199012
0,33,199012
0,5,199012
0,29,199012
0,131,199012
0,189,199012
0,144,199012
0,32,199012
0,81,199012
0,48,199012
0,27,199012
0,85,199012
0,60,199012
0,117,199012
0,213,199012
0,13,199012
0,52,199012
0,1,199012
0,47,199012
0,19,199012
0,18,199012
0,6,199012
0,77,199012
0,38,199012
0,83,199012
0,102,199012
0,40,199012
0,120,199012
0,100,199012
0,20,199012
0,94,199012
0,155,199012
0,187,199012
0,116,199012
0,126,199012
0,28,199012
0,115,199012
0,108,199012
0,99,199012
0,26,199012
0,36,199012
0,142,199012
0,149,199012
0,124,199012
0,93,199012
0,135,199012
0,154,199012
0,17,199012
0,31,199012
0,72,199012
0,9,199012
0,35,199012
0,137,199012
0,59,199012
0,136,199012
0,80,199012
0,274,199012
0,146,199012
0,160,199012
1,31,199012
1,34,199012
1,17,199012
1,27,199012
1,9,199012
1,23,199012
1,51,199012
1,180,199012
1,100,199012
1,19,199012
1,85,199012
1,133,199012
1,77,199012
1,4,199012
1,81,199012
1,5,199012
1,114,199012
1,26,199012
1,12,199012
1,97,199012
1,52,199012
1,14,199012
1,13,199012
1,79,199012
1,99,199012
1,6,199012
1,29,199012
1,160,199012
1,184,199012
1,174,199012
1,247,199012
1,61,199012
1,125,199012
1,40,199012
1,207,199012
1,265,199012
1,38,199012
1,32,199012
1,111,199012
1,88,199012
1,223,199012
1,25,199012
1,120,199012
1,108,199012
1,183,199012
1,155,199012
1,139,199012
1,60,199012
1,47,199012
1,278,199012
1,210,199012
1,80,199012
1,48,199012
1,124,199012
1,142,199012
1,113,199012
1,274,199012
1,18,199012
1,35,199012
1,153,199012
1,22,199012
1,112,199012
1,21,199012
1,93,199012
1,28,199012
1,199,199012
1,71,199012
1,107,199012
1,116,199012
1,0,199012
1,115,199012
1,70,199012
1,149,199012
1,16,199012
1,10,199012
1,20,199012
1,213,199012
1,209,199012
1,130,199012
1,150,199012
1,54,199012
1,187,199012
1,72,199012
1,148,199012
1,146,199012
1,64,199012
1,163,199012
1,37,199012
1,53,199012
1,46,199012
1,135,199012
1,154,199012
1,59,199012
1,132,199012
1,2,199012
1,137,199012
1,11,199012
1,92,199012
1,121,199012
1,136,199012
1,165,199012
1,89,199012
1,96,199012
2,85,199012
2,47,199012
2,137,199012
2,60,199012
2,9,199012
2,213,199012
2,69,199012
2,144,199012
2,0,199012
2,238,199012
2,146,199012
2,101,199012
2,86,199012
2,160,199012
2,84,199012
2,59,199012
2,78,199012
2,11,199012
2,107,199012
2,110,199012
2,116,199012
2,142,199012
2,24,199012
2,51,199012
2,157,199012
2,38,199012
2,120,199012
2,131,199012
2,36,199012
2,40,199012
2,81,199012
2,32,199012
2,72,199012
2,23,199012
2,21,199012
2,124,199012
2,102,199012
2,31,199012
2,5,199012
2,77,199012
2,141,199012
2,35,199012
2,96,199012
2,117,199012
2,10,199012
2,20,199012
2,52,199012
2,98,199012
2,4,199012
2,19,199012
2,14,199012
2,133,199012
2,17,199012
2,99,199012
2,187,199012
2,13,199012
2,28,199012
2,26,199012
2,54,199012
2,136,199012
2,113,199012
2,18,199012
2,27,199012
2,135,199012
2,80,199012
2,154,199012
2,341,199012
2,25,199012
2,115,199012
2,92,199012
2,149,199012
2,6,199012
2,1,199012
2,46,199012
2,93,199012
2,29,199012
2,165,199012
2,97,199012
2,274,199012
3,4,199012
3,20,199012
3,311,199012
3,51,199012
4,1,199012
4,40,199012
4,134,199012
4,108,199012
4,48,199012
4,17,199012
4,36,199012
4,16,199012
4,132,199012
4,100,199012
4,18,199012
4,94,199012
4,59,199012
4,105,199012
4,228,199012
4,49,199012
4,52,199012
4,27,199012
4,0,199012
4,181,199012
4,238,199012
4,6,199012
4,80,199012
4,30,199012
4,23,199012
4,129,199012
4,117,199012
4,31,199012
4,14,199012
4,34,199012
4,60,199012
4,223,199012
4,12,199012
4,124,199012
