i,j,t
0,25,199611
0,99,199611
0,76,199611
0,4,199611
0,180,199611
0,27,199611
0,52,199611
0,29,199611
0,16,199611
0,38,199611
0,21,199611
0,19,199611
0,23,199611
0,112,199611
0,69,199611
0,278,199611
0,6,199611
0,31,199611
0,81,199611
0,54,199611
0,117,199611
0,45,199611
0,18,199611
0,120,199611
0,116,199611
0,155,199611
0,28,199611
0,79,199611
0,115,199611
0,9,199611
0,20,199611
0,100,199611
0,85,199611
0,13,199611
0,26,199611
0,77,199611
0,41,199611
0,96,199611
0,17,199611
0,326,199611
0,10,199611
0,216,199611
0,156,199611
0,98,199611
0,157,199611
0,154,199611
0,137,199611
0,72,199611
0,143,199611
0,188,199611
0,124,199611
0,2,199611
0,14,199611
0,108,199611
0,48,199611
0,1,199611
0,59,199611
0,135,199611
0,64,199611
0,97,199611
0,40,199611
0,11,199611
0,32,199611
0,60,199611
0,80,199611
0,160,199611
0,136,199611
0,35,199611
0,146,199611
0,46,199611
0,274,199611
0,92,199611
1,96,199611
1,165,199611
1,17,199611
1,12,199611
1,112,199611
1,51,199611
1,119,199611
1,107,199611
1,2,199611
1,40,199611
1,76,199611
1,46,199611
1,137,199611
1,27,199611
1,83,199611
1,33,199611
1,19,199611
1,248,199611
1,100,199611
1,80,199611
1,52,199611
1,180,199611
1,105,199611
1,32,199611
1,135,199611
1,97,199611
1,55,199611
1,45,199611
1,64,199611
1,195,199611
1,21,199611
1,29,199611
1,14,199611
1,99,199611
1,146,199611
1,536,199611
1,81,199611
1,60,199611
1,26,199611
1,5,199611
1,98,199611
1,376,199611
1,77,199611
1,34,199611
1,36,199611
1,35,199611
1,13,199611
1,777,199611
1,18,199611
1,371,199611
1,22,199611
1,102,199611
1,143,199611
1,28,199611
1,345,199611
1,784,199611
1,7,199611
1,89,199611
1,136,199611
1,149,199611
1,183,199611
1,54,199611
1,115,199611
1,69,199611
1,894,199611
1,299,199611
1,346,199611
1,130,199611
1,110,199611
1,10,199611
1,16,199611
1,116,199611
1,189,199611
1,108,199611
1,70,199611
1,213,199611
1,59,199611
1,0,199611
1,160,199611
1,124,199611
1,209,199611
1,6,199611
1,37,199611
1,150,199611
1,132,199611
1,4,199611
1,31,199611
1,154,199611
1,72,199611
1,11,199611
1,9,199611
1,85,199611
1,53,199611
1,133,199611
1,92,199611
1,25,199611
1,121,199611
1,20,199611
1,23,199611
1,113,199611
2,137,199611
2,23,199611
2,108,199611
2,85,199611
2,142,199611
2,16,199611
2,152,199611
2,25,199611
2,81,199611
2,208,199611
2,18,199611
2,26,199611
2,83,199611
2,28,199611
2,180,199611
2,94,199611
2,40,199611
2,32,199611
2,165,199611
2,98,199611
2,120,199611
2,113,199611
2,216,199611
2,48,199611
2,132,199611
2,116,199611
2,107,199611
2,188,199611
2,112,199611
2,220,199611
2,136,199611
2,5,199611
2,51,199611
2,99,199611
2,27,199611
2,10,199611
2,6,199611
2,248,199611
2,80,199611
2,47,199611
2,14,199611
2,20,199611
2,19,199611
2,21,199611
2,149,199611
2,124,199611
2,0,199611
2,72,199611
2,9,199611
2,154,199611
2,135,199611
2,96,199611
2,60,199611
2,46,199611
2,17,199611
2,31,199611
2,53,199611
2,93,199611
2,11,199611
2,146,199611
2,1,199611
2,29,199611
2,160,199611
2,92,199611
2,97,199611
2,274,199611
3,69,199611
3,4,199611
3,300,199611
4,96,199611
4,165,199611
4,10,199611
4,5,199611
4,1,199611
4,154,199611
4,100,199611
4,124,199611
4,135,199611
4,137,199611
4,77,199611
4,72,199611
4,300,199611
4,176,199611
4,107,199611
4,305,199611
4,268,199611
4,761,199611
4,131,199611
4,6,199611
4,35,199611
4,146,199611
4,14,199611
4,227,199611
4,142,199611
4,29,199611
4,19,199611
4,866,199611
4,633,199611
