i,j,t
0,552,201504
0,160,201504
0,97,201504
0,85,201504
0,32,201504
0,48,201504
0,89,201504
0,60,201504
0,35,201504
0,371,201504
0,36,201504
0,51,201504
0,19,201504
0,1,201504
0,144,201504
0,113,201504
0,172,201504
0,40,201504
0,266,201504
0,80,201504
0,118,201504
0,124,201504
0,143,201504
0,81,201504
0,76,201504
0,25,201504
0,278,201504
0,82,201504
0,52,201504
0,129,201504
0,134,201504
0,133,201504
0,11,201504
0,26,201504
0,107,201504
0,77,201504
0,119,201504
0,18,201504
0,1366,201504
0,181,201504
0,102,201504
0,149,201504
0,14,201504
0,116,201504
0,117,201504
0,69,201504
0,2,201504
0,38,201504
0,31,201504
0,180,201504
0,13,201504
0,99,201504
0,120,201504
0,83,201504
0,132,201504
0,47,201504
0,142,201504
0,100,201504
0,108,201504
0,20,201504
0,55,201504
0,165,201504
0,92,201504
0,4,201504
0,16,201504
0,28,201504
0,5,201504
0,96,201504
0,29,201504
0,115,201504
0,21,201504
0,534,201504
0,72,201504
0,112,201504
0,281,201504
0,6,201504
0,9,201504
0,136,201504
0,146,201504
0,59,201504
0,46,201504
0,27,201504
0,137,201504
0,54,201504
0,17,201504
0,64,201504
0,154,201504
0,10,201504
0,135,201504
0,274,201504
1,552,201504
1,209,201504
1,784,201504
1,77,201504
1,160,201504
1,1236,201504
1,5,201504
1,17,201504
1,10,201504
1,26,201504
1,60,201504
1,35,201504
1,18,201504
1,9,201504
1,139,201504
1,2,201504
1,4,201504
1,11,201504
1,113,201504
1,103,201504
1,129,201504
1,146,201504
1,28,201504
1,96,201504
1,23,201504
1,143,201504
1,136,201504
1,444,201504
1,0,201504
1,12,201504
1,1366,201504
1,97,201504
1,36,201504
1,40,201504
1,57,201504
1,244,201504
1,133,201504
1,85,201504
1,48,201504
1,108,201504
1,142,201504
1,220,201504
1,19,201504
1,32,201504
1,14,201504
1,13,201504
1,37,201504
1,21,201504
1,299,201504
1,34,201504
1,46,201504
1,1355,201504
1,25,201504
1,371,201504
1,941,201504
1,274,201504
1,64,201504
1,102,201504
1,54,201504
1,100,201504
1,22,201504
1,197,201504
1,80,201504
1,20,201504
1,29,201504
1,137,201504
1,45,201504
1,156,201504
1,52,201504
1,83,201504
1,99,201504
1,112,201504
1,27,201504
1,110,201504
1,189,201504
1,165,201504
1,213,201504
1,261,201504
1,107,201504
1,130,201504
1,150,201504
1,183,201504
1,124,201504
1,16,201504
1,72,201504
1,70,201504
1,8,201504
1,243,201504
1,6,201504
1,211,201504
1,59,201504
1,69,201504
1,906,201504
1,81,201504
1,132,201504
1,89,201504
1,7,201504
1,51,201504
1,31,201504
1,121,201504
1,154,201504
1,92,201504
1,135,201504
2,552,201504
2,385,201504
2,165,201504
2,339,201504
2,160,201504
2,136,201504
2,99,201504
2,137,201504
2,48,201504
2,64,201504
2,36,201504
2,51,201504
2,25,201504
2,10,201504
2,60,201504
2,143,201504
2,6,201504
2,83,201504
2,15,201504
2,81,201504
2,77,201504
2,86,201504
2,26,201504
2,0,201504
