i,j,t
0,31,199606
0,15,199606
0,53,199606
0,137,199606
0,6,199606
0,116,199606
0,161,199606
0,30,199606
0,32,199606
0,143,199606
0,76,199606
0,77,199606
0,22,199606
0,176,199606
0,120,199606
0,119,199606
0,23,199606
0,16,199606
0,69,199606
0,19,199606
0,99,199606
0,155,199606
0,327,199606
0,142,199606
0,29,199606
0,113,199606
0,107,199606
0,79,199606
0,102,199606
0,2,199606
0,52,199606
0,81,199606
0,12,199606
0,85,199606
0,13,199606
0,4,199606
0,110,199606
0,21,199606
0,26,199606
0,14,199606
0,18,199606
0,78,199606
0,97,199606
0,9,199606
0,136,199606
0,5,199606
0,27,199606
0,17,199606
0,100,199606
0,64,199606
0,10,199606
0,72,199606
0,28,199606
0,112,199606
0,60,199606
0,156,199606
0,41,199606
0,326,199606
0,96,199606
0,154,199606
0,216,199606
0,98,199606
0,157,199606
0,48,199606
0,188,199606
0,124,199606
0,108,199606
0,1,199606
0,20,199606
0,59,199606
0,135,199606
0,40,199606
0,11,199606
0,160,199606
0,80,199606
0,146,199606
0,35,199606
0,46,199606
0,274,199606
0,92,199606
0,25,199606
1,85,199606
1,52,199606
1,142,199606
1,132,199606
1,286,199606
1,27,199606
1,131,199606
1,207,199606
1,154,199606
1,47,199606
1,93,199606
1,181,199606
1,57,199606
1,107,199606
1,96,199606
1,135,199606
1,77,199606
1,97,199606
1,13,199606
1,176,199606
1,75,199606
1,108,199606
1,100,199606
1,35,199606
1,18,199606
1,14,199606
1,119,199606
1,16,199606
1,6,199606
1,55,199606
1,48,199606
1,180,199606
1,126,199606
1,0,199606
1,80,199606
1,19,199606
1,2,199606
1,10,199606
1,26,199606
1,29,199606
1,60,199606
1,195,199606
1,105,199606
1,139,199606
1,69,199606
1,99,199606
1,124,199606
1,536,199606
1,12,199606
1,5,199606
1,98,199606
1,125,199606
1,17,199606
1,248,199606
1,376,199606
1,32,199606
1,21,199606
1,22,199606
1,777,199606
1,371,199606
1,784,199606
1,28,199606
1,143,199606
1,51,199606
1,346,199606
1,110,199606
1,345,199606
1,89,199606
1,299,199606
1,149,199606
1,894,199606
1,189,199606
1,70,199606
1,130,199606
1,81,199606
1,183,199606
1,115,199606
1,7,199606
1,213,199606
1,116,199606
1,160,199606
1,59,199606
1,37,199606
1,150,199606
1,46,199606
1,31,199606
1,136,199606
1,64,199606
1,34,199606
1,209,199606
1,54,199606
1,72,199606
1,53,199606
1,4,199606
1,137,199606
1,11,199606
1,9,199606
1,112,199606
1,165,199606
1,40,199606
1,25,199606
1,121,199606
1,133,199606
1,146,199606
1,20,199606
1,92,199606
1,23,199606
1,113,199606
2,13,199606
2,14,199606
2,165,199606
2,25,199606
2,100,199606
2,17,199606
2,161,199606
2,19,199606
2,1,199606
2,12,199606
2,77,199606
2,183,199606
2,40,199606
2,180,199606
2,85,199606
2,46,199606
2,117,199606
2,52,199606
2,38,199606
2,156,199606
2,55,199606
2,5,199606
2,99,199606
2,9,199606
2,143,199606
2,118,199606
2,35,199606
2,18,199606
2,20,199606
2,80,199606
2,142,199606
2,113,199606
2,6,199606
2,16,199606
2,0,199606
2,31,199606
2,22,199606
2,107,199606
2,26,199606
2,27,199606
2,32,199606
2,248,199606
2,108,199606
2,10,199606
2,136,199606
2,60,199606
2,47,199606
2,29,199606
2,48,199606
2,21,199606
2,23,199606
2,28,199606
2,149,199606
2,124,199606
2,72,199606
2,154,199606
2,135,199606
2,53,199606
2,96,199606
2,93,199606
2,146,199606
2,11,199606
2,137,199606
2,160,199606
2,97,199606
2,92,199606
2,274,199606
3,300,199606
3,4,199606
4,110,199606
4,16,199606
4,47,199606
4,136,199606
4,89,199606
4,17,199606
4,5,199606
4,85,199606
4,215,199606
4,113,199606
4,53,199606
4,31,199606
4,265,199606
4,134,199606
4,124,199606
4,52,199606
4,2,199606
4,100,199606
4,129,199606
4,137,199606
4,77,199606
4,12,199606
4,39,199606
4,32,199606
4,6,199606
4,19,199606
4,149,199606
4,424,199606
4,0,199606
4,64,199606
4,35,199606
4,120,199606
4,27,199606
4,72,199606
4,25,199606
4,213,199606
4,142,199606
4,132,199606
4,135,199606
4,49,199606
4,58,199606
4,26,199606
4,108,199606
4,761,199606
4,14,199606
4,154,199606
4,7,199606
4,169,199606
4,51,199606
4,29,199606
4,305,199606
4,22,199606
4,268,199606
4,592,199606
4,60,199606
4,99,199606
4,97,199606
4,13,199606
4,866,199606
4,9,199606
4,92,199606
4,165,199606
4,48,199606
4,164,199606
4,223,199606
4,54,199606
4,107,199606
4,133,199606
4,633,199606
4,23,199606
4,525,199606
4,128,199606
4,59,199606
4,10,199606
4,28,199606
4,86,199606
4,306,199606
4,311,199606
4,184,199606
4,3,199606
4,214,199606
4,248,199606
4,196,199606
4,109,199606
4,50,199606
4,300,199606
4,301,199606
4,222,199606
4,317,199606
4,843,199606
4,33,199606
4,46,199606
4,177,199606
4,127,199606
4,112,199606
4,183,199606
4,1,199606
4,21,199606
4,11,199606
4,427,199606
4,160,199606
4,146,199606
4,69,199606
4,40,199606
4,20,199606
4,18,199606
5,7,199606
5,138,199606
5,26,199606
5,112,199606
5,208,199606
5,525,199606
5,180,199606
5,136,199606
5,132,199606
5,9,199606
5,12,199606
5,154,199606
5,143,199606
5,36,199606
5,176,199606
5,160,199606
5,165,199606
5,14,199606
5,16,199606
5,20,199606
5,53,199606
5,85,199606
5,34,199606
5,72,199606
5,18,199606
5,32,199606
5,77,199606
5,116,199606
5,31,199606
5,2,199606
5,0,199606
5,115,199606
5,86,199606
5,99,199606
5,124,199606
5,183,199606
5,25,199606
5,137,199606
